#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.47,4.376698644954178e-05,143.8449888287663,144.0693829502664,0.01,0.0044557,342.5,152.607725,1
0.47,2.6940710278871864e-05,183.29807108324357,183.58411161904985,0.01,0.0044557,342.5,152.607725,0
0.47,1.6591240172262026e-05,233.57214690901213,233.936655789313,0.01,0.0044557,342.5,152.607725,0
0.47,1.0217696381748474e-05,297.63514416313194,298.0996465834998,0.01,0.0044557,342.5,152.607725,0
0.47,6.292202212002314e-06,379.26901907322497,379.8608744677352,0.01,0.0044557,342.5,152.607725,1
0.47,3.874990663824086e-06,483.2930238571752,484.0472041005761,0.01,0.0044557,342.5,152.607725,1
0.47,2.386386769044662e-06,615.8482110660261,616.8092404846205,0.01,0.0044557,342.5,152.607725,1
0.47,1.4696443303854338e-06,784.7599703514607,785.9845840217273,0.01,0.0044557,342.5,152.607725,1
0.47,9.050746861511006e-07,1000.0,1001.5604935036256,0.01,0.0044557,342.5,152.607725,1
0.47239,0.008917852757891281,10.0,10.01564136678209,0.01,0.0035735,342.5,122.392375,1
0.47239,0.005492117001132453,12.742749857031335,12.762683051726833,0.01,0.0035735,342.5,122.392375,1
0.47239,0.0033824223022901126,16.237767391887218,16.263170216451233,0.01,0.0035735,342.5,122.392375,1
0.47239,0.0020831729619357644,20.6913808111479,20.72375422207352,0.01,0.0035735,342.5,122.392375,1
0.47239,0.0012826675155541284,26.366508987303583,26.407744331596408,0.01,0.0035735,342.5,122.392375,1
0.47239,0.0007899393990433506,33.59818286283781,33.65072461528957,0.01,0.0035735,342.5,122.392375,1
0.47239,0.00048650291120212817,42.81332398719393,42.880272847313634,0.01,0.0035735,342.5,122.392375,1
0.47239,0.0002996305937837835,54.5559478116852,54.641254376448686,0.01,0.0035735,342.5,122.392375,1
0.47239,0.00018454141323114424,69.51927961775606,69.6279776308849,0.01,0.0035735,342.5,122.392375,1
0.47239,0.0001136596969254062,88.58667904100822,88.72518267834823,0.01,0.0035735,342.5,122.392375,1
0.47239,7.000390786826876e-05,112.88378916846884,113.06027185438569,0.01,0.0035735,342.5,122.392375,1
0.47239,4.311611252130462e-05,143.8449888287663,144.06986595826015,0.01,0.0035735,342.5,122.392375,0
0.47239,2.654006665297185e-05,183.29807108324357,183.58472729389104,0.01,0.0035735,342.5,122.392375,0
0.47239,1.6344506991203046e-05,233.57214690901213,233.93744036006657,0.01,0.0035735,342.5,122.392375,0
0.47239,1.0065746224250477e-05,297.63514416313194,298.10064638235934,0.01,0.0035735,342.5,122.392375,0
0.47239,6.198628808984239e-06,379.26901907322497,379.8621483695849,0.01,0.0035735,342.5,122.392375,1
0.47239,3.817364377399876e-06,483.2930238571752,484.0488273855718,0.01,0.0035735,342.5,122.392375,1
0.47239,2.3508980011747205e-06,615.8482110660261,616.8113089863834,0.01,0.0035735,342.5,122.392375,1
0.47239,1.4477887473204657e-06,784.7599703514607,785.9872198558171,0.01,0.0035735,342.5,122.392375,1
0.47239,8.916150100636287e-07,1000.0,1001.5638522776057,0.01,0.0035735,342.5,122.392375,1
