#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) ,  BR_Na62(K+->pi+  a) ,  Allowed/excluded  (1/0) 

0.05,0.007908279057468983,183.29807108324374,29.121817541495528,7.74e-11,0
0.05,0.0005497778630706887,695.192796177562,418.90275210648906,7.74e-11,0
0.05,3.8220160990083084e-05,2636.6508987303664,6025.7061704732405,7.74e-11,0
0.05,2.657038058898308e-06,10000.0,86676.76368064618,7.74e-11,0
0.06,2.203464173050015e+16,1e-07,1.538098903667228e-17,1.1e-06,1
0.06,1531832419738985.0,3.792690190732254e-07,2.2124781961667042e-16,1.1e-06,1
0.06,106491886314651.61,1.438449888287663e-06,3.1825390144192087e-15,1.1e-06,1
0.06,7403239221008.283,5.455594781168514e-06,4.5779228959211816e-14,1.1e-06,1
0.06,514667856781.7549,2.06913808111479e-05,6.585112802057225e-13,1.1e-06,1
0.06,35779338019.070175,7.847599703514623e-05,9.472357065901718e-12,1.1e-06,1
0.06,2487353374.4391336,0.00029763514416313193,1.3625543429691195e-10,1.1e-06,1
0.06,172918863.28902012,0.0011288378916846883,1.959989747319179e-09,1.1e-06,1
0.06,12021176.171702424,0.004281332398719396,2.8194069645007168e-08,1.1e-06,1
0.06,835702.6653221005,0.01623776739188724,4.055631602068506e-07,1.1e-06,1
0.06,58097.42609441376,0.06158482110660267,5.833851926417471e-06,1.1e-06,0
0.06,22034.552605964866,0.1,1.538184238569187e-05,1.1e-06,0
0.06,10649.145270630785,0.14384498882876628,3.182716760424095e-05,1.1e-06,0
0.06,5146.6575218644375,0.20691380811147897,6.585482157412497e-05,1.1e-06,0
0.06,4038.8907842671983,0.23357214690901212,8.391715750702869e-05,1.1e-06,0
0.06,2487.3436435543476,0.29763514416313175,0.0001362627438449634,1.1e-06,0
0.06,1202.1158197504485,0.42813323987193935,0.0002819464680059051,1.1e-06,0
0.06,580.9741858085498,0.6158482110660264,0.0005833862252570324,1.1e-06,0
0.06,280.78076978152905,0.8858667904100825,0.001207106728864085,1.1e-06,0
0.06,280.78076978152853,0.8858667904100832,0.0012071067288679882,1.1e-06,0
0.06,135.6993868444483,1.2742749857031335,0.0024976706075239704,1.1e-06,0
0.06,65.5825668609516,1.8329807108324356,0.005168025521993918,6.96e-11,0
0.06,31.69559700257932,2.636650898730358,0.010693358633231285,6.96e-11,0
