#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B->K  mu  mu) 

0.01,2351341178.6654696,0.1,0.0
0.01,1136387643.9856856,0.14384498882876628,0.0
0.01,549209523.6030271,0.20691380811147897,0.0
0.01,265431143.22134683,0.29763514416313175,0.0
0.01,128283991.12144525,0.42813323987193935,0.0
0.01,62002776.33543626,0.6158482110660264,0.0
0.01,29970409.925180033,0.8858667904100825,0.0
0.01,14489898.893506452,1.2742749857031335,0.0
0.01,6998466.45096748,1.8329807108324356,0.0
0.01,3383198.6695795124,2.636650898730358,0.0
0.01,1634605.3969765063,3.79269019073225,0.0
0.01,789334.4126394211,5.455594781168517,0.0
0.01,381438.68811773544,7.847599703514611,0.0
0.01,184300.10731099828,11.288378916846883,0.0
0.01,89092.04805448477,16.23776739188721,0.0
0.01,43040.999898679605,23.357214690901213,0.0
0.01,20799.251869045023,33.59818286283781,0.0
0.01,10053.184340631275,48.32930238571752,0.0
0.01,4859.0470618505,69.51927961775606,0.0
0.01,2347.821563372905,100.0,0.0
0.012115276586285882,1322360251.0278668,0.1,0.0
0.012115276586285882,639087967.0244228,0.14384498882876628,0.0
0.012115276586285882,308867491.1849575,0.20691380811147897,0.0
0.012115276586285882,149274638.99958882,0.29763514416313175,0.0
0.012115276586285882,72145068.37226371,0.42813323987193935,0.0
0.012115276586285882,34869475.86825176,0.6158482110660264,0.0
0.012115276586285882,16854939.941406246,0.8858667904100825,0.0
0.012115276586285882,8148927.116722316,1.2742749857031335,0.0
0.012115276586285882,3935851.5695555704,1.8329807108324356,0.0
0.012115276586285882,1902663.6508037527,2.636650898730358,0.0
0.012115276586285882,919278.2264825962,3.79269019073225,0.0
0.012115276586285882,443910.65310104674,5.455594781168517,0.0
0.012115276586285882,214515.72983567015,7.847599703514611,0.0
0.012115276586285882,103647.68870462083,11.288378916846883,0.0
0.012115276586285882,50104.11344704784,16.23776739188721,0.0
0.012115276586285882,24205.621518463347,23.357214690901213,0.0
0.012115276586285882,11697.188086223878,33.59818286283781,0.0
0.012115276586285882,5653.7629382110445,48.32930238571752,0.0
0.012115276586285882,2732.657433236661,69.51927961775606,0.0
0.012115276586285882,1320.3796688909938,100.0,0.0
0.014677992676220698,743656843.2339624,0.1,0.0
0.014677992676220698,359404436.4855439,0.14384498882876628,0.0
0.014677992676220698,173698071.19405514,0.20691380811147897,0.0
0.014677992676220698,83947705.91755049,0.29763514416313175,0.0
0.014677992676220698,40572285.73407147,0.42813323987193935,0.0
0.014677992676220698,19609580.8477433,0.6158482110660264,0.0
0.014677992676220698,9478732.457879057,0.8858667904100825,0.0
0.014677992676220698,4582725.695306251,1.2742749857031335,0.0
0.014677992676220698,2213413.971951907,1.8329807108324356,0.0
0.014677992676220698,1070003.191459966,2.636650898730358,0.0
0.014677992676220698,516975.1935944505,3.79269019073225,0.0
0.014677992676220698,249642.55918878663,5.455594781168517,0.0
0.014677992676220698,120637.44093283554,7.847599703514611,0.0
0.014677992676220698,58288.42827302333,11.288378916846883,0.0
0.014677992676220698,28177.105566030954,16.23776739188721,0.0
0.014677992676220698,13612.530362208798,23.357214690901213,0.0
0.014677992676220698,6578.153605392749,33.59818286283781,0.0
0.014677992676220698,3179.5104724198645,48.32930238571752,0.0
0.014677992676220698,1536.7667315118222,69.51927961775606,0.0
0.014677992676220698,742.5425645047497,100.0,0.0
0.01778279410038923,418203588.9463953,0.1,0.0
0.01778279410038923,202115030.2695449,0.14384498882876628,0.0
0.01778279410038923,97681017.47327875,0.20691380811147897,0.0
0.01778279410038923,47208914.68270199,0.29763514416313175,0.0
0.01778279410038923,22816271.4365828,0.42813323987193935,0.0
0.01778279410038923,11027664.739299282,0.6158482110660264,0.0
0.01778279410038923,5330471.428552326,0.8858667904100825,0.0
0.01778279410038923,2577148.650293654,1.2742749857031335,0.0
0.01778279410038923,1244739.8557694673,1.8329807108324356,0.0
0.01778279410038923,601728.2826976042,2.636650898730358,0.0
0.01778279410038923,290726.6470722123,3.79269019073225,0.0
0.01778279410038923,140389.29160264877,5.455594781168517,0.0
0.01778279410038923,67841.80818542352,7.847599703514611,0.0
0.01778279410038923,32779.13393370782,11.288378916846883,0.0
0.01778279410038923,15845.709655516628,16.23776739188721,0.0
0.01778279410038923,7655.153859327573,23.357214690901213,0.0
0.01778279410038923,3699.295420569195,33.59818286283781,0.0
0.01778279410038923,1788.0322620555662,48.32930238571752,0.0
0.01778279410038923,864.2175948102554,69.51927961775606,0.0
0.01778279410038923,417.57678854739174,100.0,0.0
0.021544346900318832,235178621.86586007,0.1,0.0
0.021544346900318832,113660273.53014502,0.14384498882876628,0.0
0.021544346900318832,54931348.62919353,0.20691380811147897,0.0
0.021544346900318832,26548140.448976476,0.29763514416313175,0.0
0.021544346900318832,12830830.73187234,0.42813323987193935,0.0
0.021544346900318832,6201456.259545231,0.6158482110660264,0.0
0.021544346900318832,2997614.806963003,0.8858667904100825,0.0
0.021544346900318832,1449271.8103398918,1.2742749857031335,0.0
0.021544346900318832,699985.7552540486,1.8329807108324356,0.0
0.021544346900318832,338384.63008024084,2.636650898730358,0.0
0.021544346900318832,163491.3940864314,3.79269019073225,0.0
0.021544346900318832,78948.55577310549,5.455594781168517,0.0
0.021544346900318832,38151.14554638029,7.847599703514611,0.0
0.021544346900318832,18433.48835698687,11.288378916846883,0.0
0.021544346900318832,8910.906216263968,16.23776739188721,0.0
0.021544346900318832,4304.908574564976,23.357214690901213,0.0
0.021544346900318832,2080.3144434685437,33.59818286283781,0.0
0.021544346900318832,1005.5076486032102,48.32930238571752,0.0
0.021544346900318832,485.99653646687324,69.51927961775606,0.0
0.021544346900318832,234.82607219909195,100.0,0.0
0.026101572156825358,132252697.62054572,0.1,0.0
0.026101572156825358,63916854.66364676,0.14384498882876628,0.0
