#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.4,3.839693770204729e-06,615.8482110660261,616.7234270910238,0.01,0.0056146,342.5,192.30005,1
0.4,2.3646563488612182e-06,784.7599703514607,785.8752344072258,0.01,0.0056146,342.5,192.30005,1
0.4,1.4562643859079215e-06,1000.0,1001.4211521681718,0.01,0.0056146,342.5,192.30005,1
0.41,0.013543578881770671,10.0,10.01447340247386,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.008340888206109757,12.742749857031335,12.761194602988315,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.005136882238881965,16.237767391887218,16.261273326477088,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.003163707120569876,20.6913808111479,20.72133679790017,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.0019479977180095385,26.366508987303583,26.4046652808456,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.0011996884690793715,33.59818286283781,33.646801312878296,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.0007388569439727067,42.81332398719393,42.87527374662583,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.0004550521730613805,54.5559478116852,54.634884462137826,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.000280265051394901,69.51927961775606,69.61986099801466,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.00017261622505471944,88.58667904100822,88.71484032993534,0.01,0.0039875,342.5,136.57187499999998,1
0.41,0.00010631569379710794,112.88378916846884,113.04709340995156,0.01,0.0039875,342.5,136.57187499999998,1
0.41,6.548089637530813e-05,143.8449888287663,144.05307360252667,0.01,0.0039875,342.5,136.57187499999998,0
0.41,4.03066364687083e-05,183.29807108324357,183.56332260073503,0.01,0.0039875,342.5,136.57187499999998,0
0.41,2.4822536121801688e-05,233.57214690901213,233.91016379283644,0.01,0.0039875,342.5,136.57187499999998,0
0.41,1.5286922121816224e-05,297.63514416313194,298.065887145956,0.01,0.0039875,342.5,136.57187499999998,0
0.41,9.413918503945161e-06,379.26901907322497,379.817859599669,0.01,0.0039875,342.5,136.57187499999998,1
0.41,5.797470148263823e-06,483.2930238571752,483.9923918780564,0.01,0.0039875,342.5,136.57187499999998,1
0.41,3.5703331668855024e-06,615.8482110660261,616.7393949671794,0.01,0.0039875,342.5,136.57187499999998,1
0.41,2.198771929950205e-06,784.7599703514607,785.8955818266394,0.01,0.0039875,342.5,136.57187499999998,1
0.41,1.354105103864011e-06,1000.0,1001.4470803492268,0.01,0.0039875,342.5,136.57187499999998,1
0.42,0.012615213697427926,10.0,10.014708994709194,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.007769151377402945,12.742749857031335,12.76149484071811,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.004784769562740913,16.237767391887218,16.26165595161647,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.00294684871559892,20.6913808111479,20.721824420903335,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.0018144683454726388,26.366508987303583,26.4052863619456,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.0011174532718910058,33.59818286283781,33.647592689560014,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.0006882103644434169,42.81332398719393,42.87628212455954,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.00042385959631697346,54.5559478116852,54.636169349377305,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.00026105364474350595,69.51927961775606,69.62149821898386,0.01,0.0071295,342.5,244.18537500000002,1
0.42,0.00016078385135557348,88.58667904100822,88.71692650392016,0.01,0.0071295,342.5,244.18537500000002,1
0.42,9.902804273462643e-05,112.88378916846884,113.04975165781146,0.01,0.0071295,342.5,244.18537500000002,1
0.42,6.099236127705291e-05,143.8449888287663,144.05646081865925,0.01,0.0071295,342.5,244.18537500000002,1
0.42,3.754373486611818e-05,183.29807108324357,183.56764018147678,0.01,0.0071295,342.5,244.18537500000002,1
0.42,2.312102629026381e-05,233.57214690901213,233.91566580028902,0.01,0.0071295,342.5,244.18537500000002,1
0.42,1.4239051293544416e-05,297.63514416313194,298.072898496544,0.01,0.0071295,342.5,244.18537500000002,0
0.42,8.768621094827566e-06,379.26901907322497,379.82679317101747,0.01,0.0071295,342.5,244.18537500000002,1
0.42,5.400069788497631e-06,483.2930238571752,484.00377559092954,0.01,0.0071295,342.5,244.18537500000002,1
0.42,3.3255967430953697e-06,615.8482110660261,616.7539008800138,0.01,0.0071295,342.5,244.18537500000002,1
0.42,2.0480521948748757e-06,784.7599703514607,785.9140663069225,0.01,0.0071295,342.5,244.18537500000002,1
0.42,1.261284934971065e-06,1000.0,1001.4706346359536,0.01,0.0071295,342.5,244.18537500000002,1
0.4268,0.012031880100381356,10.0,10.01485691061525,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.0074099033114659865,12.742749857031335,12.761683344113644,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.004563521193350988,16.237767391887218,16.26189618171448,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.002810586688314355,20.6913808111479,20.72213057361695,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.001730565882122428,26.366508987303583,26.405676305906862,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.0010657812364617968,33.59818286283781,33.64808955310758,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.0006563868667997895,42.81332398719393,42.8769152317188,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.0004042599146248601,54.5559478116852,54.63697606211543,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.0002489822648336249,69.51927961775606,69.62252614345763,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,0.0001533490455791639,88.58667904100822,88.71823630228542,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,9.44488879205723e-05,112.88378916846884,113.05142063116722,0.01,0.0031718,342.5,108.63414999999999,0
0.4268,5.817201523487438e-05,143.8449888287663,144.05858747273174,0.01,0.0031718,342.5,108.63414999999999,0
0.4268,3.5807680659528724e-05,183.29807108324357,183.57035096199078,0.01,0.0031718,342.5,108.63414999999999,0
0.4268,2.2051891724850186e-05,233.57214690901213,233.91912021966954,0.01,0.0031718,342.5,108.63414999999999,0
0.4268,1.3580627209855066e-05,297.63514416313194,298.07730055263676,0.01,0.0031718,342.5,108.63414999999999,0
0.4268,8.363152022753035e-06,379.26901907322497,379.83240208769007,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,5.150365473357827e-06,483.2930238571752,484.0109228217694,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,3.171817970404504e-06,615.8482110660261,616.7630083749473,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,1.9533482876938597e-06,784.7599703514607,785.9256717337712,0.01,0.0031718,342.5,108.63414999999999,1
0.4268,1.2029618985973145e-06,1000.0,1001.4854231259269,0.01,0.0031718,342.5,108.63414999999999,1
