#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B->K  mu  mu) 

0.012115276586285882,5137908.575656399,0.02882572465755633,0.0
0.012115276586285882,2354746.897647158,0.04257893073931596,0.0
0.012115276586285882,1079209.6875820386,0.06289400750340614,0.0
0.012115276586285882,494618.34811638936,0.09290172653833195,0.0
0.012115276586285882,226692.22297329784,0.13722659974140763,0.0
0.012115276586285882,103897.3430271652,0.2026995662865173,0.0
0.014677992676220698,234817292393.4358,0.00012245513306678618,0.0
0.014677992676220698,107621977524.66766,0.00018088040080399561,0.0
0.014677992676220698,49325523183.968254,0.0002671812816304737,0.0
0.014677992676220698,22606947833.931877,0.0003946576684726452,0.0
0.014677992676220698,10361216646.723639,0.0005829550421113759,0.0
0.014677992676220698,4748716641.3628025,0.0008610920508355232,0.0
0.014677992676220698,2176384151.1290426,0.001271932595910999,0.0
0.014677992676220698,997438367.2612854,0.0018787916192828846,0.0
0.014677992676220698,457117159.26739097,0.0027751926163661227,0.0
0.014677992676220698,209489728.60711715,0.0040992806114776605,0.0
0.014677992676220698,96005537.6682873,0.006055111790272853,0.0
0.014677992676220698,43997947.2505485,0.008944100750274077,0.0
0.014677992676220698,20163862.683530726,0.013211471728657949,0.0
0.014677992676220698,9241045.210199704,0.019514872440561434,0.0
0.014677992676220698,4235202.358869203,0.02882572465755633,0.0
0.014677992676220698,1941029.016595426,0.04257893073931596,0.0
0.014677992676220698,889597.656062827,0.06289400750340614,0.0
0.014677992676220698,407716.246912049,0.09290172653833195,0.0
0.014677992676220698,186863.47312792207,0.13722659974140763,0.0
0.014677992676220698,85643.07199858816,0.2026995662865173,0.0
0.01778279410038923,193614679214.6666,0.00012245513306678618,0.0
0.01778279410038923,88737905300.53305,0.00018088040080399561,0.0
0.01778279410038923,40670536874.64993,0.0002671812816304737,0.0
0.01778279410038923,18640181518.371525,0.0003946576684726452,0.0
0.01778279410038923,8543168256.871344,0.0005829550421113759,0.0
0.01778279410038923,3915475053.876307,0.0008610920508355232,0.0
0.01778279410038923,1794501232.8152437,0.001271932595910999,0.0
0.01778279410038923,822421163.3256081,0.0018787916192828846,0.0
0.01778279410038923,376908328.32871145,0.0027751926163661227,0.0
0.01778279410038923,172731262.097455,0.0040992806114776605,0.0
0.01778279410038923,79159765.47317478,0.006055111790272853,0.0
0.01778279410038923,36277774.06415535,0.008944100750274077,0.0
0.01778279410038923,16625776.968561722,0.013211471728657949,0.0
0.01778279410038923,7619549.864891926,0.019514872440561434,0.0
0.01778279410038923,3492065.552915796,0.02882572465755633,0.0
0.01778279410038923,1600443.144295594,0.04257893073931596,0.0
0.01778279410038923,733502.9305294394,0.06289400750340614,0.0
0.01778279410038923,336175.6409818827,0.09290172653833195,0.0
0.01778279410038923,154075.16471485267,0.13722659974140763,0.0
0.01778279410038923,70615.56873852352,0.2026995662865173,0.0
0.021544346900318832,159660720095.15567,0.00012245513306678618,0.0
0.021544346900318832,73176052135.72182,0.00018088040080399561,0.0
0.021544346900318832,33538196747.82472,0.0002671812816304737,0.0
0.021544346900318832,15371276686.942385,0.0003946576684726452,0.0
0.021544346900318832,7044963752.086482,0.0005829550421113759,0.0
0.021544346900318832,3228823199.084353,0.0008610920508355232,0.0
0.021544346900318832,1479801849.4585962,0.001271932595910999,0.0
0.021544346900318832,678194220.0157082,0.0018787916192828846,0.0
0.021544346900318832,310810400.7576016,0.0027751926163661227,0.0
0.021544346900318832,142439604.46372983,0.0040992806114776605,0.0
0.021544346900318832,65277620.48876977,0.006055111790272853,0.0
0.021544346900318832,29915788.293357953,0.008944100750274077,0.0
0.021544346900318832,13710136.302766671,0.013211471728657949,0.0
0.021544346900318832,6283319.446883888,0.019514872440561434,0.0
0.021544346900318832,2879666.630253314,0.02882572465755633,0.0
0.021544346900318832,1319775.5481722837,0.04257893073931596,0.0
0.021544346900318832,604869.4935812338,0.06289400750340614,0.0
0.021544346900318832,277220.96469241113,0.09290172653833195,0.0
0.021544346900318832,127055.2075549387,0.13722659974140763,0.0
0.021544346900318832,58231.810204036876,0.2026995662865173,0.0
0.026101572156825358,131658345060.0087,0.00012245513306678618,0.0
0.026101572156825358,60341942068.70192,0.00018088040080399561,0.0
0.026101572156825358,27656041374.186314,0.0002671812816304737,0.0
