#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  gamma  gamma) 

0.19958142923186353,603197742709.3701,2.06913808111479e-05,4.4862537609249036e-14
0.19958142923186353,41933871230.59194,7.847599703514623e-05,6.453231884172117e-13
0.19958142923186353,2915209469.6679506,0.00029763514416313193,9.281391651516246e-12
0.19958142923186353,202656174.7494811,0.0011288378916846883,1.332615885452945e-10
0.19958142923186353,14085508.061457,0.004281332398719396,1.9108939301966987e-09
0.19958142923186353,978968.7617503187,0.01623776739188724,2.7461696229673308e-08
0.19958142923186353,68049.46269825606,0.06158482110660267,3.9499267649401374e-07
0.19958142923186353,25808.58617219804,0.1,1.0414589979813056e-06
0.19958142923186353,12472.996376459374,0.14384498882876628,2.1549263554137755e-06
0.19958142923186353,6028.073492702108,0.20691380811147897,4.45884799308471e-06
0.19958142923186353,4730.582818921271,0.23357214690901212,5.681801442169399e-06
0.19958142923186353,2913.312744488351,0.29763514416313175,9.225985691065474e-06
0.19958142923186353,1407.97928428482,0.42813323987193935,1.9089860079423395e-05
0.19958142923186353,680.4650658785804,0.6158482110660264,3.949959008275281e-05
0.19958142923186353,328.8635135507608,0.8858667904100825,8.173015676420076e-05
0.19958142923186353,328.8635135507604,0.8858667904100832,8.17301567642014e-05
0.19958142923186353,158.93727154729723,1.2742749857031335,0.0001691110550915786
0.19958142923186353,76.81321723480141,1.8329807108324356,0.0003499142348062652
0.19958142923186353,37.12327274285853,2.636650898730358,0.0007240210301019203
0.19958142923186353,22.862295272398587,3.359818286283788,0.0011756486374579842
0.19958142923186353,17.941412253934132,3.79269019073225,0.0014980997199616755
0.19958142923186353,8.670957200211296,5.455594781168517,0.003099775520385831
0.19958142923186353,4.1906123922010465,7.847599703514611,0.006413864064337842
0.19958142923186353,2.0252934885547726,11.288378916846883,0.013271171093022697
0.19958142923186353,1.5893692077123813,12.742749857031322,0.016911121590883583
0.19958142923186353,0.9788101315182309,16.23776739188721,0.027459886513851093
0.19958142923186353,0.47305208043261004,23.357214690901213,0.05681829836468861
0.19958142923186353,0.22862276104936907,33.59818286283781,0.11756490697577926
0.19958142923186353,0.11049178237022474,48.32930238571752,0.24325802908577754
0.19958142923186353,0.11049178237022474,48.32930238571752,0.24325802908577754
0.19958142923186353,0.05339990655807668,69.51927961775606,0.5033344559215992
0.19958142923186353,0.025807801959671996,100.0,1.04146849662093
0.19958142923186353,0.007681308747446628,183.29807108324374,3.499144921608015
0.19958142923186353,0.0005339990439237213,695.192796177562,50.3334464966432
0.19958142923186353,3.712322872696322e-05,2636.6508987303664,724.0214059672412
0.19958142923186353,2.5807801159257324e-06,10000.0,10414.685109353932
0.2202898221982655,1938871825968.4114,1e-07,9.820058288034989e-21
0.2202898221982655,134788972612.39056,3.792690190732254e-07,1.4125661747506633e-19
0.2202898221982655,9370432276.334642,1.438449888287663e-06,2.0319056564846148e-18
0.2202898221982655,651425701.462467,5.455594781168514e-06,2.9227944689929694e-17
0.2202898221982655,45286645.39708101,2.06913808111479e-05,4.204293466794225e-16
0.2202898221982655,3148294.8641197635,7.847599703514623e-05,6.047667615470254e-15
0.2202898221982655,218866.95769520762,0.00029763514416313193,8.699384271325825e-14
0.2202898221982655,15214.931156165892,0.0011288378916846883,1.251867874984712e-12
0.2202898221982655,1057.5013666496295,0.004281332398719396,1.8048795245545716e-11
0.2202898221982655,73.49794966272303,0.01623776739188724,2.6030797620432346e-10
0.2202898221982655,5.1089325773115215,0.06158482110660267,3.748845942282749e-09
0.2202898221982655,1.9376241500886489,0.1,9.886260175298322e-09
0.2202898221982655,0.9364315720744995,0.14384498882876628,2.045797174419692e-08
0.2202898221982655,0.4525678910060703,0.20691380811147897,4.233319326111154e-08
0.2202898221982655,0.35515655627628884,0.23357214690901212,5.394507363990496e-08
0.2202898221982655,0.21872190108734366,0.29763514416313175,8.759732880590977e-08
0.2202898221982655,0.10570642931306756,0.42813323987193935,1.812569194803491e-07
0.2202898221982655,0.05108706515914663,0.6158482110660264,3.7505419821095784e-07
0.2202898221982655,0.024689983523626283,0.8858667904100825,7.76051344104665e-07
0.2202898221982655,0.02468998352362625,0.8858667904100832,7.760513441046648e-07
0.2202898221982655,0.011932483768848999,1.2742749857031335,1.6057752990410894e-06
0.2202898221982655,0.0057668817782472355,1.8329807108324356,3.322596628148207e-06
0.2202898221982655,0.0027870922579360303,2.636650898730358,6.87494837838968e-06
0.2202898221982655,0.001716425334894803,3.359818286283788,1.1163410908564673e-05
0.2202898221982655,0.0013469817491512741,3.79269019073225,1.4225271002766669e-05
0.2202898221982655,0.0006509867158984418,5.455594781168517,2.943412695828753e-05
0.2202898221982655,0.00031461728237666524,7.847599703514611,6.090338379675296e-05
0.2202898221982655,0.00015205231892356175,11.288378916846883,0.00012601767014063753
0.2202898221982655,0.00011932456944233154,12.742749857031322,0.00016058121771787956
0.2202898221982655,7.348581866794685e-05,16.23776739188721,0.0002607481895984382
0.2202898221982655,3.5515181387893856e-05,23.357214690901213,0.0005395243387295876
0.2202898221982655,1.716423869117143e-05,33.59818286283781,0.0011163508297583793
0.2202898221982655,8.295356579147476e-06,48.32930238571752,0.0023098846967646467
0.2202898221982655,8.295356579147476e-06,48.32930238571752,0.0023098846967646467
0.2202898221982655,4.00908788443169e-06,69.51927961775606,0.004779471371605668
0.2202898221982655,1.937564179468951e-06,100.0,0.009889387635974542
0.2202898221982655,5.766871855190305e-07,183.29807108324374,0.03322655034154139
0.2202898221982655,4.0090877188155494e-08,695.192796177562,0.47794733885785884
0.2202898221982655,2.787088891944324e-09,2636.6508987303664,6.875033199255373
0.2202898221982655,1.937564118259499e-10,10000.0,98.89390827474435
0.24314689974369574,1003248639699.6893,1e-07,1.3951796519907128e-20
0.24314689974369574,69745122709.36603,3.792690190732254e-07,2.0068960145574188e-19
0.24314689974369574,4848630687.557349,1.438449888287663e-06,2.8868193481552767e-18
0.24314689974369574,337073312.4822272,5.455594781168514e-06,4.152544973173099e-17
0.24314689974369574,23433093.81397191,2.06913808111479e-05,5.97322793980999e-16
0.24314689974369574,1629051.7493208828,7.847599703514623e-05,8.592190897658411e-15
0.24314689974369574,113250.3833643434,0.00029763514416313193,1.2359525053893557e-13
0.24314689974369574,7872.804579562617,0.0011288378916846883,1.7784041590391813e-12
0.24314689974369574,547.1928550434155,0.004281332398719396,2.5634260525824592e-11
0.24314689974369574,38.03073383848031,0.01623776739188724,3.6965357705505197e-10
0.24314689974369574,2.6435629312406754,0.06158482110660267,5.323312788405727e-09
0.24314689974369574,1.0026030489136777,0.1,1.4038251273410298e-08
0.24314689974369574,0.48454657694927245,0.14384498882876628,2.9049713830304645e-08
0.24314689974369574,0.23417645130367828,0.20691380811147897,6.011171628495318e-08
0.24314689974369574,0.18377199014808884,0.23357214690901212,7.660014278962947e-08
0.24314689974369574,0.11317532604290043,0.29763514416313175,1.2438503515075866e-07
0.24314689974369574,0.05469666980403814,0.42813323987193935,2.573779200601972e-07
0.24314689974369574,0.026434459592314535,0.6158482110660264,5.325621784041103e-07
0.24314689974369574,0.012775569897513123,0.8858667904100825,1.1019616079527515e-06
0.24314689974369574,0.01277556989751311,0.8858667904100832,1.101961607952752e-06
0.24314689974369574,0.00617433706650733,1.2742749857031335,2.2801351330233826e-06
0.24314689974369574,0.0029840117624796744,1.8329807108324356,4.7179496025940135e-06
0.24314689974369574,0.001442151304749795,2.636650898730358,9.762139837975732e-06
0.24314689974369574,0.0008881460702212595,3.359818286283788,1.5851575998875022e-05
0.24314689974369574,0.0006969814083074912,3.79269019073225,2.0199288212119837e-05
0.24314689974369574,0.0003368461661216337,5.455594781168517,4.179522140525456e-05
