#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) ,  BR_Na62(K+->pi+  a) ,  Allowed/excluded  (1/0) 

0.03,0.5525087756419644,23.357214690901213,545826.8377383761,1.59e-08,0
0.03,0.5525087756419644,23.357214690901213,545826.8377383761,1.59e-08,0
0.03,0.26702363696317766,33.59818286283781,1129391.0948776675,1.59e-08,0
0.03,0.12905066097465798,48.32930238571752,2336866.121759663,1.59e-08,0
0.03,0.06236928418173812,69.51927961775606,4835298.681383072,1.59e-08,0
0.03,0.04894491760704495,78.47599703514607,6161500.157553555,1.59e-08,0
0.03,0.030142639950865146,100.0,10004900.632888798,1.59e-08,0
0.03,0.004335867707585286,263.6650898730355,69553348.44167833,1.59e-08,0
0.03,0.0003841001209983136,885.8667904100832,785144552.0342942,1.59e-08,0
0.03,3.402615413907517e-05,2976.3514416313133,8863009207.488491,1.59e-08,0
0.03,3.014263995733538e-06,10000.0,100049006276.38695,1.59e-08,0
0.04,175299419112885.2,1e-06,1.6501005402723271e-09,6.86e-08,1
0.04,15529193379262.418,3.359818286283781e-06,1.8626960141464795e-08,6.86e-08,1
0.04,1375679671851.5342,1.1288378916846883e-05,2.1026818314055447e-07,6.86e-08,0
0.04,121866895632.5126,3.792690190732254e-05,2.3735868043112067e-06,6.86e-08,0
0.04,10795785311.409386,0.00012742749857031334,2.6793934351666786e-05,6.86e-08,0
0.04,956363811.4735081,0.0004281332398719391,0.00030245912087259875,6.86e-08,0
0.04,84721404.69251148,0.0014384498882876629,0.003414239252395992,6.86e-08,0
0.04,7505224.140594107,0.004832930238571752,0.03854078672829681,6.86e-08,0
0.04,664864.793853573,0.01623776739188721,0.43506041843972315,6.86e-08,0
0.04,58898.229130851585,0.05455594781168514,4.911116433122311,6.86e-08,0
0.04,17530.186936477632,0.1,16.500451708941416,6.86e-08,0
0.04,8472.217776091704,0.14384498882876628,34.14170755955538,6.86e-08,0
0.04,5217.600381179206,0.18329807108324336,55.43850622628285,6.86e-08,0
0.04,4094.5639925161045,0.20691380811147897,70.6438994201369,6.86e-08,0
0.04,1978.87429599111,0.29763514416313175,146.1719711638462,6.86e-08,0
0.04,956.3761702235855,0.42813323987193935,302.449975597205,6.86e-08,0
0.04,462.20994064431915,0.6158482110660255,625.8107386118232,6.86e-08,0
0.04,462.2099406443177,0.6158482110660264,625.8107386118309,6.86e-08,0
0.04,223.3828430321417,0.8858667904100825,1294.8887969481189,6.86e-08,0
0.04,107.95937075030461,1.2742749857031335,2679.303671794061,6.86e-08,0
0.04,52.17601110126044,1.8329807108324356,5543.849187972282,6.86e-08,0
0.04,40.945644997972636,2.06913808111479,7064.388321448687,6.86e-08,0
0.04,25.216302298163846,2.636650898730358,11470.989369761475,6.86e-08,0
0.04,12.186863028588615,3.79269019073225,23735.06078767195,6.86e-08,0
0.04,5.8898258980016545,5.455594781168517,49111.1179242041,6.86e-08,0
0.04,3.62723874688157,6.951927961775605,79745.49075414674,6.86e-08,0
0.04,2.8465117728017164,7.847599703514611,101617.68400221583,6.86e-08,0
0.04,1.3756992836560977,11.288378916846883,210261.01925082604,6.86e-08,0
0.04,0.6648658672316541,16.23776739188721,435059.08128326916,6.86e-08,0
0.04,0.321325035606969,23.357214690901213,900197.311722308,6.86e-08,0
0.04,0.321325035606969,23.357214690901213,900197.311722308,6.86e-08,0
0.04,0.1552941481576879,33.59818286283781,1862632.536913291,6.86e-08,0
0.04,0.07505257847000171,48.32930238571752,3854043.911397584,6.86e-08,0
0.04,0.03627238760361317,69.51927961775606,7974549.0206947215,6.86e-08,0
0.04,0.028465117821729956,78.47599703514607,10161768.338450316,6.86e-08,0
0.04,0.017530191889676503,100.0,16500443.05460156,6.86e-08,0
0.04,0.0025216302569860682,263.6650898730355,114709891.41522332,6.86e-08,0
0.04,0.00022338285025280466,885.8667904100832,1294888719.6225803,6.86e-08,0
0.04,1.9788744859061418e-05,2976.3514416313133,14617194521.635841,6.86e-08,0
0.04,1.753019189465946e-06,10000.0,165004430459.42896,6.86e-08,0
0.05,108667800217159.52,1e-06,2.4627542120189117e-09,2.65e-07,1
0.05,9626519541569.191,3.359818286283781e-06,2.780050271235593e-08,2.65e-07,1
0.05,852781398523.1079,1.1288378916846883e-05,3.1382260719549983e-07,2.65e-07,0
0.05,75545073568.59367,3.792690190732254e-05,3.5425483219011632e-06,2.65e-07,0
0.05,6692288463.886065,0.00012742749857031334,3.998960855454017e-05,2.65e-07,0
0.05,592848375.9528335,0.0004281332398719391,0.0004514164171897046,2.65e-07,0
0.05,52518697.179501206,0.0014384498882876629,0.005095708954977272,2.65e-07,0
0.05,4652483.680486825,0.004832930238571752,0.057521637338516875,2.65e-07,0
0.05,412149.4896151953,0.01623776739188721,0.6493221787675499,2.65e-07,0
0.05,36511.00259715671,0.05455594781168514,7.3297792384160845,2.65e-07,0
0.05,10866.96049093382,0.1,24.626715739214056,2.65e-07,0
0.05,5251.926729965659,0.14384498882876628,50.95606724905152,2.65e-07,0
0.05,3234.389843901787,0.18329807108324336,82.74127023452891,2.65e-07,0
0.05,2538.219731275068,0.20691380811147897,105.4351274993642,2.65e-07,0
0.05,1226.703950242926,0.29763514416313175,218.15982049400364,2.65e-07,0
0.05,592.8574820970343,0.42813323987193935,451.4027679817042,2.65e-07,0
0.05,286.52389218070556,0.6158482110660255,934.0146220354409,2.65e-07,0
0.05,286.52389218070476,0.6158482110660264,934.0146220354522,2.65e-07,0
0.05,138.47500059589075,0.8858667904100825,1932.6051721998597,2.65e-07,0
0.05,66.92400255265082,1.2742749857031335,3998.8268847542904,2.65e-07,0
0.05,32.343903826624576,1.8329807108324356,8274.12488224693,2.65e-07,0
0.05,25.38220106205453,2.06913808111479,10543.510331263622,2.65e-07,0
0.05,15.631583172579361,2.636650898730358,17120.306730971624,2.65e-07,0
0.05,7.554635129020398,3.79269019073225,35424.27840046464,2.65e-07,0
0.05,3.651102465680536,5.455594781168517,73297.72312227121,2.65e-07,0
0.05,2.248524924943613,6.951927961775605,119019.13759259661,2.65e-07,0
0.05,1.764552354424628,7.847599703514611,151663.10972224874,2.65e-07,0
0.05,0.8527958442577728,11.288378916846883,313811.91518057557,2.65e-07,0
0.05,0.41215028268507725,16.23776739188721,649320.1830784335,2.65e-07,0
0.05,0.19918935653044675,23.357214690901213,1343533.1163071648,2.65e-07,0
0.05,0.19918935653044675,23.357214690901213,1343533.1163071648,2.65e-07,0
0.05,0.09626682648076781,33.59818286283781,2779955.5322669144,2.65e-07,0
0.05,0.046525085681473,48.32930238571752,5752111.852853395,2.65e-07,0
0.05,0.0224852493490679,69.51927961775606,11901913.677590825,2.65e-07,0
0.05,0.01764552361351147,78.47599703514607,15166310.880032036,2.65e-07,0
0.05,0.010866964151724686,100.0,24626702.82272113,2.65e-07,0
0.05,0.0015631583373396187,263.6650898730355,171203063.90327588,2.65e-07,0
0.05,0.00013847500593280865,885.8667904100832,1932605056.79247,2.65e-07,0
0.05,1.2267040906104472e-05,2976.3514416313133,21815978176.770588,2.65e-07,0
0.05,1.0866964155407705e-06,10000.0,246267028097.98196,2.65e-07,0
0.06,70836154834542.61,1e-06,3.437438112069168e-09,1.1e-06,1
0.06,6275139714023.483,3.359818286283781e-06,3.8803103895534295e-08,1.1e-06,1
0.06,555893788960.5563,1.1288378916846883e-05,4.3802413782835055e-07,1.1e-06,1
0.06,49244785777.17042,3.792690190732254e-05,4.9445821901841586e-06,1.1e-06,0
0.06,4362432965.466346,0.00012742749857031334,5.581629050160689e-05,1.1e-06,0
0.06,386454008.0664123,0.0004281332398719391,0.0006300734313188092,1.1e-06,0
0.06,34234844.01645662,0.0014384498882876629,0.007112436996094564,1.1e-06,0
0.06,3032770.6684206203,0.004832930238571752,0.08028696793657962,1.1e-06,0
0.06,268664.1143030875,0.01623776739188721,0.9063043292808408,1.1e-06,0
0.06,23800.096830407016,0.05455594781168514,10.230684972224617,1.1e-06,0
0.06,7083.74742499057,0.1,34.373227683030336,1.1e-06,0
0.06,3423.526104317344,0.14384498882876628,71.12294306440684,1.1e-06,0
0.06,2108.3725459214393,0.18329807108324336,115.48777151903609,1.1e-06,0
0.06,1654.5664156255261,0.20691380811147897,147.16317359176372,1.1e-06,0
0.06,799.640450912136,0.29763514416313175,304.50090302494937,1.1e-06,0
