#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  gamma  gamma) 

0.24314689974369574,4271.198466118712,0.6158482110660264,1.0260341732478568e-07
0.24314689974369574,2064.4440502511566,0.8858667904100825,2.1265111204587043e-07
0.24314689974369574,2064.444050251154,0.8858667904100832,2.1265111204587162e-07
0.24314689974369574,997.9571357533455,1.2742749857031335,4.4161898443394983e-07
0.24314689974369574,481.9060537543937,1.8329807108324356,9.206074023335353e-07
0.24314689974369574,233.04438454418516,2.636650898730358,1.884216118046435e-06
0.24314689974369574,143.38862732080884,3.359818286283788,3.0728343314326214e-06
0.24314689974369574,112.61054844312798,3.79269019073225,3.884846802484727e-06
0.24314689974369574,54.37140574167621,5.455594781168517,8.08041908503359e-06
0.24314689974369574,26.275376102028495,7.847599703514611,1.6712257865082977e-05
0.24314689974369574,12.696751533678611,11.288378916846883,3.446737279472307e-05
0.24314689974369574,9.964274823425972,12.742749857031322,4.396747859359105e-05
0.24314689974369574,6.137040807608618,16.23776739188721,7.15073003417348e-05
0.24314689974369574,2.965285315178828,23.357214690901213,0.0001473757015290739
0.24314689974369574,1.4330012787759083,33.59818286283781,0.00030466021138383307
0.24314689974369574,0.6925969135996598,48.32930238571752,0.0006313402023561522
0.24314689974369574,0.6925969135996598,48.32930238571752,0.0006313402023561522
0.24314689974369574,0.3347434147550676,69.51927961775606,0.0013074459586826402
0.24314689974369574,0.1617580880565742,100.0,0.0026985372315108743
0.24314689974369574,0.04814622168346951,183.29807108324374,0.009070256983299416
0.24314689974369574,0.0033472154312553727,695.192796177562,0.13051096960081948
0.24314689974369574,0.00023268951807448385,2636.6508987303664,1.8758943589207357
0.24314689974369574,1.6177671706089402e-05,10000.0,27.02325428772252
0.26837560748385914,1.204630062439337e+17,1e-07,2.702784133683781e-21
0.26837560748385914,8374501414667498.0,3.792690190732254e-07,3.8878195351630914e-20
0.26837560748385914,582189305505564.8,1.438449888287663e-06,5.592433576037946e-19
0.26837560748385914,40473381119908.69,5.455594781168514e-06,8.044435452707854e-18
0.26837560748385914,2813680299150.9536,2.06913808111479e-05,1.1571517278283751e-16
0.26837560748385914,195605027471.6683,7.847599703514623e-05,1.6645047736241468e-15
0.26837560748385914,13598320599.463684,0.00029763514416313193,2.3943067056230476e-14
0.26837560748385914,945345452.1079798,0.0011288378916846883,3.444090212178215e-13
0.26837560748385914,65719734.842489034,0.004281332398719396,4.954151159316583e-12
0.26837560748385914,4568788.645253293,0.01623776739188724,7.126297749490018e-11
0.26837560748385914,317618.9216938984,0.06158482110660267,1.0250816292487028e-09
0.26837560748385914,120463.0407803409,0.1,2.7027827259094347e-09
0.26837560748385914,58218.97528684871,0.14384498882876628,5.592448200706342e-09
0.26837560748385914,28136.8660285037,0.20691380811147897,1.1571735909906227e-08
0.26837560748385914,22080.708281464547,0.23357214690901212,1.4745767527352443e-08
0.26837560748385914,13598.413715238341,0.29763514416313175,2.394508593762623e-08
0.26837560748385914,6572.109957641759,0.42813323987193935,4.9556729957559856e-08
0.26837560748385914,3176.378046428929,0.6158482110660264,1.0260653209379603e-07
0.26837560748385914,1535.2716656847963,0.8858667904100825,2.1265724685447656e-07
0.26837560748385914,1535.271665684793,0.8858667904100832,2.1265724685447772e-07
0.26837560748385914,742.1527194326276,1.2742749857031335,4.416302142464443e-07
0.26837560748385914,358.37925881080355,1.8329807108324356,9.206265385837929e-07
0.26837560748385914,173.30886168798736,2.636650898730358,1.8842705497850686e-06
0.26837560748385914,106.63413495313962,3.359818286283788,3.0729136367984367e-06
0.26837560748385914,83.74556412103486,3.79269019073225,3.884970457460734e-06
0.26837560748385914,40.43456204507554,5.455594781168517,8.080651913156808e-06
0.26837560748385914,19.54030294829714,7.847599703514611,1.671275257187521e-05
0.26837560748385914,9.442248913540503,11.288378916846883,3.446847195460895e-05
0.26837560748385914,7.410173124060642,12.742749857031322,4.3968845088456946e-05
0.26837560748385914,4.563954549756175,16.23776739188721,7.150940095374787e-05
0.26837560748385914,2.2052077067058486,23.357214690901213,0.00014738053601775824
0.26837560748385914,1.0656872181205073,33.59818286283781,0.0003046704454749398
0.26837560748385914,0.5150667200836899,48.32930238571752,0.0006313606691507538
0.26837560748385914,0.5150667200836899,48.32930238571752,0.0006313606691507538
0.26837560748385914,0.24894006672471494,69.51927961775606,0.001307487225660362
0.26837560748385914,0.12029545184422791,100.0,0.002698628177017716
0.26837560748385914,0.035805137445484574,183.29807108324374,0.009070559664095526
0.26837560748385914,0.002489239817755774,695.192796177562,0.13051528792775835
0.26837560748385914,0.00017304538528398325,2636.6508987303664,1.875957594212355
0.26837560748385914,1.2030923405137095e-05,10000.0,27.024131531299563
0.29622202367479666,8.965912104327749e+16,1e-07,2.7053880300710474e-21
0.29622202367479666,6233037506089829.0,3.792690190732254e-07,3.8915651096304663e-20
0.29622202367479666,433316277253820.56,1.438449888287663e-06,5.597821397212116e-19
0.29622202367479666,30123835441333.555,5.455594781168514e-06,8.052185563473953e-18
0.29622202367479666,2094187339205.3477,2.06913808111479e-05,1.1582665424249463e-16
0.29622202367479666,145586395206.19757,7.847599703514623e-05,1.6661083785560484e-15
0.29622202367479666,10121061316.897556,0.00029763514416313193,2.3966134109582438e-14
0.29622202367479666,703608891.7346538,0.0011288378916846883,3.447408292210868e-13
0.29622202367479666,48914383.302877605,0.004281332398719396,4.958924051188342e-12
0.29622202367479666,3400492.707247213,0.01623776739188724,7.133163315714207e-11
0.29622202367479666,236399.82359655894,0.06158482110660267,1.0260692084026672e-09
0.29622202367479666,89659.14768293455,0.1,2.7053866458555402e-09
0.29622202367479666,43331.66237442147,0.14384498882876628,5.597836190012456e-09
0.29622202367479666,20941.92240804533,0.20691380811147897,1.1582885288230383e-08
0.29622202367479666,16434.399679751517,0.23357214690901212,1.4759975719680958e-08
0.29622202367479666,10121.133940935442,0.29763514416313175,2.3968161848752955e-08
0.29622202367479666,4891.544973983393,0.42813323987193935,4.9604518714668596e-08
0.29622202367479666,2364.145938128439,0.6158482110660264,1.0270565808254497e-07
0.29622202367479666,1142.6928588679345,0.8858667904100825,2.128636306295652e-07
0.29622202367479666,1142.692858867933,0.8858667904100832,2.1286363062956642e-07
0.29622202367479666,552.3858010578725,1.2742749857031335,4.420632436814787e-07
0.29622202367479666,266.74657444604765,1.8329807108324356,9.215417541794845e-07
0.29622202367479666,128.99265822438565,2.636650898730358,1.8860990174802128e-06
0.29622202367479666,79.36791546297215,3.359818286283788,3.0759232674222517e-06
0.29622202367479666,62.33066704335746,3.79269019073225,3.888706873775042e-06
0.29622202367479666,30.09519249341583,5.455594781168517,8.088494971243562e-06
0.29622202367479666,14.543687625257796,7.847599703514611,1.6728935335634387e-05
0.29622202367479666,7.027734953652798,11.288378916846883,3.450161617055921e-05
0.29622202367479666,5.515304033887747,12.742749857031322,4.401122909803279e-05
0.29622202367479666,3.396916560507715,16.23776739188721,7.157868991291515e-05
0.29622202367479666,1.6413005207949296,23.357214690901213,0.00014752185940800354
0.29622202367479666,0.7931717202848485,33.59818286283781,0.00030496189055264717
0.29622202367479666,0.38335634596496637,48.32930238571752,0.0006319667956589122
0.29622202367479666,0.38335634596496637,48.32930238571752,0.0006319667956589122
0.29622202367479666,0.18528284327436184,69.51927961775606,0.0013087457323460664
0.29622202367479666,0.08953369621227356,100.0,0.0027012087909292354
0.29622202367479666,0.026649135860348894,183.29807108324374,0.009079242361218685
0.29622202367479666,0.001852699285671151,695.192796177562,0.13064033053812762
0.29622202367479666,0.00012879449941913964,2636.6508987303664,1.8777514723000917
0.29622202367479666,8.95443239722215e-06,10000.0,27.050072044411337
0.3269577594352317,6.6750609532125496e+16,1e-07,2.7090370367705774e-21
0.3269577594352317,4640454288719474.0,3.792690190732254e-07,3.8968140229097646e-20
0.3269577594352317,322601039250905.25,1.438449888287663e-06,5.605371695932355e-19
0.3269577594352317,22426991852662.438,5.455594781168514e-06,8.063046289824622e-18
0.3269577594352317,1559108317590.3853,2.06913808111479e-05,1.15982880348553e-16
0.3269577594352317,108388087084.94795,7.847599703514623e-05,1.6683556128041254e-15
0.3269577594352317,7535061733.305139,0.00029763514416313193,2.399845944811417e-14
0.3269577594352317,523832063.58766717,0.0011288378916846883,3.452058130172326e-13
0.3269577594352317,36416427.71430117,0.004281332398719396,4.965612610115431e-12
0.3269577594352317,2531643.834153782,0.01623776739188724,7.142784473255575e-11
0.3269577594352317,175998.07133101407,0.06158482110660267,1.0274531665215513e-09
0.3269577594352317,66750.63034261513,0.1,2.709035687801355e-09
0.3269577594352317,32260.13113407396,0.14384498882876628,5.605386738148088e-09
0.3269577594352317,15591.121858816972,0.20691380811147897,1.159850971737557e-08
0.3269577594352317,12235.302020899126,0.23357214690901212,1.477988674242191e-08
0.3269577594352317,7535.119265222208,0.29763514416313175,2.4000500219776754e-08
0.3269577594352317,3641.72745476639,0.42813323987193935,4.967149220847503e-08
0.3269577594352317,1760.0981447170002,0.6158482110660264,1.0284459419835954e-07
0.3269577594352317,850.7367126240227,0.8858667904100825,2.1315298455787848e-07
0.3269577594352317,850.7367126240217,0.8858667904100832,2.1315298455787967e-07
0.3269577594352317,411.25870187586816,1.2742749857031335,4.426707535452921e-07
0.3269577594352317,198.60075213845292,1.8329807108324356,9.228268438442678e-07
0.3269577594352317,96.0352287895097,2.636650898730358,1.8886625443162212e-06
0.3269577594352317,59.090387062697495,3.359818286283788,3.0801452674853214e-06
0.3269577594352317,46.40463801827896,3.79269019073225,3.893942378204445e-06
0.3269577594352317,22.40592599815211,5.455594781168517,8.099491164829326e-06
0.3269577594352317,10.827762345640366,7.847599703514611,1.6751620602785666e-05
0.3269577594352317,5.232086399124596,11.288378916846883,3.454805765846237e-05
0.3269577594352317,4.106110529669604,12.742749857031322,4.407062671009927e-05
0.3269577594352317,2.5290039699521496,16.23776739188721,7.167582453798523e-05
0.3269577594352317,1.2219284778437927,23.357214690901213,0.00014771984549557968
0.3269577594352317,0.5905046230902936,33.59818286283781,0.0003053701253077972
0.3269577594352317,0.2854046998959799,48.32930238571752,0.0006328160089561987
0.3269577594352317,0.2854046998959799,48.32930238571752,0.0006328160089561987
0.3269577594352317,0.13794164623316552,69.51927961775606,0.001310509257302381
0.3269577594352317,0.0666564794084986,100.0,0.0027048234459909433
0.3269577594352317,0.019839908310679867,183.29807108324374,0.009091404973001711
0.3269577594352317,0.0013793104840867712,695.192796177562,0.13081549839302875
0.3269577594352317,9.588554846880197e-05,2636.6508987303664,1.8802641459815712
0.3269577594352317,6.666477746199743e-06,10000.0,27.086415671893878
0.36088260801386957,4.969755728589699e+16,1e-07,2.713121927560814e-21
0.36088260801386957,3454938381277713.5,3.792690190732254e-07,3.90268993361065e-20
0.36088260801386957,240184827390163.3,1.438449888287663e-06,5.61382389902363e-19
0.36088260801386957,16697476175279.287,5.455594781168514e-06,8.075204360417049e-18
0.36088260801386957,1160796515140.067,2.06913808111479e-05,1.1615776810140774e-16
0.36088260801386957,80697737515.34897,7.847599703514623e-05,1.6708712854896969e-15
0.36088260801386957,5610048578.859838,0.00029763514416313193,2.40346461390502e-14
0.36088260801386957,390006535.8329807,0.0011288378916846883,3.457263404327315e-13
0.36088260801386957,27112973.42737785,0.004281332398719396,4.973100136174587e-12
0.36088260801386957,1884874.3911796322,0.01623776739188724,7.153554905016257e-11
0.36088260801386957,131035.12207949783,0.06158482110660267,1.0290024421844278e-09
0.36088260801386957,49697.573551451096,0.1,2.713120616712664e-09
0.36088260801386957,24018.504111923892,0.14384498882876628,5.613839212192305e-09
0.36088260801386957,11607.995680393622,0.20691380811147897,1.16160004736769e-08
0.36088260801386957,9109.501199291115,0.23357214690901212,1.480217608909257e-08
0.36088260801386957,5610.094145386127,0.29763514416313175,2.4036701129557222e-08
0.36088260801386957,2711.3645627876676,0.42813323987193935,4.97464634535172e-08
0.36088260801386957,1310.4445423446632,0.6158482110660264,1.0300011196892894e-07
0.36088260801386957,633.4030876979447,0.8858667904100825,2.1347682192803636e-07
0.36088260801386957,633.403087697944,0.8858667904100832,2.1347682192803753e-07
0.36088260801386957,306.20159426754293,1.2742749857031335,4.4335042791800946e-07
0.36088260801386957,147.87107571839587,1.8329807108324356,9.242639312224864e-07
0.36088260801386957,71.50155605005133,2.636650898730358,1.891531588181322e-06
0.36088260801386957,43.995513768743386,3.359818286283788,3.0848689692605692e-06
0.36088260801386957,34.54935826051518,3.79269019073225,3.8998036219620175e-06
0.36088260801386957,16.68199563938059,5.455594781168517,8.11179777926747e-06
0.36088260801386957,8.06161643151559,7.847599703514611,1.6777011331612605e-05
0.36088260801386957,3.895412052823127,11.288378916846883,3.4600050109754874e-05
0.36088260801386957,3.0571086519754385,12.742749857031322,4.413711827221369e-05
0.36088260801386957,1.8829266805793123,16.23776739188721,7.17845409935595e-05
0.36088260801386957,0.9097505339236137,23.357214690901213,0.00014794151727549085
0.36088260801386957,0.4396409537608196,33.59818286283781,0.0003058272364024013
0.36088260801386957,0.21248999379444627,48.32930238571752,0.0006337667778215341
0.36088260801386957,0.21248999379444627,48.32930238571752,0.0006337667778215341
0.36088260801386957,0.10270098412912278,69.51927961775606,0.0013124835020454243
0.36088260801386957,0.04962688032481476,100.0,0.002708870916525742
0.36088260801386957,0.014771172697328949,183.29807108324374,0.009105023448620292
0.36088260801386957,0.0010269231866506146,695.192796177562,0.13101162798212534
0.36088260801386957,7.138841551640026e-05,2636.6508987303664,1.8830776871265271
0.36088260801386957,4.9633362698814815e-06,10000.0,27.12710574360626
0.39832746894233356,3.699884513508779e+16,1e-07,2.7173888603865425e-21
0.39832746894233356,2572133060480214.0,3.792690190732254e-07,3.908827702657149e-20
0.39832746894233356,178812837445599.0,1.438449888287663e-06,5.622652772222902e-19
0.39832746894233356,12430939645625.0,5.455594781168514e-06,8.087904252084247e-18
0.39832746894233356,864189969135.659,2.06913808111479e-05,1.1634044967890726e-16
0.39832746894233356,60077864107.20946,7.847599703514623e-05,1.6734990684371638e-15
0.39832746894233356,4176569833.714358,0.00029763514416313193,2.407244547992315e-14
0.39832746894233356,290352126.120803,0.0011288378916846883,3.4627006500943024e-13
0.39832746894233356,20185070.65115037,0.004281332398719396,4.980921341769738e-12
0.39832746894233356,1403251.5785777778,0.01623776739188724,7.16480531799834e-11
0.39832746894233356,97553.0483459379,0.06158482110660267,1.0306207605860366e-09
0.39832746894233356,36998.85779465438,0.1,2.7173875863849387e-09
0.39832746894233356,17881.300451269133,0.14384498882876628,5.622668350036298e-09
0.39832746894233356,8641.923651797073,0.20691380811147897,1.1634270578796858e-08
0.39832746894233356,6781.844298094632,0.23357214690901212,1.4825458523628634e-08
0.39832746894233356,4176.605704834048,0.29763514416313175,2.4074514498001602e-08
0.39832746894233356,2018.5600821661367,0.42813323987193935,4.9824770380428256e-08
0.39832746894233356,975.6041582855052,0.6158482110660264,1.0316252770422453e-07
0.39832746894233356,471.5614284323133,0.8858667904100825,2.1381491121958274e-07
0.39832746894233356,471.56142843231265,0.8858667904100832,2.1381491121958385e-07
0.39832746894233356,227.96731265633443,1.2742749857031335,4.4405949051401355e-07
0.39832746894233356,110.09254975241122,1.8329807108324356,9.257616921023946e-07
0.39832746894233356,53.23208923904076,2.636650898730358,1.8945269228268336e-06
0.39832746894233356,32.754635055641586,3.359818286283788,3.0897973204343213e-06
0.39832746894233356,25.721242903991097,3.79269019073225,3.905926835795749e-06
0.39832746894233356,12.41955959446401,5.455594781168517,8.124645909375197e-06
0.39832746894233356,6.001761101033789,7.847599703514611,1.68035238710677e-05
0.39832746894233356,2.900048548787872,11.288378916846883,3.465436713059523e-05
0.39832746894233356,2.275958853038044,12.742749857031322,4.420657016984289e-05
0.39832746894233356,1.4018141687427386,16.23776739188721,7.189805514244737e-05
0.39832746894233356,0.6772863198114788,23.357214690901213,0.0001481731471724943
0.39832746894233356,0.32730037630655323,33.59818286283781,0.00030630496663959836
0.39832746894233356,0.15819372884920363,48.32930238571752,0.000634760172255759
0.39832746894233356,0.15819372884920363,48.32930238571752,0.000634760172255759
0.39832746894233356,0.07645874116931872,69.51927961775606,0.0013145458650423887
0.39832746894233356,0.0369458031961168,100.0,0.002713101063032878
0.39832746894233356,0.010996735880459222,183.29807108324374,0.009119255512667715
0.39832746894233356,0.0007645173751619053,695.192796177562,0.1312165812975697
0.39832746894233356,5.314664619982599e-05,2636.6508987303664,1.88601821785587
0.39832746894233356,3.695084604636628e-06,10000.0,27.169620484147657
0.4396575755956293,2.7541971439239324e+16,1e-07,2.7217605904301398e-21
0.4396575755956293,1914698013708724.8,3.792690190732254e-07,3.915116217249987e-20
0.4396575755956293,133108426598579.28,1.438449888287663e-06,5.631698485336464e-19
0.4396575755956293,9253601928186.215,5.455594781168514e-06,8.100916057101935e-18
0.4396575755956293,643303739916.9883,2.06913808111479e-05,1.1652761797364838e-16
0.4396575755956293,44722012574.44317,7.847599703514623e-05,1.6761913905637794e-15
0.4396575755956293,3109042097.2374377,0.00029763514416313193,2.411117318454633e-14
0.4396575755956293,216138366.90715668,0.0011288378916846883,3.468271436334285e-13
0.4396575755956293,15025783.571090784,0.004281332398719396,4.988934638637437e-12
0.4396575755956293,1044581.6556026131,0.01623776739188724,7.176332044524782e-11
0.4396575755956293,72618.57150905578,0.06158482110660267,1.0322788249778211e-09
0.4396575755956293,27541.981235738775,0.1,2.7217593500824138e-09
0.4396575755956293,13310.855634853244,0.14384498882876628,5.6317143089598065e-09
0.4396575755956293,6433.056069940788,0.20691380811147897,1.165298923543055e-08
0.4396575755956293,5048.411572666761,0.23357214690901212,1.4849312464106411e-08
0.4396575755956293,3109.0701189146807,0.29763514416313175,2.4113255437809474e-08
0.4396575755956293,1502.6198366204005,0.42813323987193935,4.990499312017534e-08
0.4396575755956293,726.2434024105695,0.6158482110660264,1.0332888743200904e-07
0.4396575755956293,351.0343811302266,0.8858667904100825,2.1416105625386062e-07
0.4396575755956293,351.034381130226,0.8858667904100832,2.141610562538618e-07
0.4396575755956293,169.70332806259427,1.2742749857031335,4.44784725348394e-07
0.4396575755956293,81.95669006649467,1.8329807108324356,9.27291590988243e-07
0.4396575755956293,39.62641818970668,2.636650898730358,1.8975936633894027e-06
0.4396575755956293,24.38315216390764,3.359818286283788,3.094838632551095e-06
0.4396575755956293,19.146868347489246,3.79269019073225,3.912201492506972e-06
0.4396575755956293,9.24522866831836,5.455594781168517,8.137800046213644e-06
0.4396575755956293,4.467748246078289,7.847599703514611,1.6830674165446504e-05
0.4396575755956293,2.1587928591672183,11.288378916846883,3.471002857900643e-05
0.4396575755956293,1.694227113079993,12.742749857031322,4.427772390079204e-05
0.4396575755956293,1.0435201861272174,16.23776739188721,7.201429212605157e-05
0.4396575755956293,0.5041691844572181,23.357214690901213,0.00014841057532656628
0.4396575755956293,0.24364024278102475,33.59818286283781,0.0003067947719182175
0.4396575755956293,0.11775896499301476,48.32930238571752,0.0006357783157943877
0.4396575755956293,0.11775896499301476,48.32930238571752,0.0006357783157943877
0.4396575755956293,0.05691588071412677,69.51927961775606,0.001316659068269262
0.4396575755956293,0.027502199356975888,100.0,0.002717438274239783
0.4396575755956293,0.00818590551267582,183.29807108324374,0.00913384633058403
0.4396575755956293,0.000569102931132628,695.192796177562,0.13142668304685548
0.4396575755956293,3.956199304721865e-05,2636.6508987303664,1.8890331801012903
0.4396575755956293,2.7506100118590117e-06,10000.0,27.213195004138022
0.48527605764143433,2.049978124491407e+16,1e-07,2.726258280490049e-21
0.48527605764143433,1425130024468008.8,3.792690190732254e-07,3.921585919014214e-20
0.48527605764143433,99074012662651.31,1.438449888287663e-06,5.641004827116472e-19
0.48527605764143433,6887553989147.978,5.455594781168514e-06,8.114302763395756e-18
0.48527605764143433,478817791653.97253,2.06913808111479e-05,1.167201790353773e-16
0.48527605764143433,33287067943.95344,7.847599703514623e-05,1.678961284941106e-15
0.48527605764143433,2314092984.0554686,0.00029763514416313193,2.4151016727123023e-14
0.48527605764143433,160874077.22457254,0.0011288378916846883,3.4740027302718744e-13
0.48527605764143433,11183849.962367741,0.004281332398719396,4.9971788177775125e-12
0.48527605764143433,777493.1973600879,0.01623776739188724,7.188190883475368e-11
0.48527605764143433,54050.77259456793,0.06158482110660267,1.0339846616705337e-09
0.48527605764143433,20499.788781504703,0.1,2.7262570698340196e-09
0.48527605764143433,9907.411277590927,0.14384498882876628,5.6410208731397174e-09
0.48527605764143433,4788.192361854445,0.20691380811147897,1.167224701915661e-08
0.48527605764143433,3757.5868782240805,0.23357214690901212,1.4873853311007537e-08
0.48527605764143433,2314.114707773252,0.29763514416313175,2.4153111228514216e-08
0.48527605764143433,1118.4171930532011,0.42813323987193935,4.99875183263113e-08
0.48527605764143433,540.552531916323,0.6158482110660264,1.034999862307795e-07
0.48527605764143433,261.2810135709536,0.8858667904100825,2.14516876230407e-07
0.48527605764143433,261.2810135709532,0.8858667904100832,2.145168762304082e-07
0.48527605764143433,126.31479099141937,1.2742749857031335,4.455293600584324e-07
0.48527605764143433,61.003666607600714,1.8329807108324356,9.288599739462102e-07
0.48527605764143433,29.494629956978805,2.636650898730358,1.90074616352905e-06
0.48527605764143433,18.149015878398718,3.359818286283788,3.1000154684301726e-06
0.48527605764143433,14.25118648286204,3.79269019073225,3.918658206686601e-06
0.48527605764143433,6.881386083043665,5.455594781168517,8.151321691988528e-06
0.48527605764143433,3.325413533310091,7.847599703514611,1.6858590591868647e-05
0.48527605764143433,1.606808637375592,11.288378916846883,3.476730626195517e-05
0.48527605764143433,1.2610321279128822,12.742749857031322,4.435092300953119e-05
0.48527605764143433,0.7767087415780827,16.23776739188721,7.213379979701075e-05
0.48527605764143433,0.3752562825786512,23.357214690901213,0.00014865497595104607
0.48527605764143433,0.1813424153942006,33.59818286283781,0.000307299101031291
0.48527605764143433,0.08764886418118432,48.32930238571752,0.0006368262168958685
0.48527605764143433,0.08764886418118432,48.32930238571752,0.0006368262168958685
0.48527605764143433,0.04236304664158166,69.51927961775606,0.0013188333840069527
0.48527605764143433,0.020469989350722712,100.0,0.0027219042668785976
0.48527605764143433,0.006092807618771362,183.29807108324374,0.009148868628223924
0.48527605764143433,0.00042358641936205934,695.192796177562,0.13164297638109299
0.48527605764143433,2.944613780381043e-05,2636.6508987303664,1.892137671571768
0.48527605764143433,2.0472989230288308e-06,10000.0,27.25804378791863
0.5356278731259823,1.52563672857034e+16,1e-07,2.730963971605945e-21
0.5356278731259823,1060611663285998.5,3.792690190732254e-07,3.9283548198741914e-20
0.5356278731259823,73732958785832.8,1.438449888287663e-06,5.650741551802338e-19
0.5356278731259823,5125862178876.81,5.455594781168514e-06,8.128308553932422e-18
0.5356278731259823,356346246095.41956,2.06913808111479e-05,1.1692164531370576e-16
0.5356278731259823,24772934323.04859,7.847599703514623e-05,1.6818592763966607e-15
0.5356278731259823,1722196548.1597633,0.00029763514416313193,2.4192702881978206e-14
0.5356278731259823,119725863.39170203,0.0011288378916846883,3.4799990747516826e-13
0.5356278731259823,8323255.7780628055,0.004281332398719396,5.005804258832263e-12
0.5356278731259823,578626.7492842985,0.01623776739188724,7.200598148412343e-11
0.5356278731259823,40225.71905701744,0.06158482110660267,1.0357693862560592e-09
0.5356278731259823,15256.373052445664,0.1,2.730962786512203e-09
0.5356278731259823,7373.303557274202,0.14384498882876628,5.6507577964895135e-09
0.5356278731259823,3563.4735648773676,0.20691380811147897,1.1692395176465818e-08
0.5356278731259823,2796.4754004722326,0.23357214690901212,1.4899528651677935e-08
0.5356278731259823,1722.2132739974993,0.29763514416313175,2.419480867116662e-08
0.5356278731259823,832.350391952953,0.42813323987193935,5.007385003132192e-08
0.5356278731259823,402.2917402197154,0.6158482110660264,1.0367893727847748e-07
0.5356278731259823,194.45236054220322,0.8858667904100825,2.1488881865651876e-07
0.5356278731259823,194.4523605422029,0.8858667904100832,2.1488881865652e-07
0.5356278731259823,94.00792526633447,1.2742749857031335,4.4630676205337423e-07
0.5356278731259823,45.40177662058353,1.8329807108324356,9.304946433595915e-07
0.5356278731259823,21.9506944022566,2.636650898730358,1.904041553104935e-06
0.5356278731259823,13.50712145767495,3.359818286283788,3.1054208572241327e-06
0.5356278731259823,10.606012282286766,3.79269019073225,3.925414935830035e-06
0.5356278731259823,5.121313370484118,5.455594781168517,8.165455837798693e-06
0.5356278731259823,2.4748561442609094,7.847599703514611,1.6887780044972587e-05
0.5356278731259823,1.1958182661814618,11.288378916846883,3.48272467585272e-05
0.5356278731259823,0.9384871622315595,12.742749857031322,4.442750201667055e-05
0.5356278731259823,0.5780465515335114,16.23776739188721,7.225874678528576e-05
0.5356278731259823,0.2792721894178602,23.357214690901213,0.0001489108259866343
0.5356278731259823,0.1349577989011342,33.59818286283781,0.00030782721238200515
0.5356278731259823,0.06522987747513763,48.32930238571752,0.0006379230506785172
0.5356278731259823,0.06522987747513763,48.32930238571752,0.0006379230506785172
0.5356278731259823,0.03152743792453499,69.51927961775606,0.0013211085057189458
0.5356278731259823,0.015234073618482384,100.0,0.002726581051881674
0.5356278731259823,0.004534363914772994,183.29807108324374,0.009164598014775269
0.5356278731259823,0.0003152400148126549,695.192796177562,0.13186942647139177
0.5356278731259823,2.191425759204784e-05,2636.6508987303664,1.8953887025661287
0.5356278731259823,1.523636837103539e-06,10000.0,27.304987605726126
0.5912041485497083,1.1352837227622268e+16,1e-07,2.7360025699914025e-21
0.5912041485497083,789241065681940.6,3.792690190732254e-07,3.935602591158878e-20
0.5912041485497083,54867470330958.72,1.438449888287663e-06,5.661167107597131e-19
0.5912041485497083,3814347011856.867,5.455594781168514e-06,8.14330519350078e-18
0.5912041485497083,265170656476.4316,2.06913808111479e-05,1.1713736445882367e-16
0.5912041485497083,18434473014.011555,7.847599703514623e-05,1.684962288198624e-15
0.5912041485497083,1281551284.0696578,0.00029763514416313193,2.4237338151777064e-14
0.5912041485497083,89092522.06434757,0.0011288378916846883,3.486419634637192e-13
0.5912041485497083,6193647.955863825,0.004281332398719396,5.015039912481118e-12
0.5912041485497083,430577.9467661116,0.01623776739188724,7.213883173402044e-11
0.5912041485497083,29933.471930701387,0.06158482110660267,1.0376803717820987e-09
0.5912041485497083,11352.841619222847,0.1,2.7360014064699785e-09
0.5912041485497083,5486.7528920717605,0.14384498882876628,5.661183529152467e-09
0.5912041485497083,2651.7150522734382,0.20691380811147897,1.171396849086676e-08
0.5912041485497083,2080.9628814633684,0.23357214690901212,1.4927019961510705e-08
0.5912041485497083,1281.5640854779158,0.29763514416313175,2.4239454418466578e-08
0.5912041485497083,619.3838027005529,0.42813323987193935,5.016627881604659e-08
0.5912041485497083,299.36119441879174,0.6158482110660264,1.0387048466830477e-07
0.5912041485497083,144.70030610762507,0.8858667904100825,2.152867236134866e-07
0.5912041485497083,144.7003061076249,0.8858667904100832,2.1528672361348771e-07
0.5912041485497083,69.95598533515604,1.2742749857031335,4.471374026934803e-07
0.5912041485497083,33.78616792330216,1.8329807108324356,9.322383761753192e-07
0.5912041485497083,16.33444737820033,2.636650898730358,1.9075670193584856e-06
0.5912041485497083,10.051312050960455,3.359818286283788,3.1111972128400466e-06
0.5912041485497083,7.892320492570831,3.79269019073225,3.932651166955749e-06
0.5912041485497083,3.810988426754146,5.455594781168517,8.180576398076327e-06
0.5912041485497083,1.8416422795369616,7.847599703514611,1.6919015554436962e-05
0.5912041485497083,0.8898518399028212,11.288378916846883,3.4891442472470754e-05
0.5912041485497083,0.6983640039381103,12.742749857031322,4.450949308937235e-05
0.5912041485497083,0.4301484936807621,16.23776739188721,7.239244106549464e-05
0.5912041485497083,0.207816053202714,23.357214690901213,0.00014918493100116889
0.5912041485497083,0.10042652290537994,33.59818286283781,0.0003083931689055624
0.5912041485497083,0.04853985082734358,48.32930238571752,0.000639097977248982
0.5912041485497083,0.04853985082734358,48.32930238571752,0.000639097977248982
