#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) 

1.2692307692307694,4319621498732.452,1.6237767391887209e-06,5.124209649489291e-22
1.2692307692307694,1638298608591.873,2.6366508987303555e-06,1.3510751977608795e-21
1.2692307692307694,621355906229.667,4.281332398719396e-06,3.5623136344285244e-21
1.2692307692307694,235661045051.08133,6.951927961775606e-06,9.392577445775471e-21
1.2692307692307694,89378933390.29492,1.1288378916846883e-05,2.4764947763799627e-20
1.2692307692307694,33898660392.748413,1.8329807108324375e-05,6.529652177843918e-20
1.2692307692307694,12856711675.054316,2.9763514416313192e-05,1.7216413283113458e-19
1.2692307692307694,4876152425.5053625,4.8329302385717524e-05,4.539367155586672e-19
1.2692307692307694,1849373547.2731736,7.847599703514606e-05,1.1968726490467209e-18
1.2692307692307694,701410091.174488,0.00012742749857031334,3.155735345790508e-18
1.2692307692307694,266023117.24802372,0.00020691380811147902,8.320572435742363e-18
1.2692307692307694,100894326.72966719,0.0003359818286283781,2.1938444791405475e-17
1.2692307692307694,38266092.32901408,0.0005455594781168515,5.784402018124132e-17
1.2692307692307694,14513143.301583325,0.0008858667904100823,1.525144878333989e-16
1.2692307692307694,5504385.6238483945,0.0014384498882876629,4.0212746166804323e-16
1.2692307692307694,2087642.9363426464,0.002335721469090121,1.0602697349709589e-15
1.2692307692307694,791778.2888253956,0.003792690190732246,2.7955611618960526e-15
1.2692307692307694,300296.97510930774,0.00615848211066026,7.370918936247052e-15
1.2692307692307694,113893.33936319058,0.01,1.943454065082545e-14
1.323076923076923,10059302219042.102,1e-06,1.7915919500425833e-22
1.323076923076923,3815181685177.215,1.6237767391887209e-06,4.723802525237837e-22
1.323076923076923,1446980215323.2979,2.6366508987303555e-06,1.2455018173593153e-21
1.323076923076923,548794766884.0293,4.281332398719396e-06,3.2839534861107374e-21
1.323076923076923,208140852908.6254,6.951927961775606e-06,8.658638910542644e-21
1.323076923076923,78941377111.719,1.1288378916846883e-05,2.2829808065265078e-20
1.323076923076923,29940018661.45132,1.8329807108324375e-05,6.019423395312876e-20
1.323076923076923,11355321508.76287,2.9763514416313192e-05,1.5871118105094488e-19
1.323076923076923,4306721649.889765,4.8329302385717524e-05,4.184659781568265e-19
1.323076923076923,1633406095.57529,7.847599703514606e-05,1.10334869739734e-18
1.323076923076923,619500327.6172397,0.00012742749857031334,2.90914533462005e-18
1.323076923076923,234957281.57110325,0.00020691380811147902,7.670400661162953e-18
1.323076923076923,89112017.70575316,0.0003359818286283781,2.0224168797570738e-17
1.323076923076923,33797427.543063566,0.0005455594781168515,5.3324072841010083e-17
1.323076923076923,12818317.191620588,0.0008858667904100823,1.4059696461372806e-16
1.323076923076923,4861590.587598287,0.0014384498882876629,3.7070511334076194e-16
1.323076923076923,1843850.693456012,0.002335721469090121,9.774199718787265e-16
1.323076923076923,699315.4439861143,0.003792690190732246,2.5771152586402515e-15
1.323076923076923,265228.6826248079,0.00615848211066026,6.79495334251893e-15
1.323076923076923,100593.02245073662,0.01,1.791592040373034e-14
1.376923076923077,8922863085085.871,1e-06,1.65610137755018e-22
1.376923076923077,3384165529605.211,1.6237767391887209e-06,4.366561185506253e-22
1.376923076923077,1283509140794.7915,2.6366508987303555e-06,1.1513097474126237e-21
1.376923076923077,486795252800.757,4.281332398719396e-06,3.035601880232522e-21
1.376923076923077,184626358019.2459,6.951927961775606e-06,8.003822425702703e-21
1.376923076923077,70023057701.02165,1.1288378916846883e-05,2.1103285592008303e-20
1.376923076923077,26557576406.774384,1.8329807108324375e-05,5.564199692233761e-20
1.376923076923077,10072465952.759703,2.9763514416313192e-05,1.4670852119247264e-19
1.376923076923077,3820174281.551777,4.8329302385717524e-05,3.8681915425380825e-19
1.376923076923077,1448873752.4530532,7.847599703514606e-05,1.0199070707113284e-18
1.376923076923077,549512926.853957,0.00012742749857031334,2.6891388946257576e-18
1.376923076923077,208413228.736102,0.00020691380811147902,7.090320483417974e-18
1.376923076923077,79044680.82476987,0.0003359818286283781,1.8694699875531532e-17
1.376923076923077,29979198.559510812,0.0005455594781168515,4.9291397232774475e-17
1.376923076923077,11370181.230410758,0.0008858667904100823,1.2996420684449103e-16
1.376923076923077,4312357.4820859935,0.0014384498882876629,3.4267024299523165e-16
1.376923076923077,1635543.5922669515,0.002335721469090121,9.035018056662134e-16
1.376923076923077,620311.0140336117,0.003792690190732246,2.382218858424957e-15
1.376923076923077,235264.74995588957,0.00615848211066026,6.281079567845941e-15
1.376923076923077,89228.6310815142,0.01,1.6561014612081718e-14
1.4307692307692308,7951028930361.142,1e-06,1.5356569706150975e-22
1.4307692307692308,3015578943040.9023,1.6237767391887209e-06,4.0489913317138184e-22
1.4307692307692308,1143715667664.997,2.6366508987303555e-06,1.067577663371473e-21
1.4307692307692308,433775919373.98065,4.281332398719396e-06,2.8148296055928547e-21
1.4307692307692308,164517767438.55643,6.951927961775606e-06,7.421723009359289e-21
1.4307692307692308,62396492276.53837,1.1288378916846883e-05,1.9568492642755924e-20
1.4307692307692308,23665056419.33284,1.8329807108324375e-05,5.1595283713325947e-20
1.4307692307692308,8975422734.473032,2.9763514416313192e-05,1.3603875117302528e-19
1.4307692307692308,3404099776.271237,4.8329302385717524e-05,3.586866955427662e-19
1.4307692307692308,1291069582.9739068,7.847599703514606e-05,9.457315981672286e-19
1.4307692307692308,489662694.28991807,0.00012742749857031334,2.49356406827766e-18
1.4307692307692308,185713889.74021688,0.00020691380811147902,6.574657941751645e-18
1.4307692307692308,70435524.79017273,0.0003359818286283781,1.7335077771559743e-17
1.4307692307692308,26714012.395204093,0.0005455594781168515,4.570654839008612e-17
1.4307692307692308,10131797.27676643,0.0008858667904100823,1.2051221191939895e-16
1.4307692307692308,3842676.8147353563,0.0014384498882876629,3.177486320658551e-16
1.4307692307692308,1457408.2662674773,0.002335721469090121,8.377922177046352e-16
1.4307692307692308,552749.8036638553,0.003792690190732246,2.208965613524788e-15
1.4307692307692308,209640.87595595513,0.00615848211066026,5.824271238733307e-15
1.4307692307692308,79510.28950914624,0.01,1.5356570483350626e-14
1.4846153846153844,7115091437443.84,1e-06,1.428136211098248e-22
1.4846153846153844,2698533750095.6294,1.6237767391887209e-06,3.7654966245015533e-22
1.4846153846153844,1023470248334.7625,2.6366508987303555e-06,9.928300059158209e-22
1.4846153846153844,388170557136.55414,4.281332398719396e-06,2.617746127384421e-21
1.4846153846153844,147221066438.28842,6.951927961775606e-06,6.90208267941611e-21
1.4846153846153844,55836389454.96388,1.1288378916846883e-05,1.819838249979465e-20
1.4846153846153844,21177012657.174763,1.8329807108324375e-05,4.798278157352712e-20
1.4846153846153844,8031784817.388063,2.9763514416313192e-05,1.2651384415945682e-19
1.4846153846153844,3046207149.0981073,4.8329302385717524e-05,3.335728409051006e-19
1.4846153846153844,1155331997.3324,7.847599703514606e-05,8.795151307661233e-19
1.4846153846153844,438181633.3322827,0.00012742749857031334,2.3189743599929437e-18
1.4846153846153844,166188718.24995187,0.00020691380811147902,6.114325830487824e-18
1.4846153846153844,63030232.15180975,0.0003359818286283781,1.6121342696640867e-17
1.4846153846153844,23905414.32028845,0.0005455594781168515,4.2506352713697806e-17
1.4846153846153844,9066583.03990875,0.0008858667904100823,1.1207441311116857e-16
1.4846153846153844,3438674.056006094,0.0014384498882876629,2.955011022411295e-16
1.4846153846153844,1304182.536247968,0.002335721469090121,7.791332481022753e-16
1.4846153846153844,494636.0313292155,0.003792690190732246,2.0543023879372627e-15
1.4846153846153844,187600.12251460602,0.00615848211066026,5.4164783013044615e-15
1.4846153846153844,71150.91455848397,0.01,1.4281362835101408e-14
1.5384615384615385,6392138597550.423,1e-06,1.3317747559459014e-22
1.5384615384615385,2424340135673.0503,1.6237767391887209e-06,3.511425107171153e-22
1.5384615384615385,919477105156.5684,2.6366508987303555e-06,9.258402164647217e-22
1.5384615384615385,348729179733.019,4.281332398719396e-06,2.4411174388224213e-21
1.5384615384615385,132262173919.55281,6.951927961775606e-06,6.436374488977549e-21
1.5384615384615385,50162944962.96117,1.1288378916846883e-05,1.6970472580928652e-20
1.5384615384615385,19025250929.926514,1.8329807108324375e-05,4.4745211782388905e-20
1.5384615384615385,7215688257.8153,2.9763514416313192e-05,1.179775028599477e-19
1.5384615384615385,2736687007.4799013,4.8329302385717524e-05,3.1106548894586553e-19
1.5384615384615385,1037940596.8374457,7.847599703514606e-05,8.201711009946565e-19
1.5384615384615385,393658712.0189174,0.00012742749857031334,2.162504870560967e-18
1.5384615384615385,149302553.55714604,0.00020691380811147902,5.701770410547884e-18
1.5384615384615385,56625833.03284883,0.0003359818286283781,1.5033578077843643e-17
1.5384615384615385,21476424.148675192,0.0005455594781168515,3.963829715368514e-17
1.5384615384615385,8145342.32017097,0.0008858667904100823,1.0451235183948666e-16
1.5384615384615385,3089275.9918893157,0.0014384498882876629,2.7556258658060117e-16
1.5384615384615385,1171666.675192798,0.002335721469090121,7.265623427809171e-16
1.5384615384615385,444376.8706836666,0.003792690190732246,1.9156912625761325e-15
1.5384615384615385,168538.37994562153,0.00615848211066026,5.051009148844066e-15
1.5384615384615385,63921.386141022784,0.01,1.3317748235937513e-14
1.5923076923076924,5763735915576.257,1e-06,1.2450968885399885e-22
1.5923076923076924,2186006466897.7227,1.6237767391887209e-06,3.28288583017532e-22
1.5923076923076924,829084528388.0271,2.6366508987303555e-06,8.655823874560971e-22
1.5923076923076924,314446075810.5133,4.281332398719396e-06,2.2822385798112924e-21
1.5923076923076924,119259654724.0786,6.951927961775606e-06,6.017466402576595e-21
1.5923076923076924,45231492262.2129,1.1288378916846883e-05,1.5865958198434105e-20
1.5923076923076924,17154903701.507694,1.8329807108324375e-05,4.183299294312373e-20
1.5923076923076924,6506323499.16656,2.9763514416313192e-05,1.1029899844009772e-19
1.5923076923076924,2467646931.302068,4.8329302385717524e-05,2.908199533663492e-19
1.5923076923076924,935902031.0540829,7.847599703514606e-05,7.667906914135489e-19
1.5923076923076924,354958645.2666128,0.00012742749857031334,2.021759365663664e-18
1.5923076923076924,134624817.20192122,0.00020691380811147902,5.330673648563426e-18
1.5923076923076924,51059022.36317732,0.0003359818286283781,1.4055125466808518e-17
1.5923076923076924,19365105.326612525,0.0005455594781168515,3.70584591972056e-17
1.5923076923076924,7344584.501566454,0.0008858667904100823,9.771021977136534e-17
1.5923076923076924,2785573.3595019835,0.0014384498882876629,2.57627738938832e-16
1.5923076923076924,1056481.6757073146,0.002335721469090121,6.792744105504764e-16
1.5923076923076924,400690.76890687563,0.003792690190732246,1.791009493022506e-15
1.5923076923076924,151969.5949676263,0.00615848211066026,4.722266845309131e-15
1.5923076923076924,57637.35930520582,0.01,1.2450969518962798e-14
1.646153846153846,5214939212809.563,1e-06,1.1668610946162807e-22
1.646153846153846,1977864879768.7788,1.6237767391887209e-06,3.0766053538134944e-22
1.646153846153846,750142872809.2882,2.6366508987303555e-06,8.111934271171037e-22
1.646153846153846,284505951535.1489,4.281332398719396e-06,2.138833878652475e-21
1.646153846153846,107904293159.23055,6.951927961775606e-06,5.639358268384028e-21
1.646153846153846,40924755420.2912,1.1288378916846883e-05,1.4869019046597985e-20
1.646153846153846,15521491844.065525,1.8329807108324375e-05,3.9204412432455296e-20
1.646153846153846,5886820986.251884,2.9763514416313192e-05,1.033683492742569e-19
1.646153846153846,2232688820.9155116,4.8329302385717524e-05,2.725462510144372e-19
1.646153846153846,846789699.0044668,7.847599703514606e-05,7.18609317684161e-19
1.646153846153846,321161098.50281876,0.00012742749857031334,1.894721903317394e-18
1.646153846153846,121806454.79372708,0.00020691380811147902,4.995720209291431e-18
1.646153846153846,46197414.62648785,0.0003359818286283781,1.3171970180089441e-17
1.646153846153846,17521248.129190885,0.0005455594781168515,3.472988701655247e-17
1.646153846153846,6645266.590980581,0.0008858667904100823,9.157058783704942e-17
1.646153846153846,2520343.7415250554,0.0014384498882876629,2.414396728713321e-16
1.646153846153846,955888.2986593407,0.002335721469090121,6.365921315351302e-16
1.646153846153846,362538.81745992514,0.003792690190732246,1.6784712232094966e-15
1.646153846153846,137499.74175790884,0.00615848211066026,4.425542711642807e-15
1.646153846153846,52149.39226351589,0.01,1.1668611540933156e-14
1.7,4733548237110.594,1e-06,1.0960171516799703e-22
1.7,1795288196624.7305,1.6237767391887209e-06,2.889814608000873e-22
1.7,680897193287.6016,2.6366508987303555e-06,7.619432283349663e-22
1.7,258243210587.89972,4.281332398719396e-06,2.0089782977709024e-21
1.7,97943649161.99323,6.951927961775606e-06,5.296974434347484e-21
1.7,37146991742.12137,1.1288378916846883e-05,1.3966272402874728e-20
1.7,14088703119.555601,1.8329807108324375e-05,3.682418468295634e-20
1.7,5343408612.167816,2.9763514416313192e-05,9.709251963935579e-20
1.7,2026589342.8443887,4.8329302385717524e-05,2.5599907916728543e-19
1.7,768622552.1249199,7.847599703514606e-05,6.749802021618419e-19
1.7,291514721.382053,0.00012742749857031334,1.779687156664104e-18
1.7,110562502.42405169,0.00020691380811147902,4.69241374113894e-18
1.7,41932931.84072734,0.0003359818286283781,1.2372256908217492e-17
1.7,15903861.92617321,0.0005455594781168515,3.2621322299357225e-17
1.7,6031842.112291862,0.0008858667904100823,8.601103877912127e-17
1.7,2287690.841209649,0.0014384498882876629,2.26781082842133e-16
1.7,867650.2613645447,0.002335721469090121,5.97942546897262e-16
1.7,329072.8636025507,0.003792690190732246,1.5765657606965913e-15
1.7,124807.14225844195,0.00615848211066026,4.156853579219248e-15
1.7,47335.482494227326,0.01,1.096017207639251e-14
1.7538461538461538,4309537048073.161,1e-06,1.0316720528940088e-22
1.7538461538461538,1634473888882.429,1.6237767391887209e-06,2.7201590454579687e-22
1.7538461538461538,619905308537.2391,2.6366508987303555e-06,7.172109791896318e-22
1.7538461538461538,235110878287.20273,4.281332398719396e-06,1.891034972859624e-21
1.7538461538461538,89170272181.432,6.951927961775606e-06,4.985999060720915e-21
1.7538461538461538,33819521660.744286,1.1288378916846883e-05,1.3146338904519193e-20
1.7538461538461538,12826696805.796207,1.8329807108324375e-05,3.466230628761787e-20
1.7538461538461538,4864768715.48407,2.9763514416313192e-05,9.139240102533939e-20
1.7538461538461538,1845056058.739826,4.8329302385717524e-05,2.4096985630075875e-19
1.7538461538461538,699772601.5334344,7.847599703514606e-05,6.353533881835227e-19
1.7538461538461538,265402068.15797383,0.00012742749857031334,1.675205081973841e-18
1.7538461538461538,100658782.05034916,0.00020691380811147902,4.416930985002119e-18
1.7538461538461538,38176757.529410936,0.0003359818286283781,1.1645905051640112e-17
1.7538461538461538,14479261.379645474,0.0005455594781168515,3.070618602374754e-17
1.7538461538461538,5491535.260432388,0.0008858667904100823,8.096149299565776e-17
1.7538461538461538,2082769.1914996444,0.0014384498882876629,2.1346719340572753e-16
1.7538461538461538,789929.8282854449,0.002335721469090121,5.62838468291628e-16
1.7538461538461538,299595.91117997526,0.003792690190732246,1.4840085598900043e-15
1.7538461538461538,113627.44742114314,0.00615848211066026,3.912812549705925e-15
1.7538461538461538,43095.37059301899,0.01,1.0316721056537102e-14
1.8076923076923077,3934190750344.405,1e-06,9.729571154658846e-23
1.8076923076923077,1492116666730.0784,1.6237767391887209e-06,2.5653482529192113e-22
1.8076923076923077,565913624533.5276,2.6366508987303555e-06,6.763927776615834e-22
1.8076923076923077,214633505257.0036,4.281332398719396e-06,1.7834116251161392e-21
1.8076923076923077,81403838999.07187,6.951927961775606e-06,4.7022338641686846e-21
1.8076923076923077,30873954165.972775,1.1288378916846883e-05,1.2398149144001307e-20
1.8076923076923077,11709534311.44024,1.8329807108324375e-05,3.2689591083127343e-20
1.8076923076923077,4441063592.104279,2.9763514416313192e-05,8.619103970847909e-20
1.8076923076923077,1684357832.2192664,4.8329302385717524e-05,2.2725568231002806e-19
1.8076923076923077,638824742.7941693,7.847599703514606e-05,5.991938990054518e-19
1.8076923076923077,242286433.5593131,0.00012742749857031334,1.579865132334384e-18
1.8076923076923077,91891737.990854,0.00020691380811147902,4.165552821097115e-18
1.8076923076923077,34851689.32878852,0.0003359818286283781,1.0983108589836398e-17
1.8076923076923077,13218166.024837831,0.0005455594781168515,2.895862313690154e-17
1.8076923076923077,5013240.862250699,0.0008858667904100823,7.635377973838297e-17
1.8076923076923077,1901366.9442670627,0.0014384498882876629,2.0131826209729243e-16
1.8076923076923077,721129.5759138719,0.002335721469090121,5.308059775860179e-16
1.8076923076923077,273502.1069450255,0.003792690190732246,1.3995500641149636e-15
1.8076923076923077,103730.87587906953,0.00615848211066026,3.690124978334306e-15
1.8076923076923077,39341.907606064124,0.01,9.729571653000076e-15
1.8615384615384616,3601149781347.526,1e-06,9.193441806216021e-23
1.8615384615384616,1365804545107.4343,1.6237767391887209e-06,2.4239896600784607e-22
1.8615384615384616,518007350068.6494,2.6366508987303555e-06,6.391214515759003e-22
1.8615384615384616,196464139533.2567,4.281332398719396e-06,1.6851401496954524e-21
1.8615384615384616,74512761483.84363,6.951927961775606e-06,4.4431262901811654e-21
1.8615384615384616,28260381956.414646,1.1288378916846883e-05,1.1714972926179255e-20
1.8615384615384616,10718287343.244068,1.8329807108324375e-05,3.088829389441541e-20
1.8615384615384616,4065114326.8172045,2.9763514416313192e-05,8.144164785698007e-20
1.8615384615384616,1541771923.1525338,4.8329302385717524e-05,2.14733194016342e-19
1.8615384615384616,584746324.9287602,7.847599703514606e-05,5.661764689915029e-19
1.8615384615384616,221776165.06246197,0.00012742749857031334,1.492809695813914e-18
1.8615384615384616,84112828.57711963,0.00020691380811147902,3.936018026153112e-18
1.8615384615384616,31901389.985976685,0.0003359818286283781,1.0377905466436912e-17
1.8615384615384616,12099208.887111938,0.0005455594781168515,2.7362913777533417e-17
1.8615384615384616,4588855.086235141,0.0008858667904100823,7.214645122090164e-17
1.8615384615384616,1740410.5672837372,0.0014384498882876629,1.9022500557352323e-16
1.8615384615384616,660083.8086965502,0.002335721469090121,5.015569327547027e-16
1.8615384615384616,250349.33868866367,0.003792690190732246,1.322430543437659e-15
1.8615384615384616,94949.74816837077,0.00615848211066026,3.4867877224725413e-15
1.8615384615384616,36011.497907582794,0.01,9.193442277825155e-15
1.9153846153846155,3304600119419.9375,1e-06,8.7025879448176e-23
1.9153846153846155,1253332445721.663,1.6237767391887209e-06,2.294568632598323e-22
1.9153846153846155,475350167261.50183,2.6366508987303555e-06,6.049976447338898e-22
1.9153846153846155,180285591653.56262,4.281332398719396e-06,1.5951675837173621e-21
1.9153846153846155,68376739499.482834,6.951927961775606e-06,4.205900043233954e-21
1.9153846153846155,25933178917.39436,1.1288378916846883e-05,1.1089490128963425e-20
1.9153846153846155,9835651329.450624,1.8329807108324375e-05,2.9239114114995776e-20
1.9153846153846155,3730357831.6670585,2.9763514416313192e-05,7.709333650940422e-20
1.9153846153846155,1414809155.608542,4.8329302385717524e-05,2.0326821499378858e-19
1.9153846153846155,536593280.6235237,7.847599703514606e-05,5.359473217477072e-19
1.9153846153846155,203513207.18342066,0.00012742749857031334,1.4131059875653182e-18
1.9153846153846155,77186254.45695531,0.00020691380811147902,3.72586717216461e-18
1.9153846153846155,29274355.013879277,0.0003359818286283781,9.823811028380398e-18
1.9153846153846155,11102855.910168799,0.0005455594781168515,2.590196017931962e-17
1.9153846153846155,4210969.270014524,0.0008858667904100823,6.829442660225937e-17
1.9153846153846155,1597090.1844393604,0.0014384498882876629,1.800685613945248e-16
1.9153846153846155,605726.8276772638,0.002335721469090121,4.747779350381706e-16
1.9153846153846155,229733.41981299577,0.003792690190732246,1.2518236747333997e-15
1.9153846153846155,87130.76883439909,0.00615848211066026,3.300622056484907e-15
1.9153846153846155,33046.00128072004,0.01,8.702588391919566e-15
1.9692307692307693,3039684276467.191,1e-06,8.252104000901734e-23
1.9692307692307693,1152858073828.018,1.6237767391887209e-06,2.175791743039388e-22
1.9692307692307693,437243350791.4004,2.6366508987303555e-06,5.736803254734923e-22
1.9692307692307693,165832856750.9439,4.281332398719396e-06,1.5125947457436112e-21
1.9692307692307693,62895264910.04127,6.951927961775606e-06,3.988184295779747e-21
1.9692307692307693,23854225426.782047,1.1288378916846883e-05,1.051544970777051e-20
1.9692307692307693,9047168678.367228,1.8329807108324375e-05,2.772556992254977e-20
1.9692307692307693,3431310790.0343986,2.9763514416313192e-05,7.310264885412225e-20
1.9692307692307693,1301389877.4717693,4.8329302385717524e-05,1.927461648009299e-19
1.9692307692307693,493576862.2605924,7.847599703514606e-05,5.082043486501693e-19
1.9692307692307693,187198412.3868642,0.00012742749857031334,1.3399574526138861e-18
1.9692307692307693,70998558.23808011,0.00020691380811147902,3.533000021741624e-18
1.9692307692307693,26927553.53861917,0.0003359818286283781,9.315287682864813e-18
1.9692307692307693,10212786.816683097,0.0005455594781168515,2.4561161643220573e-17
1.9692307692307693,3873393.6380166095,0.0008858667904100823,6.475920893620268e-17
1.9692307692307693,1469058.205624285,0.0014384498882876629,1.707474265522975e-16
1.9692307692307693,557168.2646578641,0.002335721469090121,4.502013564387259e-16
1.9692307692307693,211316.66124481967,0.003792690190732246,1.187023816398546e-15
1.9692307692307693,80145.86287353231,0.00615848211066026,3.1297674497819415e-15
1.9692307692307693,30396.842844407805,0.01,8.252104425482972e-15
2.023076923076923,2802299872752.4365,1e-06,7.837727194734747e-23
2.023076923076923,1062825523887.8411,1.6237767391887209e-06,2.0665350452000673e-22
2.023076923076923,403096793890.92847,2.6366508987303555e-06,5.44873148418457e-22
2.023076923076923,152882125610.57394,4.281332398719396e-06,1.4366402764715678e-21
2.023076923076923,57983453814.15206,6.951927961775606e-06,3.787918876111022e-21
2.023076923076923,21991327650.571144,1.1288378916846883e-05,9.987419709016322e-21
2.023076923076923,8340629266.150029,1.8329807108324375e-05,2.6333339151777826e-20
2.023076923076923,3163342280.2262044,2.9763514416313192e-05,6.943182234112535e-20
2.023076923076923,1199757723.6142967,4.8329302385717524e-05,1.830674767763466e-19
2.023076923076923,455030934.960766,7.847599703514606e-05,4.826850271715738e-19
2.023076923076923,172579136.35058755,0.00012742749857031334,1.2726719107020292e-18
2.023076923076923,65453919.75623706,0.00020691380811147902,3.3555915371858846e-18
2.023076923076923,24824643.940491118,0.0003359818286283781,8.847523442602643e-18
2.023076923076923,9415218.356197637,0.0005455594781168515,2.3327830638628882e-17
2.023076923076923,3570900.6303607747,0.0008858667904100823,6.150734563374501e-17
2.023076923076923,1354331.979330378,0.0014384498882876629,1.6217339824797181e-16
2.023076923076923,513656.1613456328,0.002335721469090121,4.2759463696708607e-16
2.023076923076923,194813.86850000735,0.003792690190732246,1.1274177889257405e-15
2.023076923076923,73886.86485346596,0.00615848211066026,2.972607162046198e-15
2.023076923076923,28022.998801173948,0.01,7.837727598574331e-15
2.076923076923077,2588966308929.9146,1e-06,7.455739532980259e-23
2.076923076923077,981914712401.4769,1.6237767391887209e-06,1.965818234033179e-22
2.076923076923077,372409829786.0765,2.6366508987303555e-06,5.183176413504138e-22
2.076923076923077,141243510836.19144,4.281332398719396e-06,1.3666226748943697e-21
2.076923076923077,53569287805.30086,6.951927961775606e-06,3.603306903985558e-21
2.076923076923077,20317171238.36779,1.1288378916846883e-05,9.500662386795321e-21
2.076923076923077,7705673605.918514,1.8329807108324375e-05,2.5049930020680123e-20
2.076923076923077,2922523269.8152,2.9763514416313192e-05,6.604792050217692e-20
2.076923076923077,1108422533.761527,4.8329302385717524e-05,1.7414530895146166e-19
2.076923076923077,420390327.0984359,7.847599703514606e-05,4.591603853574239e-19
2.076923076923077,159441026.98653796,0.00012742749857031334,1.210645642720138e-18
2.076923076923077,60471041.905253835,0.00020691380811147902,3.192049921964433e-18
2.076923076923077,22934792.745783612,0.0003359818286283781,8.416321295834515e-18
2.076923076923077,8698456.347383171,0.0005455594781168515,2.2190901110716233e-17
2.076923076923077,3299055.006365371,0.0008858667904100823,5.850965937147143e-17
2.076923076923077,1251229.3561749032,0.0014384498882876629,1.5426954606549645e-16
2.076923076923077,474552.5305941897,0.002335721469090121,4.0675493797230404e-16
2.076923076923077,179983.072819315,0.003792690190732246,1.0724707776013883e-15
2.076923076923077,68262.00352018041,0.00615848211066026,2.8277310735664442e-15
2.076923076923077,25889.663157472824,0.01,7.455739917676166e-15
2.1307692307692303,2396717683874.4253,1e-06,7.102886799316793e-23
2.1307692307692303,909000764958.5049,1.6237767391887209e-06,1.8727832862998546e-22
2.1307692307692303,344755828462.62396,2.6366508987303555e-06,4.937875734949739e-22
2.1307692307692303,130755204880.79594,4.281332398719396e-06,1.3019454494374075e-21
2.1307692307692303,49591398293.85812,6.951927961775606e-06,3.43277563935707e-21
2.1307692307692303,18808480985.38122,1.1288378916846883e-05,9.051030974650965e-21
2.1307692307692303,7133474133.582964,1.8329807108324375e-05,2.3864408953752196e-20
2.1307692307692303,2705505737.228275,2.9763514416313192e-05,6.292211531559679e-20
2.1307692307692303,1026114507.0555897,4.8329302385717524e-05,1.6590365189700345e-19
2.1307692307692303,389173442.54781896,7.847599703514606e-05,4.374300128777188e-19
2.1307692307692303,147601429.80450037,0.00012742749857031334,1.1533502365914974e-18
2.1307692307692303,55980649.49579724,0.00020691380811147902,3.040981937900278e-18
2.1307692307692303,21231726.021392114,0.0003359818286283781,8.018007759868823e-18
2.1307692307692303,8052535.901403885,0.0005455594781168515,2.114068736804144e-17
2.1307692307692303,3054077.3924164143,0.0008858667904100823,5.574061236233271e-17
2.1307692307692303,1158316.9368345255,0.0014384498882876629,1.469685357756556e-16
2.1307692307692303,439313.728448187,0.002335721469090121,3.875047225981174e-16
2.1307692307692303,166618.0868930267,0.003792690190732246,1.021714679711878e-15
2.1307692307692303,63193.078414927964,0.00615848211066026,2.6939049608881416e-15
2.1307692307692303,23967.176901977862,0.01,7.102887166308385e-15
2.184615384615385,2223016298493.079,1e-06,6.776311300491567e-23
2.184615384615385,843121210913.2623,1.6237767391887209e-06,1.7866767280517713e-22
2.184615384615385,319769754622.9033,2.6366508987303555e-06,4.710842800758352e-22
2.184615384615385,121278761165.11401,4.281332398719396e-06,1.242084790439696e-21
2.184615384615385,45997276781.5088,6.951927961775606e-06,3.274943979012162e-21
2.184615384615385,17445342044.96252,1.1288378916846883e-05,8.634883985554438e-21
2.184615384615385,6616477764.78984,1.8329807108324375e-05,2.276717462094677e-20
2.184615384615385,2509425031.571686,2.9763514416313192e-05,6.002909142588687e-20
2.184615384615385,951747170.1620265,4.8329302385717524e-05,1.582757578581459e-19
2.184615384615385,360968215.6331063,7.847599703514606e-05,4.1731791920470764e-19
2.184615384615385,136904061.05981666,0.00012742749857031334,1.100321666732942e-18
2.184615384615385,51923468.94533379,0.00020691380811147902,2.9011641115225302e-18
2.184615384615385,19692963.133812107,0.0003359818286283781,7.64935696227884e-18
2.184615384615385,7468930.810442372,0.0005455594781168515,2.0168683911170723e-17
2.184615384615385,2832734.062038534,0.0008858667904100823,5.3177778573597366e-17
2.184615384615385,1074368.2690409427,0.0014384498882876629,1.40211237759057e-16
2.184615384615385,407474.5995588453,0.002335721469090121,3.6968808668016255e-16
2.184615384615385,154542.49170825424,0.003792690190732246,9.747384304003712e-16
2.184615384615385,58613.17927170508,0.00615848211066026,2.570044989474771e-15
2.184615384615385,22230.16304369631,0.01,6.7763116510787534e-15
2.2384615384615385,2065682433067.9778,1e-06,6.473495884130314e-23
2.2384615384615385,783449350106.4851,1.6237767391887209e-06,1.7068348740819409e-22
2.2384615384615385,297138066508.44257,2.6366508987303555e-06,4.500327704732494e-22
2.2384615384615385,112695263013.97139,4.281332398719396e-06,1.1865793087264088e-21
2.2384615384615385,42741821857.508095,6.951927961775606e-06,3.1285954007683594e-21
2.2384615384615385,16210648849.299673,1.1288378916846883e-05,8.249013875199986e-21
2.2384615384615385,6148196887.61441,1.8329807108324375e-05,2.1749769847687465e-20
