#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B0->K0  mu  mu) 

0.2601043092559875,111457.10878653312,0.0002671812816304737,7.421290319147396e-09
0.2601043092559875,51083.18940326971,0.0003946576684726452,1.6192574654581345e-08
0.2601043092559875,23412.4480599138,0.0005829550421113759,3.5331868590061864e-08
0.2601043092559875,10730.311437252967,0.0008610920508355232,7.709935437371326e-08
0.2601043092559875,4917.808623591072,0.001271932595910999,1.682663412277244e-07
0.2601043092559875,2253.835089633869,0.0018787916192828846,3.673093894171191e-07
0.2601043092559875,1032.91262570699,0.0027751926163661227,8.019693588846569e-07
0.2601043092559875,473.3678850705508,0.0040992806114776605,1.7512417812596845e-06
0.2601043092559875,216.9363530338059,0.006055111790272853,3.8242911070344226e-06
0.2601043092559875,99.41878699782515,0.008944100750274077,8.350831286186959e-06
0.2601043092559875,45.56273356825184,0.013211471728657949,1.82329232236867e-05
0.2601043092559875,20.88128072887539,0.019514872440561434,3.9803580348203134e-05
0.2601043092559875,9.569961711460401,0.02882572465755633,8.688217301024556e-05
0.2601043092559875,4.3859942710646465,0.04257893073931596,0.00018962305136608888
0.2601043092559875,2.0101555291710698,0.06289400750340614,0.00041382246534002004
0.2601043092559875,0.9212851006851499,0.09290172653833195,0.0009030443012705351
0.2601043092559875,0.4222410430722887,0.13722659974140763,0.0019705337727642567
0.2601043092559875,0.19352107400421678,0.2026995662865173,0.0042997623604516776
0.27776462527006957,446369.33556440496,0.00012245513306678618,1.5600256735080994e-09
0.27776462527006957,204580.9748841802,0.00018088040080399561,3.40378049722004e-09
0.27776462527006957,93763.96764404055,0.0002671812816304737,7.426650144947111e-09
0.27776462527006957,42974.0423965567,0.0003946576684726452,1.6204269303313784e-08
0.27776462527006957,19695.86369416922,0.0005829550421113759,3.535738607836797e-08
0.27776462527006957,9026.939469629498,0.0008610920508355232,7.715503731146514e-08
0.27776462527006957,4137.136282741964,0.001271932595910999,1.6838786710682664e-07
0.27776462527006957,1896.0524167824865,0.0018787916192828846,3.675746689243896e-07
0.27776462527006957,868.9440011496396,0.0027751926163661227,8.025485602960419e-07
0.27776462527006957,398.2235998853054,0.0040992806114776605,1.7525065703264497e-06
0.27776462527006957,182.49902073896496,0.006055111790272853,3.827053103204199e-06
0.27776462527006957,83.63665665540795,0.008944100750274077,8.356862461429896e-06
0.27776462527006957,38.32992555659614,0.013211471728657949,1.8246091490729355e-05
0.27776462527006957,17.566503879823312,0.019514872440561434,3.983232748016673e-05
0.27776462527006957,8.05078825091555,0.02882572465755633,8.694492147474708e-05
0.27776462527006957,3.689744244970691,0.04257893073931596,0.00018976000185609002
0.27776462527006957,1.6910555138418346,0.06289400750340614,0.00041412133824518846
0.27776462527006957,0.7750366709442252,0.09290172653833195,0.0009036965024093701
0.27776462527006957,0.3552128349045459,0.13722659974140763,0.001971956941483049
0.27776462527006957,0.16280077562384868,0.2026995662865173,0.00430286775629595
0.29662402469268634,386567.5821160382,0.00012245513306678618,1.561308216147507e-09
0.29662402469268634,177172.50381452648,0.00018088040080399561,3.40657884452988e-09
0.29662402469268634,81202.061552966,0.0002671812816304737,7.432755810925401e-09
0.29662402469268634,37216.650740853045,0.0003946576684726452,1.621759130688786e-08
0.29662402469268634,17057.135872697065,0.0005829550421113759,3.538645442181397e-08
0.29662402469268634,7817.5669493403375,0.0008610920508355232,7.721846873932854e-08
0.29662402469268634,3582.8688095702196,0.001271932595910999,1.685263037637123e-07
0.29662402469268634,1642.0312511190305,0.0018787916192828846,3.678768630470458e-07
0.29662402469268634,752.5283547191466,0.0027751926163661227,8.032083596727776e-07
0.29662402469268634,344.8721092641893,0.0040992806114776605,1.753947359284422e-06
0.29662402469268634,158.0489510313623,0.006055111790272853,3.830199440821026e-06
0.29662402469268634,72.43154402660403,0.008944100750274077,8.363732895615286e-06
0.29662402469268634,33.19472348733084,0.013211471728657949,1.8261092167394746e-05
0.29662402469268634,15.21305430577806,0.019514872440561434,3.986507487373725e-05
0.29662402469268634,6.972194337540396,0.02882572465755633,8.701640160144892e-05
0.29662402469268634,3.1954155459573603,0.04257893073931596,0.0001899160094709571
0.29662402469268634,1.4644985450515486,0.06289400750340614,0.0004144618003258486
0.29662402469268634,0.6712021383819684,0.09290172653833195,0.0009044394595388931
0.29662402469268634,0.30762365616331494,0.13722659974140763,0.001973578148929418
0.29662402469268634,0.14098975291314084,0.2026995662865173,0.004306405278438863
0.31676392175331586,341001.61380345887,0.00012245513306678618,1.5627710553670465e-09
0.31676392175331586,156288.60907498404,0.00018088040080399561,3.409770576381163e-09
0.31676392175331586,71630.51252831788,0.0002671812816304737,7.439719795874999e-09
0.31676392175331586,32829.804024515965,0.0003946576684726452,1.6232786083737057e-08
0.31676392175331586,15046.556226372712,0.0005829550421113759,3.541960911855852e-08
0.31676392175331586,6896.085107104711,0.0008610920508355232,7.729081719386784e-08
0.31676392175331586,3160.544501973964,0.001271932595910999,1.6868420148564398e-07
0.31676392175331586,1448.4797293507047,0.0018787916192828846,3.682215388237694e-07
0.31676392175331586,663.8254095765661,0.0027751926163661227,8.039609118863301e-07
0.31676392175331586,304.2209211241268,0.0040992806114776605,1.75559069046541e-06
0.31676392175331586,139.4192113169908,0.006055111790272853,3.83378808200027e-06
0.31676392175331586,63.89380428899595,0.008944100750274077,8.371569156548799e-06
0.31676392175331586,29.28195435977811,0.013211471728657949,1.827820159768417e-05
0.31676392175331586,13.419842527172223,0.019514872440561434,3.990242580487926e-05
0.31676392175331586,6.150359303955734,0.02882572465755633,8.709793020504154e-05
0.31676392175331586,2.8187616098404873,0.04257893073931596,0.00019009394820029458
0.31676392175331586,1.2918733783998133,0.06289400750340614,0.0004148501236127224
0.31676392175331586,0.5920853776695149,0.09290172653833195,0.0009052868594995647
0.31676392175331586,0.2713630637185137,0.13722659974140763,0.001975427261171768
0.31676392175331586,0.12437083604524161,0.2026995662865173,0.004310440095518201
0.3382712584676719,304635.1279045979,0.00012245513306678618,1.5644406633259972e-09
0.3382712584676719,139621.04133344826,0.00018088040080399561,3.4134134517080804e-09
0.3382712584676719,63991.39905119782,0.0002671812816304737,7.447668123024446e-09
0.3382712584676719,29328.634069011452,0.0003946576684726452,1.6250128605002303e-08
0.3382712584676719,13441.89996505623,0.0005829550421113759,3.54574501501236e-08
0.3382712584676719,6160.644653149867,0.0008610920508355232,7.737339192369436e-08
0.3382712584676719,2823.4848158828386,0.001271932595910999,1.688644176578827e-07
0.3382712584676719,1294.005042500245,0.0018787916192828846,3.686149336573468e-07
0.3382712584676719,593.0310311749274,0.0027751926163661227,8.048198354519878e-07
0.3382712584676719,271.77695220405366,0.0040992806114776605,1.75746630231843e-06
0.3382712584676719,124.55069888569221,0.006055111790272853,3.837883968394533e-06
0.3382712584676719,57.079780510054285,0.008944100750274077,8.380513052727416e-06
0.3382712584676719,26.159148711744944,0.013211471728657949,1.829772940156737e-05
0.3382712584676719,11.988668929302749,0.019514872440561434,3.994505619295162e-05
0.3382712584676719,5.494447595236532,0.02882572465755633,8.719098266413379e-05
0.3382712584676719,2.5181517347103113,0.04257893073931596,0.0001902970381042366
0.3382712584676719,1.1541001472877723,0.06289400750340614,0.00041529333538074397
0.3382712584676719,0.5289417933958188,0.09290172653833195,0.0009062540372270611
0.3382712584676719,0.24242325685332552,0.13722659974140763,0.001977537740587977
0.3382712584676719,0.11110717398035051,0.2026995662865173,0.004315045223423411
0.3612388799580982,274649.75859006785,0.00012245513306678618,1.5663471340559223e-09
0.3612388799580982,125878.0809689351,0.00018088040080399561,3.4175731319161282e-09
0.3612388799580982,57692.6975631383,0.0002671812816304737,7.456744057867932e-09
0.3612388799580982,26441.803748365597,0.0003946576684726452,1.6269931462862908e-08
0.3612388799580982,12118.807853502858,0.0005829550421113759,3.550065958635492e-08
0.3612388799580982,5554.249697059851,0.0008610920508355232,7.746768130619484e-08
0.3612388799580982,2545.5679669562974,0.001271932595910999,1.6907020060704813e-07
0.3612388799580982,1166.6355587676755,0.0018787916192828846,3.6906413833768395e-07
0.3612388799580982,534.6587268780116,0.0027751926163661227,8.058006121365905e-07
0.3612388799580982,245.025827766486,0.0040992806114776605,1.7596080020284316e-06
0.3612388799580982,112.29111908011528,0.006055111790272853,3.8425609267920006e-06
0.3612388799580982,51.46139274677773,0.008944100750274077,8.390725794473922e-06
0.3612388799580982,23.584292267610824,0.013211471728657949,1.8320027560289026e-05
0.3612388799580982,10.808619007501441,0.019514872440561434,3.99937344345259e-05
0.3612388799580982,4.953626718109353,0.02882572465755633,8.729723621403791e-05
0.3612388799580982,2.2702889596289393,0.04257893073931596,0.0001905289398014008
0.3612388799580982,1.0405015658068897,0.06289400750340614,0.0004157994243543021
0.3612388799580982,0.4768778217156686,0.09290172653833195,0.0009073584257340403
0.3612388799580982,0.21856142983861893,0.13722659974140763,0.001979947627771343
0.3612388799580982,0.10017084633850183,0.2026995662865173,0.004320303667843656
0.3857659352571108,249325.75632931682,0.00012245513306678618,1.5685248728351217e-09
0.3857659352571108,114271.52859702535,0.00018088040080399561,3.422324685010812e-09
0.3857659352571108,52373.15892247918,0.0002671812816304737,7.46711138999828e-09
0.3857659352571108,24003.744813719484,0.0003946576684726452,1.6292552031197377e-08
0.3857659352571108,11001.396649656888,0.0005829550421113759,3.555001720984916e-08
0.3857659352571108,5042.12169633126,0.0008610920508355232,7.757538694238351e-08
0.3857659352571108,2310.854602719286,0.001271932595910999,1.6930526401195401e-07
0.3857659352571108,1059.0662619075586,0.0018787916192828846,3.695772594739733e-07
0.3857659352571108,485.3606725537706,0.0027751926163661227,8.069209416076964e-07
0.3857659352571108,222.43329177905946,0.0040992806114776605,1.7620544399573897e-06
0.3857659352571108,101.93734877272787,0.006055111790272853,3.847903360313375e-06
0.3857659352571108,46.71640985909991,0.008944100750274077,8.402391686889381e-06
0.3857659352571108,21.40970940177631,0.013211471728657949,1.8345498479447604e-05
0.3857659352571108,9.812013411764877,0.019514872440561434,4.004933900559552e-05
0.3857659352571108,4.496878997165659,0.02882572465755633,8.741860836842081e-05
0.3857659352571108,2.060957622018007,0.04257893073931596,0.00019079383832538302
0.3857659352571108,0.9445624196279107,0.06289400750340614,0.0004163775237109038
0.3857659352571108,0.4329074400050661,0.09290172653833195,0.0009086199554612416
0.3857659352571108,0.19840903638373444,0.13722659974140763,0.0019827004129551276
0.3857659352571108,0.09093462241271565,0.2026995662865173,0.004326310325741859
0.41195830532431943,227544.37376165198,0.00012245513306678618,1.5710133261856221e-09
0.41195830532431943,104288.63746864094,0.00018088040080399561,3.427754178359612e-09
0.41195830532431943,47797.77999847082,0.0002671812816304737,7.47895790832711e-09
0.41195830532431943,21906.750277436273,0.0003946576684726452,1.6318400048196128e-08
0.41195830532431943,10040.302085488172,0.0005829550421113759,3.560641706106674e-08
0.41195830532431943,4601.636192027784,0.0008610920508355232,7.769845976080422e-08
0.41195830532431943,2108.975708268105,0.001271932595910999,1.695738656990456e-07
0.41195830532431943,966.5450252296386,0.0018787916192828846,3.7016359149783173e-07
0.41195830532431943,442.95901070291023,0.0027751926163661227,8.082011169791831e-07
0.41195830532431943,203.00126582599327,0.0040992806114776605,1.76484992971549e-06
0.41195830532431943,93.03198580740633,0.006055111790272853,3.854008039252141e-06
0.41195830532431943,42.63521106728861,0.008944100750274077,8.415722040386509e-06
0.41195830532431943,19.539332801256002,0.013211471728657949,1.8374603527127607e-05
0.41195830532431943,8.954824745742663,0.019514872440561434,4.011287710084704e-05
0.41195830532431943,4.104026527490112,0.02882572465755633,8.755729760461283e-05
0.41195830532431943,1.880910017655969,0.04257893073931596,0.0001910965319217337
0.41195830532431943,0.8620443713025934,0.06289400750340614,0.0004170381048666356
0.41195830532431943,0.3950881532256167,0.09290172653833195,0.0009100614771565979
0.41195830532431943,0.18107579710563432,0.13722659974140763,0.001985845958777514
0.41195830532431943,0.08299047028573392,0.2026995662865173,0.004333173998854976
0.439929060124437,208540.92751626833,0.00012245513306678618,1.5738577212358307e-09
0.439929060124437,95578.93622068486,0.00018088040080399561,3.433960291886432e-09
0.439929060124437,43805.932044622015,0.0002671812816304737,7.492498920871643e-09
0.439929060124437,20077.20053129542,0.0003946576684726452,1.634794529613054e-08
0.439929060124437,9201.782821139166,0.0005829550421113759,3.56708841950284e-08
0.439929060124437,4217.328971069384,0.0008610920508355232,7.783913658150406e-08
0.439929060124437,1932.8438806759816,0.001271932595910999,1.6988088743654995e-07
0.439929060124437,885.8236870580345,0.0018787916192828846,3.7083379083178517e-07
0.439929060124437,405.9651376347697,0.0027751926163661227,8.096644050498412e-07
0.439929060124437,186.04754584651093,0.0040992806114776605,1.768045278407935e-06
0.439929060124437,85.26238780354021,0.006055111790272853,3.8609859139990135e-06
0.439929060124437,39.07451689739822,0.008944100750274077,8.430959129205378e-06
0.439929060124437,17.907498774633083,0.013211471728657949,1.8407871676391507e-05
0.439929060124437,8.206959512497782,0.019514872440561434,4.018550350010538e-05
0.439929060124437,3.761277357400743,0.02882572465755633,8.771582454376855e-05
0.439929060124437,1.7238251785905965,0.04257893073931596,0.00019144252192339987
0.439929060124437,0.7900504428764807,0.06289400750340614,0.00041779317361282487
0.439929060124437,0.3620922319590937,0.09290172653833195,0.0009117091898815656
0.439929060124437,0.16595319043509107,0.13722659974140763,0.001989441434229322
0.439929060124437,0.07605949298705658,0.2026995662865173,0.004341019431587366
0.4697989467395386,191771.69425946157,0.00012245513306678618,1.5771100396102791e-09
0.4697989467395386,87893.22437987565,0.00018088040080399561,3.4410564429775127e-09
0.4697989467395386,40283.400994205265,0.0002671812816304737,7.507981891054069e-09
0.4697989467395386,18462.74881277045,0.0003946576684726452,1.6381727717353758e-08
0.4697989467395386,8461.847287670325,0.0005829550421113759,3.5744596754325314e-08
0.4697989467395386,3878.2043013260363,0.0008610920508355232,7.799998828300924e-08
0.4697989467395386,1777.419666338942,0.001271932595910999,1.7023194005836902e-07
0.4697989467395386,814.592662298158,0.0018787916192828846,3.7160010536839075e-07
0.4697989467395386,373.32059097350987,0.0027751926163661227,8.113375473480392e-07
0.4697989467395386,171.08705489041097,0.0040992806114776605,1.7716988807725551e-06
0.4697989467395386,78.4062523404534,0.006055111790272853,3.8689645044096596e-06
0.4697989467395386,35.93244936940218,0.008944100750274077,8.448381408965234e-06
0.4697989467395386,16.467517561574695,0.013211471728657949,1.8445910897207025e-05
0.4697989467395386,7.547019917622092,0.019514872440561434,4.026854543776622e-05
0.4697989467395386,3.458824805118408,0.02882572465755633,8.789708623544123e-05
0.4697989467395386,1.5852086197116888,0.04257893073931596,0.0001918381312288914
0.4697989467395386,0.7265207561135094,0.06289400750340614,0.0004186565286765857
0.4697989467395386,0.3329756024223657,0.09290172653833195,0.0009135932052434135
0.4697989467395386,0.1526085308769731,0.13722659974140763,0.001993552545867123
0.4697989467395386,0.06994338255196692,0.2026995662865173,0.004349989997555846
0.5016969106227039,176837.379949521,0.00012245513306678618,1.5808304172574498e-09
0.5016969106227039,81048.49662347915,0.00018088040080399561,3.4491738407377973e-09
0.5016969106227039,37146.311476277726,0.0002671812816304737,7.525693101779842e-09
0.5016969106227039,17024.953235971443,0.0003946576684726452,1.6420371954989778e-08
0.5016969106227039,7802.876799449974,0.0005829550421113759,3.582891769797536e-08
0.5016969106227039,3576.1872483601765,0.0008610920508355232,7.818398904484723e-08
0.5016969106227039,1639.0022423992982,0.001271932595910999,1.7063351460117404e-07
0.5016969106227039,751.155861305704,0.0018787916192828846,3.724767044374744e-07
0.5016969106227039,344.24806790130225,0.0027751926163661227,8.132514806859089e-07
0.5016969106227039,157.76356710554785,0.0040992806114776605,1.7758782928792785e-06
0.5016969106227039,72.30032724723091,0.006055111790272853,3.878091336844324e-06
0.5016969106227039,33.13419238114831,0.008944100750274077,8.468311022689765e-06
0.5016969106227039,15.185101617945529,0.013211471728657949,1.8489424546199003e-05
0.5016969106227039,6.959292070292477,0.019514872440561434,4.0363538384793425e-05
0.5016969106227039,3.1894671413389597,0.02882572465755633,8.810443426495914e-05
0.5016969106227039,1.4617597276953422,0.04257893073931596,0.00019229067477930396
0.5016969106227039,0.6699425990349882,0.06289400750340614,0.0004196441337680435
0.5016969106227039,0.30704496552492133,0.09290172653833195,0.0009157483592894767
0.5016969106227039,0.14072406735744214,0.13722659974140763,0.0019982553094663336
0.5016969106227039,0.06449650764043485,0.2026995662865173,0.0043602515654152605
0.5357606522432464,163436.68196572518,0.00012245513306678618,1.5850882208648083e-09
0.5357606522432464,74906.65927218519,0.00018088040080399561,3.45846383458733e-09
0.5357606522432464,34331.37211546098,0.0002671812816304737,7.545962779758632e-09
0.5357606522432464,15734.806002744484,0.0003946576684726452,1.6464598533494603e-08
0.5357606522432464,7211.576502053471,0.0005829550421113759,3.5925419196028064e-08
0.5357606522432464,3305.1845609399543,0.0008610920508355232,7.839456957556932e-08
0.5357606522432464,1514.7990111396957,0.001271932595910999,1.710930984573523e-07
0.5357606522432464,694.2334346345866,0.0018787916192828846,3.734799323153861e-07
0.5357606522432464,318.1610247830076,0.0027751926163661227,8.154418905639326e-07
0.5357606522432464,145.80827861955552,0.0040992806114776605,1.7806614403829769e-06
0.5357606522432464,66.8214243394375,0.006055111790272853,3.88853658231581e-06
0.5357606522432464,30.623290574095623,0.008944100750274077,8.491119560862621e-06
0.5357606522432464,14.034377962514549,0.013211471728657949,1.85392239418239e-05
0.5357606522432464,6.431918451572819,0.019514872440561434,4.0472253499260864e-05
0.5357606522432464,2.9477700250197656,0.02882572465755633,8.834173466885521e-05
0.5357606522432464,1.3509878981697767,0.04257893073931596,0.00019280859032120112
0.5357606522432464,0.6191744967987435,0.06289400750340614,0.0004207744029430496
0.5357606522432464,0.2837771658466309,0.09290172653833195,0.0009182148352162219
0.5357606522432464,0.13006002861626373,0.13722659974140763,0.0020036374088201283
0.5357606522432464,0.059608976539037475,0.2026995662865173,0.004371995463775029
0.5721372215265124,151336.93183914304,0.00012245513306678618,1.5899636117273528e-09
0.5721372215265124,69361.07520197004,0.00018088040080399561,3.4691013264264837e-09
0.5721372215265124,31789.708768638244,0.0002671812816304737,7.569172540449537e-09
0.5721372215265124,14569.907042461024,0.0003946576684726452,1.6515240102846843e-08
0.5721372215265124,6677.679994817218,0.0005829550421113759,3.6035918074073157e-08
0.5721372215265124,3060.4909781764118,0.0008610920508355232,7.863569445796135e-08
0.5721372215265124,1402.653504634501,0.001271932595910999,1.7161934417811584e-07
0.5721372215265124,642.837071554394,0.0018787916192828846,3.7462867670663917e-07
0.5721372215265124,294.60652758551174,0.0027751926163661227,8.179500157010117e-07
0.5721372215265124,135.01361677205676,0.0040992806114776605,1.7861383753596467e-06
0.5721372215265124,61.87441664174653,0.006055111790272853,3.900496893002379e-06
0.5721372215265124,28.35614863465381,0.008944100750274077,8.517236438955339e-06
0.5721372215265124,12.99536725647019,0.013211471728657949,1.8596246655596324e-05
0.5721372215265124,5.955742583238475,0.019514872440561434,4.059673755723605e-05
0.5721372215265124,2.729537011201046,0.02882572465755633,8.861345509495105e-05
0.5721372215265124,1.2509698649828933,0.04257893073931596,0.00019340162863627314
0.5721372215265124,0.5733349926965842,0.06289400750340614,0.0004220686157495563
0.5721372215265124,0.2627682182640533,0.09290172653833195,0.0009210390693027183
0.5721372215265124,0.12043126122003675,0.13722659974140763,0.0020098001725778777
0.5721372215265124,0.055195929919623105,0.2026995662865173,0.004385442794718735
0.6109836526543906,140354.8385788452,0.00012245513306678618,1.5955494146057977e-09
0.6109836526543906,64327.73808304545,0.00018088040080399561,3.481288848250505e-09
0.6109836526543906,29482.819484237818,0.0002671812816304737,7.595764284939432e-09
0.6109836526543906,13512.610082887453,0.0003946576684726452,1.657326085072746e-08
0.6109836526543906,6193.0996380180095,0.0005829550421113759,3.616251817025822e-08
0.6109836526543906,2838.399801281264,0.0008610920508355232,7.891195457845585e-08
0.6109836526543906,1300.8669059111069,0.001271932595910999,1.722222711975741e-07
0.6109836526543906,596.1882030785833,0.0018787916192828846,3.7594480908964715e-07
0.6109836526543906,273.22776505341005,0.0027751926163661227,8.208236094716875e-07
0.6109836526543906,125.21606048391615,0.0040992806114776605,1.7924133757808546e-06
0.6109836526543906,57.384365259480404,0.006055111790272853,3.9141999870074435e-06
0.6109836526543906,26.29842315374498,0.008944100750274077,8.547158908860942e-06
0.6109836526543906,12.052330225290042,0.013211471728657949,1.866157837075103e-05
0.6109836526543906,5.523551197311655,0.019514872440561434,4.073936067162628e-05
0.6109836526543906,2.5314622347483153,0.02882572465755633,8.892476896184727e-05
0.6109836526543906,1.160190522232418,0.04257893073931596,0.0001940810808728101
0.6109836526543906,0.531729694919397,0.06289400750340614,0.0004235514133429903
0.6109836526543906,0.2436998723647198,0.09290172653833195,0.0009242748335350226
0.6109836526543906,0.11169190544976465,0.13722659974140763,0.002016860936641246
0.6109836526543906,0.05119051750814599,0.2026995662865173,0.00440084958862227
0.6524676419669064,130343.46331644036,0.00012245513306678618,1.601953353924073e-09
0.6524676419669064,59739.30257031687,0.00018088040080399561,3.495261441252311e-09
0.6524676419669064,27379.83840700803,0.0002671812816304737,7.626250845574238e-09
0.6524676419669064,12548.768638915928,0.0003946576684726452,1.6639779730315077e-08
0.6524676419669064,5751.351814413003,0.0005829550421113759,3.630766101788702e-08
0.6524676419669064,2635.9394814450943,0.0008610920508355232,7.922867772413056e-08
0.6524676419669064,1208.0773245526216,0.001271932595910999,1.7291350720666015e-07
0.6524676419669064,553.6626738915027,0.0018787916192828846,3.774537116137722e-07
0.6524676419669064,253.73869234516192,0.0027751926163661227,8.241180903149438e-07
0.6524676419669064,116.28451982838921,0.0040992806114776605,1.7996074576383714e-06
0.6524676419669064,53.2911939364078,0.006055111790272853,3.9299101342430595e-06
0.6524676419669064,24.422582053941326,0.008944100750274077,8.581464038038395e-06
