#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.020924,11.916803799980126,29.763514416313193,29.788575000224245,0.0012082,7.8008e-06,41.38085,0.2671774,0
0.020924,3.547249898861593,54.555947811685144,54.60187716468931,0.0012082,7.8008e-06,41.38085,0.2671774,1
0.020924,1.056013118710975,100.0,100.08417743026817,0.0012082,7.8008e-06,41.38085,0.2671774,1
0.022633,8355960623.290449,0.001,0.0010008389694867125,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,2487027544.8935866,0.0018329807108324356,0.001834518525718489,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,740226802.0208921,0.003359818286283781,0.003362637071306334,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,220317511.0912206,0.006158482110660267,0.006163648889232049,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,65574234.33272787,0.011288378916846888,0.011297849522290532,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,19517196.84484232,0.02069138081114789,0.020708740248150947,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,5809003.849591494,0.0379269019073225,0.037958721419924006,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,1728963.8464091558,0.06951927961775606,0.06957760416713421,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,514600.5440339865,0.12742749857031335,0.12753440632404675,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,153163.33582894283,0.23357214690901212,0.23376810664393916,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,1
0.022633,45586.90530241183,0.42813323987193913,0.4284924296495213,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
0.022633,13568.363409644131,0.7847599703514607,0.7854183548868681,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
0.022633,4038.5082263572963,1.438449888287663,1.439656676882438,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
0.022633,1200.1451458492174,2.636650898730358,2.638864993161607,0.00094152,7.622672281959379e-06,32.247060000000005,0.2610765256571087,0
