#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.010606,2903.7832368131553,6.551285568595508,6.550517111760327,0.035516,0.00023848,1216.423,8.16794,1
0.010606,1993.873601850277,7.906043210907698,7.905115318347974,0.035516,0.00023848,1216.423,8.16794,1
0.010606,1369.0894838962292,9.54095476349994,9.539834155199019,0.035516,0.00023848,1216.423,8.16794,0
0.010606,940.084632654453,11.513953993264469,11.512600426234057,0.035516,0.00023848,1216.423,8.16794,0
0.010606,645.5103892867261,13.894954943731374,13.893319751633717,0.035516,0.00023848,1216.423,8.16794,0
0.010606,443.242107959842,16.768329368110074,16.76635369538372,0.035516,0.00023848,1216.423,8.16794,0
0.010606,304.3551215250295,20.235896477251565,20.233509144060193,0.035516,0.00023848,1216.423,8.16794,0
0.010606,208.9884767773213,24.42053094548651,24.417645866435382,0.035516,0.00023848,1216.423,8.16794,0
0.010606,143.5048010633816,29.4705170255181,29.46703008869754,0.035516,0.00023848,1216.423,8.16794,0
0.010606,98.51674990855676,35.564803062231285,35.560636083748925,0.035516,0.00023848,1216.423,8.16794,0
0.010606,67.64558125801408,42.91934260128776,42.91431651990782,0.035516,0.00023848,1216.423,8.16794,0
0.010606,46.448625094369966,51.7947467923121,51.78868316134072,0.035516,0.00023848,1216.423,8.16794,0
0.010606,31.894070862026076,62.505519252739695,62.49820277519712,0.035516,0.00023848,1216.423,8.16794,0
0.010606,21.900323279710655,75.43120063354615,75.42237141863404,0.035516,0.00023848,1216.423,8.16794,0
0.010606,15.038151764170697,91.02981779915217,91.0191620303533,0.035516,0.00023848,1216.423,8.16794,0
0.010606,10.326225994994664,109.85411419875584,109.84125287957293,0.035516,0.00023848,1216.423,8.16794,0
0.010606,7.090743567571108,132.57113655901082,132.55561194025478,0.035516,0.00023848,1216.423,8.16794,0
0.010606,4.869053824245703,159.98587196060572,159.96713117282073,0.035516,0.00023848,1216.423,8.16794,0
0.010606,3.343486295847623,193.06977288832496,193.04714820305028,0.035516,0.00023848,1216.423,8.16794,0
0.010606,2.2959167790484867,232.99518105153717,232.96786607332768,0.035516,0.00023848,1216.423,8.16794,0
0.010606,1.5765713261617407,281.1768697974228,281.14389078053813,0.035516,0.00023848,1216.423,8.16794,0
0.010606,1.0826087688065786,339.3221771895326,339.282358313061,0.035516,0.00023848,1216.423,8.16794,0
0.010606,0.7431321800981425,409.49150623804235,409.4434929162187,0.035516,0.00023848,1216.423,8.16794,0
0.010606,0.510266714050803,494.1713361323833,494.11337518010333,0.035516,0.00023848,1216.423,8.16794,0
0.010606,0.3503734107813918,596.3623316594643,596.2923595020474,0.035516,0.00023848,1216.423,8.16794,0
0.010606,0.24058397766083167,719.6856730011514,719.6011985616586,0.035516,0.00023848,1216.423,8.16794,0
0.010606,0.16518691964628884,868.511373751352,868.409709730299,0.035516,0.00023848,1216.423,8.16794,0
0.010606,0.11342479237318728,1048.1131341546852,1047.9904649295497,0.035516,0.00023848,1216.423,8.16794,0
0.010606,0.07788272058382911,1264.8552168552958,1264.707195800515,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.05347795046487569,1526.4179671752318,1526.2393495972983,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.036720513602087446,1842.0699693267145,1841.8544264783786,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.02521407146282334,2222.996482526193,2222.7363772539547,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.017313201228669816,2682.6957952797247,2682.3819113307727,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.011888084621655443,3237.457542817643,3237.078758200349,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.0081629394795733,3906.939937054613,3906.482824496007,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.0056050765254557445,4714.8663634573895,4714.314708467303,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.0038487218798258253,5689.866029018293,5689.200277422953,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.002642722214285695,6866.488450042998,6865.685003487729,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.0018146233719411032,8286.427728546843,8285.458108092338,0.035516,0.00023848,1216.423,8.16794,1
0.010606,0.001246009862159758,10000.0,9998.829836740222,0.035516,0.00023848,1216.423,8.16794,1
0.011122,108235.4636948645,1.0,0.9998811117632695,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,74315.50385878402,1.2067926406393286,1.2066495626338252,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,51025.89895103302,1.4563484775012439,1.4561762739159483,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,35035.27850648789,1.7575106248547918,1.7573033017814674,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,24056.129784227043,2.120950887920191,2.120701164749906,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,16517.789313182086,2.5595479226995357,2.5592469682052514,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,11341.855785100232,3.088843596477481,3.0884807168933843,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,7787.932866667464,3.72759372031494,3.727155980867204,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,5340.81451956553,4.498432668969445,4.497906868706196,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,3667.237546041522,5.428675439323859,5.428040827721784,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,2518.092319451987,6.551285568595508,6.550519446791749,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,1729.0401561557699,7.906043210907698,7.905118137828908,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,1187.2421122008648,9.54095476349994,9.539837560245338,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,815.2192275655865,11.513953993264469,11.51260453911651,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,559.7713932228761,13.894954943731374,13.893324720214814,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,384.36911064183016,16.768329368110074,16.76635969848281,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,263.9295912689459,20.235896477251565,20.23351639794018,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,181.22988532507208,24.42053094548651,24.417654632645217,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,124.44398515456562,29.4705170255181,29.467040683554366,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,85.43140072378961,35.564803062231285,35.560648745430676,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,58.660651568106964,42.91934260128776,42.91433179209238,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,40.279151372663875,51.7947467923121,51.78870158625845,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,27.65778544233469,62.505519252739695,62.49822500705574,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,18.991443422926498,75.43120063354615,75.4223982471489,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,13.040730263047744,91.02981779915217,91.01919440910419,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,8.954659462036556,109.85411419875584,109.84129196020253,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,6.148925475435019,132.57113655901082,132.55565911371195,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,4.222328572506755,159.98587196060572,159.96718811909645,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,2.8993924209682524,193.06977288832496,193.04721695115717,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,1.9909648609331092,232.99518105153717,232.96794907364378,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,1.3671654608645856,281.1768697974228,281.1439909919625,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.9388127875457771,339.3221771895326,339.2824793085332,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.6444266932317941,409.49150623804235,409.4436388080197,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.44249125619127677,494.1713361323833,494.1135512978997,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.30383555651929195,596.3623316594643,596.292572115999,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.20862875057595204,719.6856730011514,719.6014552408608,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.14324619773458527,868.511373751352,868.4100186453041,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.09835930263229359,1048.1131341546852,1047.9908376709916,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,0
0.011122,0.06753805687657767,1264.8552168552958,1264.7076455760289,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.04637481627904013,1526.4179671752318,1526.2398923433939,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.03184316258506198,1842.0699693267145,1841.8550814255723,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.021865047572984412,2222.996482526193,2222.7371676084867,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.015013599409799782,2682.6957952797247,2682.3828650971327,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.010309066352120724,3237.457542817643,3237.0799091738018,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.007078708421007511,3906.939937054613,3906.4842134764936,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.004860590049388503,4714.8663634573895,4714.316384723677,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.0033375207618275625,5689.866029018293,5689.20230037229,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.0022917063209401704,6866.488450042998,6865.6874448356875,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.0015735985529940003,8286.427728546843,8285.461054374644,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011122,0.0010805103399335754,10000.0,9998.833392389753,0.031942,0.00023734994285714287,1094.0135,8.129235542857144,1
0.011662,93885.88677904251,1.0,0.9998814625870831,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,64462.946105905045,1.2067926406393286,1.2066499848455212,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,44261.01620107303,1.4563484775012439,1.4561767820839138,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,30390.390746610457,1.7575106248547918,1.7573039135967075,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,20866.82928776226,2.120950887920191,2.120701901700276,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,14327.90270442311,2.5595479226995357,2.5592478563540593,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,9838.18126426854,3.088843596477481,3.0884817877998865,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,6755.428430921942,3.72759372031494,3.727157272703684,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,4632.742696381406,4.498432668969445,4.497908420271391,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,3181.0443720148296,5.428675439323859,5.4280427003727425,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,2184.2499476330927,6.551285568595508,6.550521707504345,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,1499.8083485178743,7.906043210907698,7.905120867570613,0.028635,0.00023521343012704174,980.74875,8.05605998185118,1
0.011662,1029.8405349641785,9.54095476349994,9.539840856912633,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,707.1395137404161,11.513953993264469,11.512608521087092,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,485.55831350221536,13.894954943731374,13.893329530643179,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,333.41042557074707,16.768329368110074,16.76636551049449,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
0.011662,228.93847500418988,20.235896477251565,20.233523420911894,0.028635,0.00023521343012704174,980.74875,8.05605998185118,0
