#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) ,  BR_Na62(K+->pi+  a) ,  Allowed/excluded  (1/0) 

0.164,347305.9474623965,0.1,5.480062642612176e-09,3.81,1
0.164,167850.61571078553,0.14384498882876628,1.133903418692105e-08,3.81,1
0.164,81121.10326569159,0.20691380811147897,2.346214440664295e-08,3.81,1
0.164,63660.62371462038,0.23357214690901212,2.989730179857382e-08,3.81,1
0.164,39205.332045954,0.29763514416313175,4.854690672471939e-08,3.81,1
0.164,18947.729276929153,0.42813323987193935,1.0045232105021559e-07,3.81,1
0.164,9157.368835479292,0.6158482110660264,2.0785862350039415e-07,3.81,1
0.164,4425.755367466247,0.8858667904100825,4.3012830223009034e-07,3.81,1
0.164,4425.755367466242,0.8858667904100832,4.3012830223005964e-07,3.81,1
0.164,2139.002849234292,1.2742749857031335,8.90191172955477e-07,3.81,1
0.164,1032.976632406391,1.8329807108324356,1.8573213080295072e-06,3.81,1
0.164,499.0847127775152,2.636650898730358,3.831802483056147e-06,3.81,1
0.164,307.2938202955083,3.359818286283788,6.208361017545696e-06,3.81,1
0.164,241.12634874084674,3.79269019073225,7.902672720823095e-06,3.81,1
0.164,116.50512298686432,5.455594781168517,1.6310213528017385e-05,3.81,1
0.164,56.30592757949795,7.847599703514611,3.375051678690523e-05,6.24e-11,0
0.164,27.20328852206168,11.288378916846883,6.962362675545099e-05,6.24e-11,0
0.164,21.34703955841996,12.742749857031322,8.868184919389146e-05,6.24e-11,0
0.164,13.147226609243544,16.23776739188721,0.00014408964841417256,6.24e-11,0
0.164,6.353154692782176,23.357214690901213,0.0002977939199338637,6.24e-11,0
0.164,3.0712635945958224,33.59818286283781,0.0006179565845630734,6.24e-11,0
0.164,1.484344321045074,48.32930238571752,0.001278063879110352,6.24e-11,0
0.164,1.484344321045074,48.32930238571752,0.001278063879110352,6.24e-11,0
0.164,0.7172175576513694,69.51927961775606,0.002637681091239545,6.24e-11,0
0.164,0.3466461754576904,100.0,0.005458284229282118,6.24e-11,0
0.164,0.10318677013787259,183.29807108324374,0.018347595323282798,6.24e-11,0
0.164,0.007174040310516907,695.192796177562,0.26378454697877696,6.24e-11,0
0.164,0.0004985484891563136,2636.6508987303664,3.7931721912016125,6.24e-11,0
0.164,3.466331919573768e-05,10000.0,54.6461018467686,6.24e-11,0
0.166,3.349085743191348e+17,1e-07,5.720708808183315e-21,5.86,1
0.166,2.3282602824475916e+16,3.792690190732254e-07,8.228952946056847e-20,5.86,1
0.166,1618589775983902.2,1.438449888287663e-06,1.1836936445979147e-18,5.86,1
0.166,112523195223066.31,5.455594781168514e-06,1.7026839908383668e-17,5.86,1
0.166,7822531472195.813,2.06913808111479e-05,2.4492255964122885e-16,5.86,1
0.166,543816752734.4221,7.847599703514623e-05,3.5230882855520245e-15,5.86,1
0.166,37805748894.306755,0.00029763514416313193,5.067785950886211e-14,5.86,1
0.166,2628228428.684079,0.0011288378916846883,7.289756137037355e-13,5.86,1
0.166,182712547.17482847,0.004281332398719396,1.0485948944835365e-11,5.86,1
0.166,12702044.797439164,0.01623776739188724,1.5083512991182949e-10,5.86,1
0.166,883037.14087147,0.06158482110660267,2.1696895906691066e-09,5.86,1
0.166,334908.7187205724,0.1,5.720722333758844e-09,5.86,1
0.166,161859.11889837706,0.14384498882876628,1.183699354309826e-08,5.86,1
0.166,78225.45209728426,0.20691380811147897,2.4492496210039453e-08,5.86,1
0.166,61388.23155040923,0.23357214690901212,3.121025675660947e-08,5.86,1
0.166,37805.88158350941,0.29763514416313175,5.067886840845082e-08,5.86,1
0.166,18271.3822832753,0.42813323987193935,1.0486373495832149e-07,5.86,1
0.166,8830.49278753419,0.6158482110660264,2.1698683888698538e-07,5.86,1
0.166,4267.776209957403,0.8858667904100825,4.4901760169962927e-07,5.86,1
0.166,4267.7762099573965,0.8858667904100832,4.4901760169959745e-07,5.86,1
0.166,2062.6502644619586,1.2742749857031335,9.292843634382115e-07,5.86,1
0.166,996.1042175754878,1.8329807108324356,1.9388865019882107e-06,5.86,1
0.166,481.2697269427529,2.636650898730358,4.000078005116196e-06,5.86,1
0.166,296.32486801131364,3.359818286283788,6.481004295998691e-06,5.86,1
0.166,232.51926464469156,3.79269019073225,8.249722544932392e-06,5.86,1
0.166,112.34643298224117,5.455594781168517,1.702648471069822e-05,5.86,1
0.166,54.296068075752224,7.847599703514611,3.523268760787698e-05,6.2e-11,0
0.166,26.23225751715446,11.288378916846883,7.268118313832672e-05,6.2e-11,0
0.166,20.585049388716197,12.742749857031322,9.257635694483648e-05,6.2e-11,0
0.166,12.677931686054148,16.23776739188721,0.00015041741737344442,6.2e-11,0
0.166,6.126376560765507,23.357214690901213,0.00031087168883368746,6.2e-11,0
0.166,2.9616337788372635,33.59818286283781,0.000645094456971063,6.2e-11,0
0.166,1.4313601236577762,48.32930238571752,0.001334190693431912,6.2e-11,0
0.166,1.4313601236577762,48.32930238571752,0.001334190693431912,6.2e-11,0
0.166,0.6916162162566789,69.51927961775606,0.0027535161752813096,6.2e-11,0
0.166,0.33427251368872557,100.0,0.005697987510517536,6.2e-11,0
0.166,0.09950348059514007,183.29807108324374,0.01915333914625497,6.2e-11,0
0.166,0.006917960249577665,695.192796177562,0.2753687772595674,6.2e-11,0
0.166,0.00048075262126635665,2636.6508987303664,3.959751244678559,6.2e-11,0
0.166,3.34259997685637e-05,10000.0,57.04591273406605,6.2e-11,0
0.168,3.2309485725684525e+17,1e-07,5.9682995172020455e-21,5.74,1
0.168,2.2461321724697544e+16,3.792690190732254e-07,8.585099773785871e-20,5.74,1
0.168,1561494905563631.2,1.438449888287663e-06,1.2349235810539935e-18,5.74,1
0.168,108554000961579.94,5.455594781168514e-06,1.7763756872105838e-17,5.74,1
0.168,7546595946474.342,2.06913808111479e-05,2.555227408826704e-16,5.74,1
0.168,524633913765.3139,7.847599703514623e-05,3.675566580777894e-15,5.74,1
0.168,36472171748.14592,0.00029763514416313193,5.287118337624759e-14,5.74,1
0.168,2535519106.163263,0.0011288378916846883,7.605254784331006e-13,5.74,1
0.168,176267461.85433036,0.004281332398719396,1.0939777940688497e-11,5.74,1
0.168,12253987.103920573,0.01623776739188724,1.5736323298646607e-10,5.74,1
0.168,851888.487963716,0.06158482110660267,2.26359316138326e-09,5.74,1
0.168,323094.9965659676,0.1,5.9683136281607774e-09,5.74,1
0.168,156149.62687345772,0.14384498882876628,1.2349295378806711e-08,5.74,1
0.168,75466.09199564635,0.20691380811147897,2.555252473196101e-08,5.74,1
0.168,59222.79520860507,0.23357214690901212,3.256102811346856e-08,5.74,1
0.168,36472.2997582671,0.29763514416313175,5.287223594073394e-08,5.74,1
0.168,17626.869252932367,0.42813323987193935,1.094022086613604e-07,5.74,1
0.168,8519.001978497043,0.6158482110660264,2.2637796979211224e-07,5.74,1
0.168,4117.232736641525,0.8858667904100825,4.6845096041344316e-07,5.74,1
0.168,4117.23273664152,0.8858667904100832,4.684509604134098e-07,5.74,1
0.168,1989.8914050072353,1.2742749857031335,9.695035359460939e-07,5.74,1
0.168,960.967285615363,1.8329807108324356,2.0228009782935603e-06,5.74,1
0.168,464.29324341631053,2.636650898730358,4.17320028464915e-06,5.74,1
0.168,285.87219417978827,3.359818286283788,6.761500385312724e-06,5.74,1
0.168,224.31729240378417,3.79269019073225,8.606768275207248e-06,5.74,1
0.168,108.3834812167316,5.455594781168517,1.776338630156193e-05,5.74,1
0.168,52.38080726540373,7.847599703514611,3.675754866932294e-05,4.93e-11,0
0.168,25.30693033270348,11.288378916846883,7.582680482069533e-05,4.93e-11,0
0.168,19.85892405265805,12.742749857031322,9.658303629575103e-05,4.93e-11,0
0.168,12.23072522182792,16.23776739188721,0.00015692744196392592,4.93e-11,0
0.168,5.91027226903291,23.357214690901213,0.00032432613030815657,4.93e-11,0
0.168,2.8571639436827643,33.59818286283781,0.0006730139682311091,4.93e-11,0
0.168,1.3808697521003532,48.32930238571752,0.001391934100906256,4.93e-11,0
0.168,1.3808697521003532,48.32930238571752,0.001391934100906256,4.93e-11,0
0.168,0.6672198620265268,69.51927961775606,0.002872687600534981,4.93e-11,0
0.168,0.3224812473879693,100.0,0.005944594848001808,4.93e-11,0
0.168,0.09599355375136363,183.29807108324374,0.019982290414061837,4.93e-11,0
0.168,0.006673933207021203,695.192796177562,0.2872866624534071,4.93e-11,0
0.168,0.00046379435738866934,2636.6508987303664,4.131128193074419,4.93e-11,0
0.168,3.2246917654361044e-05,10000.0,59.51484419938446,4.93e-11,0
0.17,3.1183073135190176e+17,1e-07,6.222878283060208e-21,7.63,1
0.17,2.1678247806262176e+16,3.792690190732254e-07,8.951298571094923e-20,7.63,1
0.17,1507056170866551.2,1.438449888287663e-06,1.2875994429620188e-18,7.63,1
0.17,104769459342136.7,5.455594781168514e-06,1.8521472748876245e-17,7.63,1
0.17,7283497339407.232,2.06913808111479e-05,2.6642210406561956e-16,7.63,1
0.17,506343488133.56824,7.847599703514623e-05,3.832348458307159e-15,7.63,1
0.17,35200634534.32002,0.00029763514416313193,5.5126412118469916e-14,7.63,1
0.17,2447122755.046142,0.0011288378916846883,7.9296581376566e-13,7.63,1
0.17,170122211.19906154,0.004281332398719396,1.14064159099921e-11,7.63,1
0.17,11826773.700563978,0.01623776739188724,1.6407558673642095e-10,7.63,1
0.17,822188.9153166827,0.06158482110660267,2.3601470879697195e-09,7.63,1
0.17,311830.86580555356,0.1,6.22289299592413e-09,7.63,1
0.17,150705.74865260898,0.14384498882876628,1.287605653878086e-08,7.63,1
0.17,72835.10130585935,0.20691380811147897,2.6642471741502587e-08,7.63,1
0.17,57158.098088692874,0.23357214690901212,3.3949923950265605e-08,7.63,1
0.17,35200.75808297248,0.29763514416313175,5.512750958026195e-08,7.63,1
0.17,17012.33989831202,0.42813323987193935,1.1406877728495105e-07,7.63,1
0.17,8222.00217110791,0.6158482110660264,2.360341581253294e-07,7.63,1
0.17,3973.692762769979,0.8858667904100825,4.884328106914657e-07,7.63,1
0.17,3973.6927627699733,0.8858667904100832,4.884328106914309e-07,7.63,1
0.17,1920.51739256234,1.2742749857031335,1.0108578635841258e-06,7.63,1
0.17,927.4649672512226,1.8329807108324356,2.109083875984338e-06,7.63,1
0.17,448.1065269458523,2.636650898730358,4.3512088070235384e-06,7.63,1
0.17,275.90579174353627,3.359818286283788,7.04991326045096e-06,7.63,1
0.17,216.49688615331092,3.79269019073225,8.973891345893325e-06,7.63,1
0.17,104.60489098899045,5.455594781168517,1.8521086371586808e-05,7.63,1
0.17,50.554646868582246,7.847599703514611,3.8325447758374435e-05,5.07e-11,0
0.17,24.424650563218147,11.288378916846883,7.906120924939099e-05,5.07e-11,0
0.17,19.166579007193306,12.742749857031322,0.0001007028010817069,5.07e-11,0
0.17,11.804323385833902,16.23776739188721,0.00016362120697845109,5.07e-11,0
0.17,5.704221430094976,23.357214690901213,0.000338160313018228,5.07e-11,0
0.17,2.7575541800331105,33.59818286283781,0.0007017214861671228,5.07e-11,0
0.17,1.332728259439486,48.32930238571752,0.0014513072715293565,5.07e-11,0
0.17,1.332728259439486,48.32930238571752,0.0014513072715293565,5.07e-11,0
0.17,0.6439584583047026,69.51927961775606,0.0029952225473707413,5.07e-11,0
0.17,0.3112385263624832,100.0,0.0061981624874222485,5.07e-11,0
0.17,0.09264691335485978,183.29807108324374,0.020834638192180063,5.07e-11,0
0.17,0.006441258631200617,695.192796177562,0.29954092076670064,5.07e-11,0
0.17,0.00044762501408066057,2636.6508987303664,4.3073421236862295,5.07e-11,0
0.17,3.112268797185484e-05,10000.0,62.05345935146433,5.07e-11,0
0.17200000000000001,3.010846240642324e+17,1e-07,6.484496546575187e-21,10.3,1
0.17200000000000001,2.093118616892828e+16,3.792690190732254e-07,9.327623333022025e-20,10.3,1
0.17200000000000001,1455120984009037.2,1.438449888287663e-06,1.3417318741374072e-18,10.3,1
0.17200000000000001,101158962564988.83,5.455594781168514e-06,1.9300140644645872e-17,10.3,1
0.17200000000000001,7032498204397.677,2.06913808111479e-05,2.7762285154245716e-16,10.3,1
0.17200000000000001,488894209083.01935,7.847599703514623e-05,3.993465597875181e-15,10.3,1
0.17200000000000001,33987573224.8721,0.00029763514416313193,5.744400143264704e-14,10.3,1
0.17200000000000001,2362791606.6765924,0.0011288378916846883,8.263031746760995e-13,10.3,1
0.17200000000000001,164259570.5105233,0.004281332398719396,1.1885957142772607e-11,10.3,1
0.17200000000000001,11419207.138724862,0.01623776739188724,1.7097354747655523e-10,10.3,1
0.17200000000000001,793855.1771503408,0.06158482110660267,2.4593708803545707e-09,10.3,1
0.17200000000000001,301084.75388566975,0.1,6.4845118779879105e-09,10.3,1
0.17200000000000001,145512.22543417328,0.14384498882876628,1.3417383461688308e-08,10.3,1
0.17200000000000001,70325.10554903057,0.20691380811147897,2.776255747606256e-08,10.3,1
0.17200000000000001,55188.35299219395,0.23357214690901212,3.537722491074112e-08,10.3,1
0.17200000000000001,33987.69251718656,0.29763514416313175,5.744514503322489e-08,10.3,1
0.17200000000000001,16426.0717375665,0.42813323987193935,1.1886438376753361e-07,10.3,1
0.17200000000000001,7938.660896153083,0.6158482110660264,2.459573550400217e-07,10.3,1
0.17200000000000001,3836.7539560792034,0.8858667904100825,5.089671901159659e-07,10.3,1
0.17200000000000001,3836.753956079198,0.8858667904100832,5.089671901159298e-07,10.3,1
0.17200000000000001,1854.3337767577082,1.2742749857031335,1.053355702510406e-06,10.3,1
0.17200000000000001,895.5033600566486,1.8329807108324356,2.1977526295970337e-06,10.3,1
0.17200000000000001,432.66420833689693,2.636650898730358,4.534139541083272e-06,10.3,1
0.17200000000000001,266.39772618575194,3.359818286283788,7.346301198834899e-06,10.3,1
0.17200000000000001,209.03612630780157,3.79269019073225,9.351165938789615e-06,10.3,1
0.17200000000000001,101.0000713760751,5.455594781168517,1.9299738023529875e-05,10.3,1
0.17200000000000001,48.812468369994164,7.847599703514611,3.9936701688613476e-05,4.72e-11,0
0.17200000000000001,23.582945280389936,11.288378916846883,8.238504997620145e-05,4.72e-11,0
0.17200000000000001,18.506073688279596,12.742749857031322,0.00010493648375260343,4.72e-11,0
0.17200000000000001,11.397531021554407,16.23776739188721,0.00017050006497579514,4.72e-11,0
0.17200000000000001,5.507646506611755,23.357214690901213,0.0003523770323332014,4.72e-11,0
0.17200000000000001,2.6625252933944754,33.59818286283781,0.0007312228114914408,4.72e-11,0
0.17200000000000001,1.2868007102826506,48.32930238571752,0.001512322202391455,4.72e-11,0
0.17200000000000001,1.2868007102826506,48.32930238571752,0.001512322202391455,4.72e-11,0
0.17200000000000001,0.6217668058909697,69.51927961775606,0.003121145775504121,4.72e-11,0
0.17200000000000001,0.300512838467204,100.0,0.00645874166528553,4.72e-11,0
0.17200000000000001,0.08945417912622537,183.29807108324374,0.021710554708117526,4.72e-11,0
0.17200000000000001,0.006219284358344575,695.192796177562,0.31213402832530207,4.72e-11,0
0.17200000000000001,0.0004321992704693059,2636.6508987303664,4.488428642738237,4.72e-11,0
0.17200000000000001,3.005015963312527e-05,10000.0,64.66227114918503,4.72e-11,0
0.17400000000000002,2.908271188431369e+17,1e-07,6.753200473477131e-21,12.5,1
0.17400000000000002,2.021809179528237e+16,3.792690190732254e-07,9.714140466656551e-20,12.5,1
0.17400000000000002,1405547176853698.0,1.438449888287663e-06,1.3973304269071884e-18,12.5,1
0.17400000000000002,97712627203640.06,5.455594781168514e-06,2.0099897964852194e-17,12.5,1
0.17400000000000002,6792911452755.511,2.06913808111479e-05,2.891269598215452e-16,12.5,1
0.17400000000000002,472238310702.8932,7.847599703514623e-05,4.158946430564284e-15,12.5,1
0.17400000000000002,32829667168.094803,0.00029763514416313193,5.982436028565088e-14,12.5,1
0.17400000000000002,2282294811.740048,0.0011288378916846883,8.605434439479331e-13,12.5,1
0.17400000000000002,158663491.31065422,0.004281332398719396,1.2378486259923271e-11,12.5,1
0.17400000000000002,11030171.7397571,0.01623776739188724,1.7805833243608618e-10,12.5,1
0.17400000000000002,766809.7122769224,0.06158482110660267,2.561282047784923e-09,12.5,1
0.17400000000000002,290827.2442429515,0.1,6.753216440191417e-09,12.5,1
0.17400000000000002,140554.8403920201,0.14384498882876628,1.3973371671260097e-08,12.5,1
0.17400000000000002,67929.23382621267,0.20691380811147897,2.8912979588415894e-08,12.5,1
0.17400000000000002,53308.1679101922,0.23357214690901212,3.684318285953978e-08,12.5,1
0.17400000000000002,32829.78239756873,0.29763514416313175,5.982555127463643e-08,12.5,1
0.17400000000000002,15866.459911707254,0.42813323987193935,1.2378987435230146e-07,12.5,1
0.17400000000000002,7668.20253111687,0.6158482110660264,2.5614931160518865e-07,12.5,1
0.17400000000000002,3706.0414583051443,0.8858667904100825,5.30057722228384e-07,12.5,1
0.17400000000000002,3706.0414583051393,0.8858667904100832,5.300577222283464e-07,12.5,1
0.17400000000000002,1791.1593856227082,1.2742749857031335,1.0970045519864058e-06,12.5,1
0.17400000000000002,864.994973536957,1.8329807108324356,2.288822885813562e-06,12.5,1
0.17400000000000002,417.92401634016824,2.636650898730358,4.722024767185199e-06,12.5,1
0.17400000000000002,257.3219704465144,3.359818286283788,7.65071650172745e-06,12.5,1
0.17400000000000002,201.91459002234083,3.79269019073225,9.738658628594742e-06,12.5,1
0.17400000000000002,97.55915464165534,5.455594781168517,2.0099478659962193e-05,4.49e-11,0
0.17400000000000002,47.14950276750756,7.847599703514611,4.1591594785427537e-05,4.49e-11,0
0.17400000000000002,22.779510417561102,11.288378916846883,8.579891353332063e-05,4.49e-11,0
0.17400000000000002,17.875600041658487,12.742749857031322,0.00010928483139333103,4.49e-11,0
0.17400000000000002,11.009234582914562,16.23776739188721,0.0001775652298142635,4.49e-11,0
0.17400000000000002,5.320009397962818,23.357214690901213,0.00036697879696641605,4.49e-11,0
0.17400000000000002,2.5718171537947283,33.59818286283781,0.00076152315007236,4.49e-11,0
0.17400000000000002,1.242961383246098,48.32930238571752,0.0015749896603205061,4.49e-11,0
0.17400000000000002,1.242961383246098,48.32930238571752,0.0015749896603205061,4.49e-11,0
0.17400000000000002,0.6005841576831387,69.51927961775606,0.0032504795056229685,4.49e-11,0
0.17400000000000002,0.2902748233520478,100.0,0.006726378363962473,4.49e-11,0
0.17400000000000002,0.08640661131567577,183.29807108324374,0.02261019452801561,4.49e-11,0
0.17400000000000002,0.006007402757758534,695.192796177562,0.32506820733647424,4.49e-11,0
0.17400000000000002,0.00041747490038826176,2636.6508987303664,4.674419705153084,4.49e-11,0
0.17400000000000002,2.9026396719810397e-05,10000.0,67.34173994917398,4.49e-11,0
0.176,2.8103078555806576e+17,1e-07,7.029030701827962e-21,19.4,1
0.176,1.9537057762408764e+16,3.792690190732254e-07,1.0110908427814133e-19,19.4,1
0.176,1358202181493150.2,1.438449888287663e-06,1.4544035098475097e-18,19.4,1
0.176,94421237232668.83,5.455594781168514e-06,2.0920865662649417e-17,19.4,1
0.176,6564096393032.474,2.06913808111479e-05,3.0093616875339503e-16,19.4,1
0.176,456331252585.2498,7.847599703514623e-05,4.328815983252206e-15,19.4,1
0.176,31723819946.91429,0.00029763514416313193,6.226784867657632e-14,19.4,1
0.176,2205417109.552125,0.0011288378916846883,8.956917999877405e-13,19.4,1
0.176,153319008.83173463,0.004281332398719396,1.2884077750228056e-11,19.4,1
0.176,10658627.163777642,0.01623776739188724,1.853310130989077e-10,19.4,1
0.176,740980.1970060032,0.06158482110660267,2.665896003032671e-09,19.4,1
0.176,281030.90673503856,0.1,7.029047320692659e-09,19.4,1
0.176,135820.33672385485,0.14384498882876628,1.4544105253663322e-08,19.4,1
0.176,65641.07921168853,0.20691380811147897,3.009391206532035e-08,19.4,1
0.176,51512.51494155563,0.23357214690901212,3.834801950421381e-08,19.4,1
0.176,31723.931296194824,0.29763514416313175,6.226908831075834e-08,19.4,1
0.176,15332.007933532415,0.42813323987193935,1.2884599395725307e-07,19.4,1
0.176,7409.903829172723,0.6158482110660264,2.6661156922503225e-07,19.4,1
0.176,3581.2057243461954,0.8858667904100825,5.517075967042853e-07,19.4,1
0.176,3581.205724346189,0.8858667904100832,5.51707596704246e-07,19.4,1
0.176,1730.8252812370567,1.2742749857031335,1.1418110133471648e-06,19.4,1
0.176,835.8582249390627,1.8329807108324356,2.3823084178554537e-06,19.4,1
0.176,403.8465340486105,2.636650898730358,4.914892900587487e-06,19.4,1
0.176,248.65425493091047,3.359818286283788,7.963205208083356e-06,19.4,1
0.176,195.11323349644087,3.79269019073225,1.0136428018664837e-05,19.4,1
0.176,94.27293936704487,5.455594781168517,2.0920429231514755e-05,4.43e-11,0
0.176,45.56130308697351,7.847599703514611,4.329037733041438e-05,4.43e-11,0
0.176,22.012197490667187,11.288378916846883,8.930331622432558e-05,4.43e-11,0
0.176,17.273472102418808,12.742749857031322,0.0001137485016363357,4.43e-11,0
0.176,10.638395716473783,16.23776739188721,0.00018481777001045561,4.43e-11,0
0.176,5.140808338963671,23.357214690901213,0.0003819678152496303,4.43e-11,0
0.176,2.485187196583404,33.59818286283781,0.000792627084451899,4.43e-11,0
0.176,1.2010930463599119,48.32930238571752,0.001639319122974933,4.43e-11,0
0.176,1.2010930463599119,48.32930238571752,0.001639319122974933,4.43e-11,0
0.176,0.5803538685612734,69.51927961775606,0.0033832432978140882,4.43e-11,0
0.176,0.2804971032427258,100.0,0.007001113060110265,4.43e-11,0
0.176,0.08349606033098202,183.29807108324374,0.023533693710990133,4.43e-11,0
0.176,0.00580504722961017,695.192796177562,0.3383454139307942,4.43e-11,0
0.176,0.0004034125290106253,2636.6508987303664,4.865343439720693,4.43e-11,0
0.176,2.8048661562358555e-05,10000.0,70.09227098711294,4.43e-11,0
0.178,2.7167002624795306e+17,1e-07,7.312022082508381e-21,23.5,1
0.178,1.8886304518494536e+16,3.792690190732254e-07,1.0517977347740219e-19,23.5,1
0.178,1312962284767314.0,1.438449888287663e-06,1.5129583340868118e-18,23.5,1
0.178,91276192202307.0,5.455594781168514e-06,2.1763147466506533e-17,23.5,1
0.178,6345455128156.319,2.06913808111479e-05,3.130519704200532e-16,23.5,1
0.178,441131469356.3404,7.847599703514623e-05,4.503095718791479e-15,23.5,1
0.178,30667141966.490494,0.00029763514416313193,6.477477533780163e-14,23.5,1
0.178,2131957617.5611453,0.0011288378916846883,9.317526837560732e-13,23.5,1
0.178,148212157.86347282,0.004281332398719396,1.3402795494679329e-11,23.5,1
0.178,10303602.55941658,0.01623776739188724,1.92792508361138e-10,23.5,1
0.178,716299.1384392817,0.06158482110660267,2.7732259639691668e-09,23.5,1
0.178,271670.1433898417,0.1,7.3120393704547295e-09,23.5,1
0.178,131296.34310288326,0.14384498882876628,1.5129656320530214e-08,23.5,1
0.178,63454.66272424971,0.20691380811147897,3.1305504116444183e-08,23.5,1
0.178,49796.702019025266,0.23357214690901212,3.9891924979407554e-08,23.5,1
0.178,30667.24960809772,0.29763514416313175,6.477606488011517e-08,23.5,1
0.178,14821.319272277946,0.42813323987193935,1.340333814181759e-07,23.5,1
0.178,7163.089852076329,0.6158482110660264,2.773454497956128e-07,23.5,1
0.178,3461.920556631579,0.8858667904100825,5.739195489842235e-07,23.5,1
0.178,3461.9205566315736,0.8858667904100832,5.739195489841825e-07,23.5,1
0.178,1673.1738097262564,1.2742749857031335,1.1877807478454355e-06,23.5,1
0.178,808.0169805765137,1.8329807108324356,2.4782210375286297e-06,23.5,1
0.178,390.3949772857921,2.636650898730358,5.112768309990941e-06,23.5,1
0.178,240.3719310581186,3.359818286283788,8.283806800546307e-06,23.5,1
0.178,188.61428490347268,3.79269019073225,1.0544524366774923e-05,23.5,1
0.178,91.13283871668989,5.455594781168517,2.1762693464492673e-05,4.5e-11,0
0.178,44.0437193787715,7.847599703514611,4.503326396309395e-05,4.5e-11,0
0.178,21.279001518189247,11.288378916846883,9.289870082708307e-05,4.5e-11,0
0.178,16.698116515467692,12.742749857031322,0.00011832805846200504,4.5e-11,0
0.178,10.284045423125557,16.23776739188721,0.00019225860191576135,4.5e-11,0
0.178,4.969575078616823,23.357214690901213,0.00039734598103070536,4.5e-11,0
0.178,2.4024090585974784,33.59818286283781,0.0008245385445818718,4.5e-11,0
0.178,1.161086297904958,48.32930238571752,0.0017053187183196862,4.5e-11,0
0.178,1.161086297904958,48.32930238571752,0.0017053187183196862,4.5e-11,0
0.178,0.561023076887631,69.51927961775606,0.00351945392665331,4.5e-11,0
0.178,0.2711541290023909,100.0,0.007282980466190179,4.5e-11,0
0.178,0.08071492091417203,183.29807108324374,0.02448116894026339,4.5e-11,0
0.178,0.005611689018999472,695.192796177562,0.3519673256703834,4.5e-11,0
0.178,0.0003899754114571989,2636.6508987303664,5.061223969468973,4.5e-11,0
0.178,2.7114399347144466e-05,10000.0,72.91421178991963,4.5e-11,0
0.18,2.6272093466397504e+17,1e-07,7.602203412470463e-21,30.2,1
0.18,1.8264170118343056e+16,3.792690190732254e-07,1.0935388649407303e-19,30.2,1
0.18,1269711949443359.2,1.438449888287663e-06,1.5730008581121104e-18,30.2,1
0.18,88269460047359.23,5.455594781168514e-06,2.262682908627338e-17,30.2,1
0.18,6136429274740.804,2.06913808111479e-05,3.254755977147589e-16,30.2,1
0.18,426600142605.403,7.847599703514623e-05,4.6818033717335225e-15,30.2,1
0.18,29656934598.8713,0.00029763514416313193,6.734539537196188e-14,30.2,1
0.18,2061728729.095914,0.0011288378916846883,9.68729764776502e-13,30.2,1
0.18,143329896.12522587,0.004281332398719396,1.3934692277534991e-11,30.2,1
0.18,9964191.23670899,0.01623776739188724,2.004435774979217e-10,30.2,1
0.18,692703.5041337998,0.06158482110660267,2.8832828523961066e-09,30.2,1
0.18,262721.047948241,0.1,7.602221386497787e-09,30.2,1
0.18,126971.30579574783,0.14384498882876628,1.573008445701836e-08,30.2,1
0.18,61364.40052024012,0.20691380811147897,3.2547879032320646e-08,30.2,1
0.18,48156.34716361733,0.23357214690901212,4.147505639157377e-08,30.2,1
0.18,29657.038695866493,0.29763514416313175,6.734673609042059e-08,30.2,1
0.18,14333.089690786954,0.42813323987193935,1.393525645990203e-07,30.2,1
0.18,6927.130266747844,0.6158482110660264,2.883520455871033e-07,30.2,1
0.18,3347.881315260487,0.8858667904100825,5.966958393367748e-07,30.2,1
0.18,3347.8813152604826,0.8858667904100832,5.966958393367324e-07,30.2,1
0.18,1618.0577362081985,1.2742749857031335,1.2349184333206552e-06,30.2,1
0.18,781.4001381500126,1.8329807108324356,2.576570504816257e-06,30.2,1
0.18,377.53499280173185,2.636650898730358,5.315671131021836e-06,30.2,1
0.18,232.4538470065475,3.359818286283788,8.612553903250195e-06,30.2,1
0.18,182.40114689023588,3.79269019073225,1.0962989200447667e-05,30.2,1
0.18,88.13083332798713,5.455594781168517,2.262635706695777e-05,4.14e-11,0
0.18,42.59287594944068,7.847599703514611,4.682043203806523e-05,4.14e-11,0
0.18,20.578050020952922,11.288378916846883,9.65854332047436e-05,4.14e-11,0
0.18,16.148063903393453,12.742749857031322,0.00012302396788198264,4.14e-11,0
0.18,9.945278741703437,16.23776739188721,0.00019988848270264034,4.14e-11,0
0.18,4.805872311063009,23.357214690901213,0.00041311485917816076,4.14e-11,0
0.18,2.3232713362406052,33.59818286283781,0.0008572607777441773,4.14e-11,0
0.18,1.1228389661768987,48.32930238571752,0.00177299516241509,4.14e-11,0
0.18,1.1228389661768987,48.32930238571752,0.00177299516241509,4.14e-11,0
0.18,0.5425424144792844,69.51927961775606,0.0036591252528134994,4.14e-11,0
0.18,0.2622220399549103,100.0,0.007572009264779626,4.14e-11,0
0.18,0.07805609041473964,183.29807108324374,0.02545271663007493,4.14e-11,0
0.18,0.005426834314858999,695.192796177562,0.3659353287089071,4.14e-11,0
0.18,0.00037712923119583925,2636.6508987303664,5.262081227027013,4.14e-11,0
