#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B0->K0  mu  mu) 

0.29662402469268634,23.517499816685582,6.158482110660261,9.035527117616337e-08
0.29662402469268634,14.484843389686914,7.847599703514611,1.4867447773819595e-07
0.29662402469268634,8.919386306136168,10.0,2.3886822472618526e-07
0.31676392175331586,73377.44866606386,0.1,2.2251056734186095e-11
0.31676392175331586,45189.38324317611,0.12742749857031338,3.613134202029607e-11
0.31676392175331586,27829.817203715425,0.16237767391887217,5.867145518041464e-11
0.31676392175331586,17138.96467715388,0.20691380811147897,9.527766315242776e-11
0.31676392175331586,10555.029262197544,0.26366508987303583,1.5474032953446875e-10
0.31676392175331586,6500.333244214848,0.33598182862837817,2.5137361506029217e-10
0.31676392175331586,4003.266177228933,0.42813323987193935,4.085521328866069e-10
0.31676392175331586,2465.462566294977,0.5455594781168519,6.646313763024967e-10
0.31676392175331586,1518.4189194820874,0.6951927961775606,1.083038595402205e-09
0.31676392175331586,935.1919748160377,0.8858667904100825,1.7698867697543005e-09
0.31676392175331586,576.0182941508813,1.1288378916846888,2.9055958874872417e-09
0.31676392175331586,354.783619553073,1.438449888287663,4.76201810124829e-09
0.31676392175331586,218.31370667259964,1.8329807108324356,7.939052999083376e-09
0.31676392175331586,134.52257321250588,2.3357214690901213,1.230349803306703e-08
0.31676392175331586,82.85750972031217,2.9763514416313175,2.0180027453264682e-08
0.31676392175331586,51.011607622151686,3.79269019073225,3.190152827506514e-08
0.31676392175331586,31.38113642744203,4.832930238571752,5.2093804675752794e-08
0.31676392175331586,19.32498871836094,6.158482110660261,8.424755460876945e-08
0.31676392175331586,11.902681444400498,7.847599703514611,1.3862550414832642e-07
0.31676392175331586,7.329318998316686,10.0,2.227218074857963e-07
0.3382712584676719,60298.87000501639,0.1,2.0489784818442286e-11
0.3382712584676719,37134.96210110201,0.12742749857031338,3.3271383020457594e-11
0.3382712584676719,22869.513980409065,0.16237767391887217,5.402734565585773e-11
0.3382712584676719,14084.16772413872,0.20691380811147897,8.773601233398946e-11
0.3382712584676719,8673.733968812907,0.26366508987303583,1.4249196110780188e-10
0.3382712584676719,5341.735624243058,0.33598182862837817,2.3147636259772114e-10
0.3382712584676719,3289.7392066213924,0.42813323987193935,3.7621375986142847e-10
0.3382712584676719,2026.0300712825688,0.5455594781168519,6.120240721014661e-10
0.3382712584676719,1247.7856212500449,0.6951927961775606,9.973153282572538e-10
0.3382712584676719,768.5121994136298,0.8858667904100825,1.6298050814394311e-09
0.3382712584676719,473.3573024512611,1.1288378916846888,2.675643246940859e-09
0.3382712584676719,291.5538384825442,1.438449888287663,4.385170011080979e-09
0.3382712584676719,179.40827100588032,1.8329807108324356,7.31089166953879e-09
