#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.45,1.614122158873548e-10,183.29807108324357,792.2953964459726,0.01,0.0067538,342.5,231.31765,1
0.45,9.940542439874732e-11,233.57214690901213,1009.6022049778758,0.01,0.0067538,342.5,231.31765,1
0.45,6.121865278638053e-11,297.63514416313194,1286.5108353130618,0.01,0.0067538,342.5,231.31765,1
0.45,3.770139780243866e-11,379.26901907322497,1639.368576274503,0.01,0.0067538,342.5,231.31765,1
0.45,2.3218338391356223e-11,483.2930238571752,2089.006369093384,0.01,0.0067538,342.5,231.31765,1
0.45,1.4298972162259635e-11,615.8482110660261,2661.9685611092527,0.01,0.0067538,342.5,231.31765,1
0.45,8.80599642621887e-12,784.7599703514607,3392.0799501487068,0.01,0.0067538,342.5,231.31765,1
0.45,5.423157145744737e-12,1000.0,4322.442629978659,0.01,0.0067538,342.5,231.31765,1
0.46,5.273259169158699e-08,10.0,43.357256390834756,0.01,0.0057462,342.5,196.80734999999999,1
0.46,3.2475272260034614e-08,12.742749857031335,55.24906726658077,0.01,0.0057462,342.5,196.80734999999999,1
0.46,1.99998383261406e-08,16.237767391887218,70.4025044002564,0.01,0.0057462,342.5,196.80734999999999,1
0.46,1.2316864655206215e-08,20.6913808111479,89.7121502871242,0.01,0.0057462,342.5,196.80734999999999,1
0.46,7.585319064065117e-09,26.366508987303583,114.3179490235452,0.01,0.0057462,342.5,196.80734999999999,1
0.46,4.671405176072957e-09,33.59818286283781,145.67250285661217,0.01,0.0057462,342.5,196.80734999999999,1
0.46,2.876876520899091e-09,42.81332398719393,185.6268264939718,0.01,0.0057462,342.5,196.80734999999999,1
0.46,1.7717192588777152e-09,54.5559478116852,236.5396216757467,0.01,0.0057462,342.5,196.80734999999999,0
0.46,1.0911101361027435e-09,69.51927961775606,301.4165230281092,0.01,0.0057462,342.5,196.80734999999999,0
0.46,6.719582254005261e-10,88.58667904100822,384.0875355713547,0.01,0.0057462,342.5,196.80734999999999,1
0.46,4.138242710267429e-10,112.88378916846884,489.43313889796235,0.01,0.0057462,342.5,196.80734999999999,1
0.46,2.5485293700884007e-10,143.8449888287663,623.6724060708636,0.01,0.0057462,342.5,196.80734999999999,1
0.46,1.569507253424538e-10,183.29807108324357,794.7301463284115,0.01,0.0057462,342.5,196.80734999999999,1
0.46,9.665782342797329e-11,233.57214690901213,1012.7047458495082,0.01,0.0057462,342.5,196.80734999999999,1
0.46,5.952654764380185e-11,297.63514416313194,1290.464325537902,0.01,0.0057462,342.5,196.80734999999999,1
0.46,3.6659317877443906e-11,379.26901907322497,1644.4064099742359,0.01,0.0057462,342.5,196.80734999999999,1
0.46,2.2576575333759398e-11,483.2930238571752,2095.4259545590826,0.01,0.0057462,342.5,196.80734999999999,1
0.46,1.39037435313099e-11,615.8482110660261,2670.1488782867723,0.01,0.0057462,342.5,196.80734999999999,1
0.46,8.562595580886166e-12,784.7599703514607,3402.5039237031356,0.01,0.0057462,342.5,196.80734999999999,1
0.46,5.2732591705745215e-12,1000.0,4335.725638730696,0.01,0.0057462,342.5,196.80734999999999,1
0.47,5.1322240345888404e-08,10.0,43.47500123232131,0.01,0.0044557,342.5,152.607725,1
0.47,3.1606709906761035e-08,12.742749857031335,55.3991065727801,0.01,0.0044557,342.5,152.607725,1
0.47,1.9464935754653335e-08,16.237767391887218,70.59369573501588,0.01,0.0044557,342.5,152.607725,1
0.47,1.1987445863449352e-08,20.6913808111479,89.95578062248885,0.01,0.0044557,342.5,152.607725,1
0.47,7.382447090464414e-09,26.366508987303583,114.62840106565625,0.01,0.0044557,342.5,152.607725,1
0.47,4.546466834052772e-09,33.59818286283781,146.06810412813218,0.01,0.0044557,342.5,152.607725,1
0.47,2.799933466471071e-09,42.81332398719393,186.13093129857953,0.01,0.0044557,342.5,152.607725,0
0.47,1.7243340164536194e-09,54.5559478116852,237.18198981842852,0.01,0.0044557,342.5,152.607725,0
0.47,1.0619280193246229e-09,69.51927961775606,302.2350766839386,0.01,0.0044557,342.5,152.607725,0
0.47,6.539864709874501e-10,88.58667904100822,385.1305980194314,0.01,0.0044557,342.5,152.607725,1
0.47,4.027563982216594e-10,112.88378916846884,490.7622872840702,0.01,0.0044557,342.5,152.607725,1
0.47,2.480368073414879e-10,143.8449888287663,625.3661066115658,0.01,0.0044557,342.5,152.607725,1
0.47,1.5275302408040385e-10,183.29807108324357,796.8883865606975,0.01,0.0044557,342.5,152.607725,1
0.47,9.407267661514204e-11,233.57214690901213,1015.4549373906463,0.01,0.0044557,342.5,152.607725,1
0.47,5.793448960377273e-11,297.63514416313194,1293.9688258246636,0.01,0.0044557,342.5,152.607725,1
0.47,3.567885178157677e-11,379.26901907322497,1648.8721070270433,0.01,0.0044557,342.5,152.607725,1
0.47,2.1972757042607797e-11,483.2930238571752,2101.1164806072006,0.01,0.0044557,342.5,152.607725,1
0.47,1.3531883116894795e-11,615.8482110660261,2677.400173285379,0.01,0.0044557,342.5,152.607725,1
0.47,8.33358600990214e-12,784.7599703514607,3411.7440675338116,0.01,0.0044557,342.5,152.607725,1
0.47,5.1322240359669056e-12,1000.0,4347.500122878423,0.01,0.0044557,342.5,152.607725,1
0.47239,5.0997364059306825e-08,10.0,43.50109026152176,0.01,0.0035735,342.5,122.392375,1
0.47239,3.1406635426840334e-08,12.742749857031335,55.432351170090946,0.01,0.0035735,342.5,122.392375,1
0.47239,1.9341720244108585e-08,16.237767391887218,70.6360584937783,0.01,0.0035735,342.5,122.392375,1
0.47239,1.1911563811702064e-08,20.6913808111479,90.0097624263046,0.01,0.0035735,342.5,122.392375,1
0.47239,7.335715264642512e-09,26.366508987303583,114.69718872794121,0.01,0.0035735,342.5,122.392375,1
0.47239,4.517687122719869e-09,33.59818286283781,146.15575852550631,0.01,0.0035735,342.5,122.392375,0
0.47239,2.7822095327313986e-09,42.81332398719393,186.24262710453974,0.01,0.0035735,342.5,122.392375,0
0.47239,1.7134187635668408e-09,54.5559478116852,237.324320989971,0.01,0.0035735,342.5,122.392375,0
0.47239,1.0552058803608951e-09,69.51927961775606,302.4164457355205,0.01,0.0035735,342.5,122.392375,0
0.47239,6.498466537320667e-10,88.58667904100822,385.3617120650423,0.01,0.0035735,342.5,122.392375,1
0.47239,4.0020689917077444e-10,112.88378916846884,491.05679013123626,0.01,0.0035735,342.5,122.392375,1
0.47239,2.4646670291187775e-10,143.8449888287663,625.7413842229273,0.01,0.0035735,342.5,122.392375,1
0.47239,1.5178607807623772e-10,183.29807108324357,797.3665934335495,0.01,0.0035735,342.5,122.392375,1
0.47239,9.347718464827698e-11,233.57214690901213,1016.0643044467118,0.01,0.0035735,342.5,122.392375,1
0.47239,5.7567756941273794e-11,297.63514416313194,1294.745327021319,0.01,0.0035735,342.5,122.392375,1
0.47239,3.5453000127436865e-11,379.26901907322497,1649.861583078309,0.01,0.0035735,342.5,122.392375,1
0.47239,2.1833666705439227e-11,483.2930238571752,2102.3773451882807,0.01,0.0035735,342.5,122.392375,1
0.47239,1.3446224581572853e-11,615.8482110660261,2679.006861481408,0.01,0.0035735,342.5,122.392375,1
0.47239,8.280833354161535e-12,784.7599703514607,3413.791430111835,0.01,0.0035735,342.5,122.392375,1
0.47239,5.09973640730005e-12,1000.0,4350.109025798262,0.01,0.0035735,342.5,122.392375,1
