#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  gamma  gamma) ,        BR_BaBar(B+->K+  a)*BR_BaBar(a->  gamma  gamma) ,  Allowed/excluded  (1/0) 

0.17820189140281986,4.154995335730576e+17,1e-07,2.7273853317978463e-21,2.0046e-06,1
0.17820189140281986,2.888522825551255e+16,3.792690190732254e-07,3.92320712584201e-20,2.0046e-06,1
0.17820189140281986,2008080259917688.8,1.438449888287663e-06,5.643336851896808e-19,2.0046e-06,1
0.17820189140281986,139600293084114.53,5.455594781168514e-06,8.117657264180509e-18,2.0046e-06,1
0.17820189140281986,9704911809635.328,2.06913808111479e-05,1.1676843184816833e-16,2.0046e-06,1
0.17820189140281986,674678477759.8035,7.847599703514623e-05,1.679655377472825e-15,2.0046e-06,1
0.17820189140281986,46903161747.569336,0.00029763514416313193,2.4161000900376367e-14,2.0046e-06,1
0.17820189140281986,3260674016.589831,0.0011288378916846883,3.4754389035748515e-13,2.0046e-06,1
0.17820189140281986,226679708.80564833,0.004281332398719396,4.999244681372428e-12,2.0046e-06,1
0.17820189140281986,15758610.166086745,0.01623776739188724,7.191162530461664e-11,2.0046e-06,1
0.17820189140281986,1095527.3566892175,0.06158482110660267,1.034412134608874e-09,2.0046e-06,1
0.17820189140281986,415499.7105822115,0.1,2.727384291599174e-09,2.0046e-06,1
0.17820189140281986,200808.26373769515,0.14384498882876628,5.6433539615599284e-09,2.0046e-06,1
0.17820189140281986,97049.46460664818,0.20691380811147897,1.1677079406172435e-08,2.0046e-06,1
0.17820189140281986,76160.66038730156,0.23357214690901212,1.488001551805739e-08,2.0046e-06,1
0.17820189140281986,46903.68670832581,0.29763514416313175,2.4163143703408633e-08,2.0046e-06,1
0.17820189140281986,22668.75244560569,0.42813323987193935,5.0008493478257886e-08,2.0046e-06,1
0.17820189140281986,10956.363724413499,0.6158482110660264,1.0354465104618803e-07,2.0046e-06,1
0.17820189140281986,5296.004677486759,0.8858667904100825,2.1461590239590061e-07,2.0046e-06,1
0.17820189140281986,5296.004677486752,0.8858667904100832,2.1461590239590178e-07,2.0046e-06,1
0.17820189140281986,2560.482963126735,1.2742749857031335,4.4576542501354673e-07,2.0046e-06,1
0.17820189140281986,1236.6878105303329,1.8329807108324356,9.294381327579646e-07,2.0046e-06,1
0.17820189140281986,597.837462560802,2.636650898730358,1.9016221105614785e-06,2.0046e-06,1
0.17820189140281986,367.889524852985,3.359818286283788,3.1016344434044563e-06,2.0046e-06,0
0.17820189140281986,288.8470170544254,3.79269019073225,3.920234194464889e-06,1.7571308747657547e-06,0
0.17820189140281986,139.4814116863523,5.455594781168517,8.155090032529967e-06,9.262377194687913e-07,0
0.17820189140281986,67.40308489974598,7.847599703514611,1.6866119445161855e-05,5.25279358106636e-07,0
0.17820189140281986,32.567182214428215,11.288378916846883,3.4781246313094695e-05,3.31918365610724e-07,0
0.17820189140281986,25.55927826861572,12.742749857031322,4.436942217364989e-05,2.9681912683870025e-07,0
0.17820189140281986,15.743241972229074,16.23776739188721,7.216633811234354e-05,2.4765529633734174e-07,0
0.17820189140281986,7.605657548022104,23.357214690901213,0.00014871187024293343,2.0689802840940255e-07,0
0.17820189140281986,3.675377424909687,33.59818286283781,0.0003074118842437965,1.87213135244665e-07,0
0.17820189140281986,1.7764710061719093,48.32930238571752,0.0006370748461837943,1.855e-07,0
0.17820189140281986,1.7764710061719093,48.32930238571752,0.0006370748461837943,1.855e-07,0
0.17820189140281986,0.8586295026817576,69.51927961775606,0.0013193707674290546,1.855e-07,0
0.17820189140281986,0.41487693327474406,100.0,0.002722897276083798,1.855e-07,0
0.17820189140281986,0.12348714804590663,183.29807108324374,0.009152266730257496,1.855e-07,0
0.17820189140281986,0.008585163490916595,695.192796177562,0.13169261416406278,1.855e-07,0
0.17820189140281986,0.0005968015790350064,2636.6508987303664,1.8928276779865294,1.855e-07,0
0.17820189140281986,4.149471261483152e-05,10000.0,27.268661688634825,1.855e-07,0
0.19353384494933476,3.243368653146701e+17,1e-07,2.727690795847776e-21,2.0046e-06,1
0.19353384494933476,2.2547665230156988e+16,3.792690190732254e-07,3.923646520570509e-20,2.0046e-06,1
0.19353384494933476,1567497443862842.2,1.438449888287663e-06,5.64396889919493e-19,2.0046e-06,1
0.19353384494933476,108971293100019.19,5.455594781168514e-06,8.118566432545884e-18,2.0046e-06,1
0.19353384494933476,7575605795328.739,2.06913808111479e-05,1.167815097795044e-16,2.0046e-06,1
0.19353384494933476,526650657559.4315,7.847599703514623e-05,1.6798434969615187e-15,2.0046e-06,1
0.19353384494933476,36612374323.82984,0.00029763514416313193,2.4163706904951276e-14,2.0046e-06,1
0.19353384494933476,2545265888.169045,0.0011288378916846883,3.4758281487725854e-13,2.0046e-06,1
0.19353384494933476,176945051.06213576,0.004281332398719396,4.999804591081254e-12,2.0046e-06,1
0.19353384494933476,12301092.56427565,0.01623776739188724,7.191967932472579e-11,2.0046e-06,1
0.19353384494933476,855163.1949539868,0.06158482110660267,1.0345279875899914e-09,2.0046e-06,1
0.19353384494933476,324337.0031852125,0.1,2.727689755537637e-09,2.0046e-06,1
0.19353384494933476,156749.92958221963,0.14384498882876628,5.64398601080544e-09,2.0046e-06,1
0.19353384494933476,75756.32789666925,0.20691380811147897,1.1678387225969026e-08,2.0046e-06,1
0.19353384494933476,59450.63134807628,0.23357214690901212,1.488168206323376e-08,2.0046e-06,1
0.19353384494933476,36612.78331243216,0.29763514416313175,2.4165849949371906e-08,2.0046e-06,1
0.19353384494933476,17695.114035720042,0.42813323987193935,5.001409438168329e-08,2.0046e-06,1
0.19353384494933476,8552.48132909377,0.6158482110660264,1.0355624798442116e-07,2.0046e-06,1
0.19353384494933476,4134.032833946167,0.8858667904100825,2.1463993943706118e-07,2.0046e-06,1
0.19353384494933476,4134.032833946159,0.8858667904100832,2.1463993943706237e-07,2.0046e-06,1
0.19353384494933476,1998.6978868594892,1.2742749857031335,4.45815351761174e-07,2.0046e-06,1
0.19353384494933476,965.3504520952038,1.8329807108324356,9.295422344883028e-07,2.0046e-06,1
0.19353384494933476,466.6687283653897,2.636650898730358,1.9018350927265933e-06,2.0046e-06,1
0.19353384494933476,287.1724271150756,3.359818286283788,3.101981832864724e-06,1.7552672558192328e-06,0
0.19353384494933476,225.47256624033764,3.79269019073225,3.920673254932614e-06,1.422002662729739e-06,0
0.19353384494933476,108.87845057547271,5.455594781168517,8.156003405057369e-06,7.922331630453433e-07,0
0.19353384494933476,52.61450063908952,7.847599703514611,1.6868008447794373e-05,4.883300080735045e-07,0
0.19353384494933476,25.42178488488203,11.288378916846883,3.478514176030258e-05,3.861053694816803e-07,0
0.19353384494933476,19.95144594343801,12.742749857031322,4.4374391503213514e-05,3.874331604897782e-07,0
0.19353384494933476,12.289092177966452,16.23776739188721,7.217442074001701e-05,3.892930094935719e-07,0
0.19353384494933476,5.936940452631029,23.357214690901213,0.00014872852566867159,3.9083483899138863e-07,0
0.19353384494933476,2.8689827501017655,33.59818286283781,0.00030744631360479953,3.9146680095181345e-07,0
0.19353384494933476,1.3867048055602322,48.32930238571752,0.0006371461974096394,3.9146680095181345e-07,0
0.19353384494933476,1.3867048055602322,48.32930238571752,0.0006371461974096394,3.9146680095181345e-07,0
0.19353384494933476,0.6702419791639727,69.51927961775606,0.0013195185352211484,3.9146680095181345e-07,0
0.19353384494933476,0.32385103688694644,100.0,0.0027232022335824104,3.9146680095181345e-07,0
0.19353384494933476,0.09639349686904024,183.29807108324374,0.009153291762393535,3.9146680095181345e-07,0
0.19353384494933476,0.006701538547533038,695.192796177562,0.13170736344592723,3.9146680095181345e-07,0
0.19353384494933476,0.0004658605831724226,2636.6508987303664,1.89303966981455,3.9146680095181345e-07,0
0.19353384494933476,3.239057489189824e-05,10000.0,27.2717157285129,3.9146680095181345e-07,0
0.21018491356080213,2.5312099521138883e+17,1e-07,2.7280510227698548e-21,2.0046e-06,1
0.21018491356080213,1.759678924322519e+16,3.792690190732254e-07,3.924164688946329e-20,2.0046e-06,1
0.21018491356080213,1223316111774496.0,1.438449888287663e-06,5.644714258437242e-19,2.0046e-06,1
0.21018491356080213,85044054835357.62,5.455594781168514e-06,8.11963859446473e-18,2.0046e-06,1
0.21018491356080213,5912201427927.05,2.06913808111479e-05,1.1679693229142826e-16,2.0046e-06,1
0.21018491356080213,411011984224.61896,7.847599703514623e-05,1.680065342067058e-15,2.0046e-06,1
0.21018491356080213,28573257057.62264,0.00029763514416313193,2.416689803562402e-14,2.0046e-06,1
0.21018491356080213,1986392247.0416207,0.0011288378916846883,3.47628717692842e-13,2.0046e-06,1
0.21018491356080213,138092558.11552194,0.004281332398719396,5.0004648800779405e-12,2.0046e-06,1
0.21018491356080213,9600095.22484539,0.01623776739188724,7.192917725050378e-11,2.0046e-06,1
0.21018491356080213,667391.7830013753,0.06158482110660267,1.0346646104192866e-09,2.0046e-06,1
0.21018491356080213,253121.1022261499,0.1,2.7280499823266053e-09,2.0046e-06,1
0.21018491356080213,122331.754888159,0.14384498882876628,5.644731372334004e-09,2.0046e-06,1
0.21018491356080213,59122.22370364223,0.20691380811147897,1.167992950853638e-08,2.0046e-06,1
0.21018491356080213,46396.83031236886,0.23357214690901212,1.4883647382557462e-08,2.0046e-06,1
0.21018491356080213,28573.574299809687,0.29763514416313175,2.4169041364247847e-08,2.0046e-06,1
0.21018491356080213,13809.728094307551,0.42813323987193935,5.002069939881239e-08,2.0046e-06,1
0.21018491356080213,6674.576573750531,0.6158482110660264,1.0356992397607109e-07,2.0046e-06,1
0.21018491356080213,3226.302336233047,0.8858667904100825,2.146682856816364e-07,2.0046e-06,1
0.21018491356080213,3226.3023362330428,0.8858667904100832,2.1466828568163756e-07,2.0046e-06,1
0.21018491356080213,1559.8300836605667,1.2742749857031335,4.458742287541207e-07,2.0046e-06,1
0.21018491356080213,753.3794482528481,1.8329807108324356,9.296649974449068e-07,2.0046e-06,1
0.21018491356080213,364.1999298910686,2.636650898730358,1.9020862569547136e-06,2.0046e-06,1
0.21018491356080213,224.11603942197806,3.359818286283788,3.1023914982090274e-06,1.3902874538616737e-06,0
0.21018491356080213,175.9647713369662,3.79269019073225,3.921191029549522e-06,1.1194518834335977e-06,0
0.21018491356080213,84.97144887556993,5.455594781168517,8.157080520981493e-06,6.076433813092439e-07,0
0.21018491356080213,41.06168647464681,7.847599703514611,1.6870236100920183e-05,3.606649315159966e-07,0
0.21018491356080213,19.83983384500498,11.288378916846883,3.4789735578279346e-05,3.4433986212082406e-07,0
0.21018491356080213,15.570628019250966,12.742749857031322,4.438025172083662e-05,3.5292809262673523e-07,0
0.21018491356080213,9.590716342389724,16.23776739188721,7.218395237567405e-05,3.649576976591428e-07,0
0.21018491356080213,4.633348282671479,23.357214690901213,0.00014874816708403864,3.749302830385283e-07,0
0.21018491356080213,2.2390326306951,33.59818286283781,0.00030748691551866694,3.7754548326586206e-07,0
0.21018491356080213,1.0822215070558765,48.32930238571752,0.0006372303404566934,3.7754548326586206e-07,0
0.21018491356080213,1.0822215070558765,48.32930238571752,0.0006372303404566934,3.7754548326586206e-07,0
0.21018491356080213,0.5230744532445822,69.51927961775606,0.0013196927945496354,3.7754548326586206e-07,0
0.21018491356080213,0.25274222760594894,100.0,0.002723561864424428,3.7754548326586206e-07,0
0.21018491356080213,0.0752281107333575,183.29807108324374,0.009154500563596955,3.7754548326586206e-07,0
0.21018491356080213,0.0052300622345295795,695.192796177562,0.13172475699062608,3.7754548326586206e-07,0
0.21018491356080213,0.0003635703739086096,2636.6508987303664,1.8932896679316749,3.7754548326586206e-07,0
0.21018491356080213,2.5278471376707925e-05,10000.0,27.275317295757784,3.7754548326586206e-07,0
0.22826858992093677,1.959801506985645e+17,1e-07,2.7057694545569062e-21,1.411153489591189e-06,1
0.22826858992093677,1.3624398895943444e+16,3.792690190732254e-07,3.892113769639541e-20,1.411153489591189e-06,1
0.22826858992093677,947158396470941.4,1.438449888287663e-06,5.598610617140874e-19,1.411153489591189e-06,1
0.22826858992093677,65845769406569.016,5.455594781168514e-06,8.053320816792312e-18,1.411153489591189e-06,1
0.22826858992093677,4577550455021.583,2.06913808111479e-05,1.1584298429258435e-16,1.411153489591189e-06,1
0.22826858992093677,318228010047.0686,7.847599703514623e-05,1.666343278143327e-15,1.411153489591189e-06,1
0.22826858992093677,22122982012.701653,0.00029763514416313193,2.3969513022434375e-14,1.411153489591189e-06,1
0.22826858992093677,1537973772.5570805,0.0011288378916846883,3.4478943318946663e-13,1.411153489591189e-06,1
0.22826858992093677,106918828.77674256,0.004281332398719396,4.9596231949661904e-12,1.411153489591189e-06,1
0.22826858992093677,7432919.992269451,0.01623776739188724,7.134169000053726e-11,1.411153489591189e-06,1
0.22826858992093677,516731.2886305313,0.06158482110660267,1.0262138741049123e-09,1.411153489591189e-06,1
0.22826858992093677,195980.2104808674,0.1,2.705768102316385e-09,1.411153489591189e-06,1
0.22826858992093677,94715.91760529806,0.14384498882876628,5.598625610939478e-09,1.411153489591189e-06,1
0.22826858992093677,45775.61510686555,0.20691380811147897,1.1584519643654288e-08,1.411153489591189e-06,1
0.22826858992093677,35922.909400061944,0.23357214690901212,1.4762059181034996e-08,1.411153489591189e-06,1
0.22826858992093677,22123.146128556426,0.29763514416313175,2.3971549974708006e-08,1.411153489591189e-06,1
0.22826858992093677,10692.124159368263,0.42813323987193935,4.9611570649891756e-08,1.411153489591189e-06,1
0.22826858992093677,5167.647272691347,0.6158482110660264,1.0272049153813941e-07,1.411153489591189e-06,1
0.22826858992093677,2497.754233847282,0.8858667904100825,2.1289558807789576e-07,1.411153489591189e-06,1
0.22826858992093677,2497.7542338472786,0.8858667904100832,2.1289558807789698e-07,1.411153489591189e-06,1
0.22826858992093677,1207.4422297112064,1.2742749857031335,4.4213532996162323e-07,1.411153489591189e-06,1
0.22826858992093677,583.0791301038154,1.8329807108324356,9.217082055313797e-07,1.411153489591189e-06,1
0.22826858992093677,281.95846503732776,2.636650898730358,1.8863819006046223e-06,1.2525439451545608e-06,0
0.22826858992093677,173.48752351104227,3.359818286283788,3.0764204259421537e-06,9.176617899153634e-07,0
0.22826858992093677,136.2444415323607,3.79269019073225,3.889246847508146e-06,8.026812855952392e-07,0
0.22826858992093677,65.7835291018721,5.455594781168517,8.089710366457767e-06,5.851474292202175e-07,0
0.22826858992093677,31.790234322066876,7.847599703514611,1.6731399229764173e-05,4.810766964214568e-07,0
0.22826858992093677,15.361447498839835,11.288378916846883,3.450639907301454e-05,4.3969011665300664e-07,0
0.22826858992093677,12.055551483019103,12.742749857031322,4.4017465161805595e-05,4.313620684144398e-07,0
0.22826858992093677,7.425134457175032,16.23776739188721,7.158929325330016e-05,4.196973529571579e-07,0
0.22826858992093677,3.5875990585592183,23.357214690901213,0.00014754180016838227,4.1003002532073613e-07,0
0.22826858992093677,1.7337328459813923,33.59818286283781,0.00030500220385460265,4.0938949179670463e-07,0
0.22826858992093677,0.8379514410760573,48.32930238571752,0.0006320531417259963,4.0938949179670463e-07,0
0.22826858992093677,0.8379514410760573,48.32930238571752,0.0006320531417259963,4.0938949179670463e-07,0
0.22826858992093677,0.4049974719820091,69.51927961775606,0.0013089287791816842,4.0938949179670463e-07,0
0.22826858992093677,0.19570474251857156,100.0,0.002701564743697363,4.0938949179670463e-07,0
0.22826858992093677,0.05825032043034946,183.29807108324374,0.009080450150744768,4.0938949179670463e-07,0
0.22826858992093677,0.004049677367531803,695.192796177562,0.13065784906455638,4.0938949179670463e-07,0
0.22826858992093677,0.00028152187707592503,2636.6508987303664,1.87799885963245,4.0938949179670463e-07,0
0.22826858992093677,1.957285679712082e-05,10000.0,27.053763361816735,4.0938949179670463e-07,0
0.2479081312818366,1.52811692865781e+17,1e-07,2.7023853743253917e-21,1.740377757493332e-06,1
0.2479081312818366,1.0623358805198864e+16,3.792690190732254e-07,3.8872459398085607e-20,1.740377757493332e-06,1
0.2479081312818366,738528251258372.0,1.438449888287663e-06,5.5916084878643e-19,1.740377757493332e-06,1
0.2479081312818366,51341952004843.32,5.455594781168514e-06,8.043248604716647e-18,1.740377757493332e-06,1
0.2479081312818366,3569255517546.1294,2.06913808111479e-05,1.1569810056923378e-16,1.740377757493332e-06,1
0.2479081312818366,248132072351.53537,7.847599703514623e-05,1.6642591983866375e-15,1.740377757493332e-06,1
0.2479081312818366,17249962919.96746,0.00029763514416313193,2.3939534579501022e-14,1.740377757493332e-06,1
0.2479081312818366,1199204995.6569917,0.0011288378916846883,3.4435820831028636e-13,1.740377757493332e-06,1
0.2479081312818366,83367867.44000053,0.004281332398719396,4.95342024111184e-12,1.740377757493332e-06,1
0.2479081312818366,5795674.116005805,0.01623776739188724,7.125246360423639e-11,1.740377757493332e-06,1
0.2479081312818366,402911.1228355532,0.06158482110660267,1.0249303925124703e-09,1.740377757493332e-06,1
0.2479081312818366,152811.73662134216,0.1,2.702383969070823e-09,1.740377757493332e-06,1
0.2479081312818366,73852.88179098847,0.14384498882876628,5.5916231246738095e-09,1.740377757493332e-06,1
0.2479081312818366,35692.63500342833,0.20691380811147897,1.1570028751150617e-08,1.740377757493332e-06,1
0.2479081312818366,28010.17920741765,0.23357214690901212,1.4743592167694172e-08,1.740377757493332e-06,1
0.2479081312818366,17250.08081854495,0.29763514416313175,2.3941553804937335e-08,1.740377757493332e-06,1
0.2479081312818366,8336.959521296589,0.42813323987193935,4.9549422725624384e-08,1.740377757493332e-06,1
0.2479081312818366,4029.3502765510384,0.6158482110660264,1.0259141928943922e-07,1.740377757493332e-06,1
0.2479081312818366,1947.547168450328,0.8858667904100825,2.1262601212491987e-07,1.740377757493332e-06,1
0.2479081312818366,1947.547168450325,0.8858667904100832,2.1262601212492103e-07,1.740377757493332e-06,1
0.2479081312818366,941.446921326143,1.2742749857031335,4.4156575970789537e-07,1.740377757493332e-06,1
0.2479081312818366,454.6164083986006,1.8329807108324356,9.204933410074854e-07,1.740377757493332e-06,1
0.2479081312818366,219.84850713984056,2.636650898730358,1.8839937713499108e-06,1.2023683580668245e-06,0
0.2479081312818366,135.26915455051315,3.359818286283788,3.072464839339622e-06,8.013941642756538e-07,0
0.2479081312818366,106.23429436852311,3.79269019073225,3.884396686630737e-06,6.637455621417344e-07,0
0.2479081312818366,51.29268526060164,5.455594781168517,8.079465125421006e-06,4.0327812247468855e-07,0
0.2479081312818366,24.78757418292669,7.847599703514611,1.6710294423254285e-05,3.068366903754076e-07,0
0.2479081312818366,11.977834747512041,11.288378916846883,3.4463380778072435e-05,2.8989897985599596e-07,0
0.2479081312818366,9.40007194221798,12.742749857031322,4.3962360355571104e-05,2.8649052643632157e-07,0
0.2479081312818366,5.789539689897326,16.23776739188721,7.149888757480942e-05,2.8171649099093726e-07,0
0.2479081312818366,2.7973861945907506,23.357214690901213,0.00014735873046018932,2.7846876589448426e-07,0
0.2479081312818366,1.3518631468393427,33.59818286283781,0.00030462530287759826,2.7846876589448426e-07,0
0.2479081312818366,0.6533808326342848,48.32930238571752,0.0006312673230756097,2.7846876589448426e-07,0
0.2479081312818366,0.6533808326342848,48.32930238571752,0.0006312673230756097,2.7846876589448426e-07,0
0.2479081312818366,0.31578947535736074,69.51927961775606,0.001307294219231401,2.7846876589448426e-07,0
0.2479081312818366,0.15259917494859315,100.0,0.002698228244281072,2.7846876589448426e-07,0
0.2479081312818366,0.045420122719033756,183.29807108324374,0.009069216237927101,2.7846876589448426e-07,0
0.2479081312818366,0.0031576913788783087,695.192796177562,0.13049596756356988,2.7846876589448426e-07,0
0.2479081312818366,0.00021951439355368272,2636.6508987303664,1.8756795761035336,2.7846876589448426e-07,0
0.2479081312818366,1.5261663274931864e-05,10000.0,27.020135710490983,2.7846876589448426e-07,0
0.2692373995780107,1.1931217177423742e+17,1e-07,2.7028409903663127e-21,1.745417889953561e-06,1
0.2692373995780107,8294496231374929.0,3.792690190732254e-07,3.887901320651727e-20,1.745417889953561e-06,1
0.2692373995780107,576627402797379.0,1.438449888287663e-06,5.592551220364936e-19,1.745417889953561e-06,1
0.2692373995780107,40086721650331.54,5.455594781168514e-06,8.04460467817687e-18,1.745417889953561e-06,1
0.2692373995780107,2786800011368.568,2.06913808111479e-05,1.1571760700640756e-16,1.745417889953561e-06,1
0.2692373995780107,193736329229.1186,7.847599703514623e-05,1.6645397887103708e-15,1.745417889953561e-06,1
0.2692373995780107,13468410043.818476,0.00029763514416313193,2.3943570730699157e-14,1.745417889953561e-06,1
0.2692373995780107,936314163.864584,0.0011288378916846883,3.444162663226549e-13,1.745417889953561e-06,1
0.2692373995780107,65091886.189589486,0.004281332398719396,4.954255376519245e-12,1.745417889953561e-06,1
0.2692373995780107,4525141.058993825,0.01623776739188724,7.126447660720123e-11,1.745417889953561e-06,1
0.2692373995780107,314584.5727054118,0.06158482110660267,1.0251031932596583e-09,1.745417889953561e-06,1
0.2692373995780107,119312.2060060144,0.1,2.7028395830158504e-09,1.745417889953561e-06,1
0.2692373995780107,57662.78462532975,0.14384498882876628,5.592565848144754e-09,1.745417889953561e-06,1
0.2692373995780107,27868.062605454204,0.20691380811147897,1.1571979355458821e-08,1.745417889953561e-06,1
0.2692373995780107,21869.761925478204,0.23357214690901212,1.4746077759505365e-08,1.745417889953561e-06,1
0.2692373995780107,13468.502360246159,0.29763514416313175,2.3945589780381856e-08,1.745417889953561e-06,1
0.2692373995780107,6509.323926403231,0.42813323987193935,4.955777327196777e-08,1.745417889953561e-06,1
0.2692373995780107,3146.0329473049273,0.6158482110660264,1.0260869553844366e-07,1.745417889953561e-06,1
0.2692373995780107,1520.60481112565,0.8858667904100825,2.1266174781373567e-07,1.745417889953561e-06,1
0.2692373995780107,1520.6048111256478,0.8858667904100832,2.1266174781373683e-07,1.745417889953561e-06,1
0.2692373995780107,735.0629100011943,1.2742749857031335,4.416396420697585e-07,1.745417889953561e-06,1
0.2692373995780107,354.9557634894217,1.8329807108324356,9.206464196988128e-07,1.745417889953561e-06,1
0.2692373995780107,171.6531960461489,2.636650898730358,1.8843104270447906e-06,8.891037229515154e-07,0
0.2692373995780107,105.61545326470086,3.359818286283788,3.07297917403632e-06,5.393448988348229e-07,0
0.2692373995780107,82.94550383331918,3.79269019073225,3.885052066293406e-06,4.192769721925387e-07,0
0.2692373995780107,40.04828030239258,5.455594781168517,8.080822956912564e-06,1.9207837593369177e-07,0
0.2692373995780107,19.353628389372318,7.847599703514611,1.671310562964085e-05,1.4774037848543397e-07,0
0.2692373995780107,9.352042727137448,11.288378916846883,3.44691958949526e-05,1.4146363871546566e-07,0
0.2692373995780107,7.339380707189977,12.742749857031322,4.3969770465306076e-05,1.4020054342530483e-07,0
0.2692373995780107,4.520353748221707,16.23776739188721,7.151091245340253e-05,1.384313940900368e-07,0
0.2692373995780107,2.184140197867913,23.357214690901213,0.00014738362425982592,1.3768645038835687e-07,0
0.2692373995780107,1.055506091014589,33.59818286283781,0.0003046768167919708,1.3768645038835687e-07,0
0.2692373995780107,0.5101460303934872,48.32930238571752,0.0006313739118054503,1.3768645038835687e-07,0
0.2692373995780107,0.5101460303934872,48.32930238571752,0.0006313739118054503,1.3768645038835687e-07,0
0.2692373995780107,0.2465618322749175,69.51927961775606,0.0013075147095678585,1.3768645038835687e-07,0
0.2692373995780107,0.11914619884632219,100.0,0.0026986845953227007,1.3768645038835687e-07,0
0.2692373995780107,0.03546307077109225,183.29807108324374,0.009070749456093796,1.3768645038835687e-07,0
0.2692373995780107,0.002465458753116325,695.192796177562,0.13051802079400934,1.3768645038835687e-07,0
0.2692373995780107,0.00017139218112301532,2636.6508987303664,1.875996812771006,1.3768645038835687e-07,0
0.2692373995780107,1.1915985944868508e-05,10000.0,27.024698292618563,1.3768645038835687e-07,0
0.2924017738212865,9.320702734813056e+16,1e-07,2.7049665127806196e-21,1.3683574482236323e-06,1
0.2924017738212865,6479685396554510.0,3.792690190732254e-07,3.890958778131139e-20,1.3683574482236323e-06,1
0.2924017738212865,450463060918164.44,1.438449888287663e-06,5.596949219734642e-19,1.3683574482236323e-06,1
0.2924017738212865,31315867489440.23,5.455594781168514e-06,8.050930979878916e-18,1.3683574482236323e-06,1
0.2924017738212865,2177056548471.0032,2.06913808111479e-05,1.158086076861733e-16,1.3683574482236323e-06,1
0.2924017738212865,151347402936.83963,7.847599703514623e-05,1.6658487878868046e-15,1.3683574482236323e-06,1
0.2924017738212865,10521562424.204697,0.00029763514416313193,2.3962400027890613e-14,1.3683574482236323e-06,1
0.2924017738212865,731451440.2013489,0.0011288378916846883,3.446871163271454e-13,1.3683574482236323e-06,1
0.2924017738212865,50849977.21559423,0.004281332398719396,4.95815141812193e-12,1.3683574482236323e-06,1
0.2924017738212865,3535053.80228867,0.01623776739188724,7.132051921686408e-11,1.3683574482236323e-06,1
0.2924017738212865,245754.41468136877,0.06158482110660267,1.0259093396185742e-09,1.3683574482236323e-06,1
0.2924017738212865,93207.05488201234,0.1,2.704965124526021e-09,1.3683574482236323e-06,1
0.2924017738212865,45046.341880675194,0.14384498882876628,5.596963983924094e-09,1.3683574482236323e-06,1
0.2924017738212865,21770.61608162991,0.20691380811147897,1.1581080423859008e-08,1.3683574482236323e-06,1
0.2924017738212865,17084.72584926231,0.23357214690901212,1.4757675687957908e-08,1.3683574482236323e-06,1
0.2924017738212865,10521.637354858569,0.29763514416313175,2.3964426270609708e-08,1.3683574482236323e-06,1
0.2924017738212865,5085.107719306658,0.42813323987193935,4.9596782288528394e-08,1.3683574482236323e-06,1
0.2924017738212865,2457.696470658314,0.6158482110660264,1.0268960914693925e-07,1.3683574482236323e-06,1
0.2924017738212865,1187.9088518523438,0.8858667904100825,2.1283020769701583e-07,1.3683574482236323e-06,1
0.2924017738212865,1187.908851852342,0.8858667904100832,2.1283020769701694e-07,1.3683574482236323e-06,1
0.2924017738212865,574.2424566516909,1.2742749857031335,4.419930766911746e-07,1.3683574482236323e-06,1
0.2924017738212865,277.30042448752954,1.8329807108324356,9.213933434295914e-07,1.1690523397240168e-06,1
0.2924017738212865,134.09685952290772,2.636650898730358,1.8858029072261441e-06,6.596873497437934e-07,0
0.2924017738212865,82.50834026294419,3.359818286283788,3.075435624891381e-06,4.7619062183455674e-07,0
0.2924017738212865,64.79717753322248,3.79269019073225,3.888102082846617e-06,4.1319326399230237e-07,0
0.2924017738212865,31.28604865028072,5.455594781168517,8.087224815238991e-06,3.3938486934602497e-07,0
0.2924017738212865,15.119182725459089,7.847599703514611,1.6726314939961187e-05,6.403001055708398e-07,0
0.2924017738212865,7.305832257709336,11.288378916846883,3.449625137237876e-05,7.857306554772605e-07,0
0.2924017738212865,5.733549783419092,12.742749857031322,4.400436777891749e-05,8.149956815103383e-07,0
0.2924017738212865,3.5313324383293567,16.23776739188721,7.156746986595085e-05,8.559857383152645e-07,0
0.2924017738212865,1.7062499329153356,23.357214690901213,0.00014749898806272,8.596711123221524e-07,0
0.2924017738212865,0.824559403764837,33.59818286283781,0.00030491473037046424,8.596711123221524e-07,0
0.2924017738212865,0.39852640791812377,48.32930238571752,0.0006318686955056128,8.596711123221524e-07,0
0.2924017738212865,0.39852640791812377,48.32930238571752,0.0006318686955056128,8.596711123221524e-07,0
0.2924017738212865,0.1926147099673456,69.51927961775606,0.0013085420162319483,8.596711123221524e-07,0
0.2924017738212865,0.09307676220961995,100.0,0.002700791216842173,8.596711123221524e-07,0
0.2924017738212865,0.027703701917864577,183.29807108324374,0.009077837317092979,8.596711123221524e-07,0
0.2924017738212865,0.0019260144522557623,695.192796177562,0.13062009501231533,8.596711123221524e-07,0
0.2924017738212865,0.00013389121145388253,2636.6508987303664,1.8774612018295718,8.596711123221524e-07,0
0.2924017738212865,9.30877473418614e-06,10000.0,27.045873665286916,8.596711123221524e-07,0
