#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(K+->pi+  a) 

0.166,490.6690181579632,3.2374575428176433,4.2948663263934325e-10
0.166,455.14336123123354,3.359818286283788,4.6399705767373013e-10
0.166,357.3538911151686,3.79269019073225,5.864575992451679e-10
0.166,336.7811100334429,3.906939937054613,6.227972847788136e-10
0.166,230.9921925559443,4.714866363457389,9.085548593721061e-10
0.166,172.56272110826706,5.455594781168517,1.2199818532366545e-09
0.166,158.68444305848507,5.689866029018293,1.3308191101019681e-09
0.166,108.9139618250913,6.866488450042998,1.9280979498023077e-09
0.166,83.38930789345129,7.847599703514611,2.523130892858057e-09
0.166,74.78395842948805,8.286427728546842,2.8096747900342336e-09
0.166,51.34523278875035,10.0,4.086143889206474e-09
0.166,40.29124931712452,11.288378916846883,5.203190726598984e-09
0.166,31.6212589933638,12.742749857031322,6.637558776391313e-09
0.166,19.47712358284947,16.23776739188721,1.0795910574815523e-08
0.166,9.409516267465667,23.357214690901213,2.224693774604892e-08
0.166,4.547078448018548,33.59818286283781,4.598807761088009e-08
0.166,2.197802483480668,48.32930238571752,9.530486329400744e-08
0.166,2.197802483480668,48.32930238571752,9.530486329400744e-08
0.166,1.0622735790016666,69.51927961775606,1.973746912025629e-07
0.166,0.5132746185547716,100.0,4.0733887537857385e-07
0.166,0.152774992410933,183.29807108324374,1.3691570646378063e-06
0.166,0.010621334615830346,695.192796177562,1.970089799104953e-05
0.166,0.0007383469162729157,2636.6508987303664,0.00028316246242105056
0.166,5.133615120636816e-05,10000.0,0.0040793261413017414
0.168,4.959014008912278e+17,1e-07,4.0625116393627323e-25
0.168,3.4474708151394132e+16,3.792690190732254e-07,5.843719413804894e-24
0.168,2396656875717306.5,1.438449888287663e-06,8.405897537975149e-23
0.168,166613859490809.66,5.455594781168514e-06,1.2091462374452104e-21
0.168,11582875486135.197,2.06913808111479e-05,1.7392962701754806e-20
0.168,805233159698.4072,7.847599703514623e-05,2.501890525528782e-19
0.168,55979229186.68662,0.00029763514416313193,3.598844146879944e-18
0.168,4959014009.045525,0.001,4.0625116383418965e-17
0.168,3891635686.739757,0.0011288378916846883,5.1767569595035704e-17
0.168,3405101241.7130456,0.0012067926406393288,5.916432638651695e-17
0.168,2338108834.7867746,0.0014563484775012444,8.61638766410764e-17
0.168,1605459730.9425068,0.0017575106248547913,1.254846305316479e-16
0.168,1102387069.9944196,0.0021209508879201904,1.8274935056016957e-16
0.168,756952808.4011909,0.002559547922699536,2.661467383161079e-16
0.168,519760771.65330774,0.0030888435964774815,3.8760239685014086e-16
0.168,356893133.57618517,0.003727593720314938,5.644841599168465e-16
0.168,270543709.6012585,0.004281332398719396,7.446505438493291e-16
0.168,245060258.00198758,0.004498432668969444,8.220856455749711e-16
0.168,168270343.15550667,0.005428675439323859,1.1972431755742392e-15
0.168,115542636.81826463,0.006551285568595509,1.7436032701680654e-15
0.168,79337218.16217329,0.0079060432109077,2.539293955681865e-15
0.168,54476809.25921501,0.009540954763499945,3.698096860592036e-15
0.168,37406438.19986885,0.01151395399326447,5.385717678580194e-15
0.168,25685087.62846543,0.013894954943731374,7.843481628400331e-15
0.168,18808003.92330258,0.01623776739188724,1.0711424286073439e-14
0.168,17636635.797136888,0.016768329368110076,1.1422842292223843e-14
0.168,12110175.643677339,0.020235896477251564,1.6635638493649927e-14
0.168,8315438.163193229,0.02442053094548651,2.4227285794838235e-14
0.168,5709786.056342259,0.029470517025518096,3.52833687715959e-14
0.168,3920618.048431638,0.03556480306223128,5.138487644363038e-14
0.168,2692087.9047679286,0.04291934260128776,7.483427913409844e-14
0.168,1848519.1041101497,0.0517947467923121,1.0898477546452665e-13
0.168,1307519.0394127206,0.06158482110660267,1.5407838737583856e-13
0.168,1269283.5664828476,0.0625055192527397,1.5871979240346842e-13
0.168,871552.1606803646,0.07543120063354615,2.3115131105200275e-13
0.168,598450.3602069552,0.09102981779915217,3.3663689512559913e-13
0.168,495901.61245953897,0.1,4.062510090003846e-13
0.168,410925.33814142435,0.10985411419875583,4.902609119235941e-13
0.168,282161.51722859143,0.13257113655901082,7.139919295167854e-13
0.168,239665.97167036074,0.14384498882876628,8.405923023564643e-13
0.168,193746.01375357204,0.15998587196060574,1.0398252941645269e-12
0.168,133035.64386053922,0.19306977288832497,1.5143616686745898e-12
0.168,115829.16884524786,0.20691380811147897,1.7393314561652413e-12
0.168,91348.98118803186,0.2329951810515372,2.2054799954089263e-12
0.168,90898.24492421358,0.23357214690901212,2.2164171502141864e-12
0.168,62724.93487436382,0.2811768697974228,3.2120686405932565e-12
0.168,55979.85627623715,0.29763514416313175,3.5991633243511742e-12
0.168,43070.32803681044,0.3393221771895326,4.678229274274906e-12
0.168,29574.583120266067,0.4094915062380423,6.814037103525489e-12
0.168,27055.30448942293,0.42813323987193935,7.4488956399775e-12
0.168,20307.816333917504,0.49417133613238334,9.92593961961086e-12
0.168,13944.870357698266,0.5963623316594643,1.4461376108215765e-11
0.168,13076.492451124897,0.6158482110660264,1.54232460899152e-11
0.168,9575.822756234393,0.7196856730011514,2.1074472093462596e-11
0.168,6575.87249143265,0.868511373751352,3.072312927370961e-11
0.168,6320.817272934999,0.8858667904100825,3.1967599129988174e-11
0.168,6320.817272934988,0.8858667904100832,3.1967599129972115e-11
0.168,4515.997539125448,1.0481131341546852,4.4813122734461535e-11
0.168,3101.6075086993033,1.2648552168552958,6.54128035482974e-11
0.168,3055.954471851073,1.2742749857031335,6.639792504495994e-11
0.168,2129.028550178443,1.5264179671752318,9.49533442012776e-11
0.168,1475.9957987569614,1.8329807108324356,1.384422413987983e-10
0.168,1461.3998757851145,1.8420699693267144,1.3975085335343781e-10
0.168,1003.8251537827167,2.2229964825261934,2.0153670020912293e-10
0.168,713.523020586381,2.636650898730358,2.832515794001454e-10
0.168,689.2523456645157,2.6826957952797246,2.9327794196943506e-10
0.168,473.3504222524721,3.2374575428176433,4.2763492073548707e-10
0.168,439.07868246346635,3.359818286283788,4.6199655565631303e-10
0.168,344.7407859113362,3.79269019073225,5.83929114223514e-10
0.168,324.8941370604606,3.906939937054613,6.201121228709164e-10
0.168,222.8391363744948,4.714866363457389,9.046376667971779e-10
0.168,166.47197849264762,5.455594781168517,1.2147219574716937e-09
0.168,153.08354269121136,5.689866029018293,1.3250813445912903e-09
0.168,105.06975484282495,6.866488450042998,1.919785043988431e-09
0.168,80.44601549339872,7.847599703514611,2.512252529821282e-09
0.168,72.14439896164059,8.286427728546842,2.797561006136703e-09
0.168,49.53296174713798,10.0,4.068526667375809e-09
0.168,38.86913753506554,11.288378916846883,5.1807574085996135e-09
0.168,30.50516132216499,12.742749857031322,6.608941246380524e-09
0.168,18.789662428702258,16.23776739188721,1.0749364501887707e-08
0.168,9.077399902937948,23.357214690901213,2.2151021095056665e-08
0.168,4.386585725963442,33.59818286283781,4.5789802125042e-08
0.168,2.1202292971972003,48.32930238571752,9.48939607502603e-08
0.168,2.1202292971972003,48.32930238571752,9.48939607502603e-08
0.168,1.0247797767022215,69.51927961775606,1.965237192806343e-07
0.168,0.49515818632878783,100.0,4.055826525135998e-07
0.168,0.14738267827905582,183.29807108324374,1.3632540067957997e-06
0.168,0.010246446181896941,695.192796177562,1.9615958473601693e-05
0.168,0.0007122863790242337,2636.6508987303664,0.00028194162046103874
0.168,4.9524200693089957e-05,10000.0,0.004061738313878243
0.17,4.7860130643866246e+17,1e-07,4.044683077045058e-25
0.17,3.3272018047732656e+16,3.792690190732254e-07,5.818073920330722e-24
0.17,2313046726107357.0,1.438449888287663e-06,8.369007780752132e-23
0.17,160801342121193.06,5.455594781168514e-06,1.2038398307295723e-21
0.17,11178793465833.758,2.06913808111479e-05,1.7316632700281664e-20
0.17,777141668740.5594,7.847599703514623e-05,2.4909108373195964e-19
0.17,54026328971.90394,0.00029763514416313193,3.583050415602337e-18
0.17,4786013064.515165,0.001,4.0446830760287026e-17
0.17,3755871470.638322,0.0011288378916846883,5.1540384685184126e-17
0.17,3286310342.965143,0.0012067926406393288,5.890468039073818e-17
0.17,2256541201.363029,0.0014563484775012444,8.578574159049749e-17
0.17,1549451409.6608803,0.0017575106248547913,1.2493393412657996e-16
0.17,1063929020.8742833,0.0021209508879201904,1.8194734468936611e-16
0.17,730545633.3902524,0.002559547922699536,2.6497873828781537e-16
0.17,501628315.43074113,0.0030888435964774815,3.859013817884815e-16
0.17,344442503.45238847,0.003727593720314938,5.620068892242766e-16
0.17,261105479.09562436,0.004281332398719396,7.413826027812291e-16
0.17,236511047.20642543,0.004498432668969444,8.1847787617916515e-16
0.17,162400037.43555248,0.005428675439323859,1.191989006119482e-15
0.17,111511798.17435025,0.006551285568595509,1.7359513685074543e-15
0.17,76569447.46144147,0.0079060432109077,2.5281501204019572e-15
0.17,52576322.70282649,0.009540954763499945,3.681867553161375e-15
0.17,36101471.29947704,0.01151395399326447,5.36208215164961e-15
0.17,24789033.612030923,0.013894954943731374,7.809060065236169e-15
0.17,18151864.933209375,0.01623776739188724,1.0664416594195106e-14
0.17,17021361.34016453,0.016768329368110076,1.1372712502150473e-14
0.17,11687698.146889724,0.020235896477251564,1.6562632052337955e-14
0.17,8025344.476407071,0.02442053094548651,2.412096297956401e-14
0.17,5510593.559748328,0.029470517025518096,3.512852571026733e-14
0.17,3783842.7490318744,0.03556480306223128,5.1159371004338905e-14
0.17,2598171.3016430545,0.04291934260128776,7.450586466357404e-14
0.17,1784031.3751570466,0.0517947467923121,1.0850648960751633e-13
0.17,1261904.7240072181,0.06158482110660267,1.5340220565010008e-13
0.17,1225003.139813916,0.0625055192527397,1.5802324160900535e-13
0.17,841147.0545375376,0.07543120063354615,2.3013689043743214e-13
0.17,577572.7265298984,0.09102981779915217,3.351595450535347e-13
0.17,478601.5105628318,0.1,4.044681534485621e-13
0.17,396589.73194646585,0.10985411419875583,4.881093741567952e-13
0.17,272317.98598756705,0.13257113655901082,7.1085853551334e-13
0.17,231304.94672984572,0.14384498882876628,8.369033154496674e-13
0.17,186986.9597022067,0.15998587196060574,1.035261961994132e-12
0.17,128394.54133950315,0.19306977288832497,1.5077158067600386e-12
0.17,111788.33412201924,0.20691380811147897,1.7316983016022192e-12
0.17,88162.1661463895,0.2329951810515372,2.195801121591669e-12
0.17,87727.15433883086,0.23357214690901212,2.206690278073888e-12
0.17,60536.702816493475,0.2811768697974228,3.1979722955212597e-12
0.17,54026.93409070595,0.29763514416313175,3.5833681923451657e-12
0.17,41567.76968096113,0.3393221771895326,4.657698600259198e-12
0.17,28542.83943639482,0.4094915062380423,6.784133315938015e-12
0.17,26111.448753716704,0.42813323987193935,7.416205739761972e-12
0.17,19599.354522417292,0.49417133613238334,9.882379071659431e-12
0.17,13458.387266619891,0.5963623316594643,1.4397911540472377e-11
0.17,12620.303725760043,0.6158482110660264,1.53555603013034e-11
0.17,9241.758931785618,0.7196856730011514,2.0981985579605045e-11
0.17,6346.4653880501555,0.868511373751352,3.05882990815834e-11
0.17,6100.30806437414,0.8858667904100825,3.182730751144532e-11
0.17,6100.308064374131,0.8858667904100832,3.1827307511429324e-11
0.17,4358.451542023958,1.0481131341546852,4.461645780836517e-11
0.17,2993.404130868968,1.2648552168552958,6.512573575675317e-11
0.17,2949.3437525477784,1.2742749857031335,6.610653399195756e-11
0.17,2054.7548568942248,1.5264179671752318,9.453663607471833e-11
0.17,1424.5038809902833,1.8329807108324356,1.3783467978487906e-10
0.17,1410.4171611038505,1.8420699693267144,1.3913754882187206e-10
0.17,968.8055300332593,2.2229964825261934,2.00652244990789e-10
0.17,688.6309281876612,2.636650898730358,2.8200851380841034e-10
0.17,665.206962826239,2.6826957952797246,2.9199087511794873e-10
0.17,456.83702280838145,3.2374575428176433,4.257582206764216e-10
0.17,423.7608981723919,3.359818286283788,4.599690576171046e-10
0.17,332.7141058597136,3.79269019073225,5.813665082481448e-10
0.17,313.55982859845267,3.906939937054613,6.173907257136928e-10
0.17,215.06514113162234,4.714866363457389,9.006676131827742e-10
0.17,160.6644127129866,5.455594781168517,1.2093910813930645e-09
0.17,147.743044367258,5.689866029018293,1.3192661500945829e-09
0.17,101.40427694409532,6.866488450042998,1.911359958639345e-09
0.17,77.63956549962442,7.847599703514611,2.5012273673696423e-09
0.17,69.62756060043961,8.286427728546842,2.7852837512847696e-09
0.17,47.80494880431998,10.0,4.0506717077671744e-09
0.17,37.513144182038275,11.288378916846883,5.158021361417122e-09
0.17,29.440954473808524,12.742749857031322,6.579937533573089e-09
0.17,18.134163445900743,16.23776739188721,1.0702190307224389e-08
0.17,8.760724688236497,23.357214690901213,2.205381008495965e-08
0.17,4.233554827871675,33.59818286283781,4.5588850986147955e-08
0.17,2.0462627333975196,48.32930238571752,9.447751323133766e-08
0.17,2.0462627333975196,48.32930238571752,9.447751323133766e-08
0.17,0.9890291790222231,69.51927961775606,1.9566126381290167e-07
0.17,0.4778840455057874,100.0,4.038027300820568e-07
0.17,0.14224107015207677,183.29807108324374,1.3572712894099634e-06
0.17,0.009888987512306949,695.192796177562,1.9529872729334786e-05
0.17,0.0006874374804234992,2636.6508987303664,0.0002807043036982678
0.17,4.7796493525964725e-05,10000.0,0.004043913145343238
0.17200000000000001,4.6209631467435155e+17,1e-07,4.0266158110595476e-25
0.17200000000000001,3.212460291018076e+16,3.792690190732254e-07,5.792085063592217e-24
0.17200000000000001,2233279252322241.0,1.438449888287663e-06,8.331624112679892e-23
0.17200000000000001,155255964806723.56,5.455594781168514e-06,1.1984623774133452e-21
0.17200000000000001,10793282829723.19,2.06913808111479e-05,1.7239280729061722e-20
0.17200000000000001,750341247033.1653,7.847599703514623e-05,2.4797841438835994e-19
0.17200000000000001,52163182961.349686,0.00029763514416313193,3.5670452246726494e-18
0.17200000000000001,4620963146.86757,0.001,4.0266158100477316e-17
0.17200000000000001,3626346902.1577196,0.0011288378916846883,5.131015803420431e-17
0.17200000000000001,3172979007.642963,0.0012067926406393288,5.864155803772837e-17
0.17200000000000001,2178722370.8598514,0.0014563484775012444,8.540254375235878e-17
0.17200000000000001,1496017199.5748801,0.0017575106248547913,1.2437586453855913e-16
0.17200000000000001,1027238482.2336063,0.0021209508879201904,1.8113460089479867e-16
0.17200000000000001,705352117.4086368,0.002559547922699536,2.6379510010060576e-16
0.17200000000000001,484329216.7789585,0.0030888435964774815,3.841775921179092e-16
0.17200000000000001,332564097.3421165,0.003727593720314938,5.594964507647267e-16
0.17200000000000001,252101024.39786655,0.004281332398719396,7.380709077914537e-16
0.17200000000000001,228354753.36890382,0.004498432668969444,8.148218029564916e-16
0.17200000000000001,156799527.6910894,0.005428675439323859,1.1866644894601693e-15
0.17200000000000001,107666214.6254638,0.006551285568595509,1.7281970168029322e-15
0.17200000000000001,73928881.95781216,0.0079060432109077,2.5168570821572957e-15
0.17200000000000001,50763181.44817755,0.009540954763499945,3.665420954221664e-15
0.17200000000000001,34856479.94971221,0.01151395399326447,5.338130172563824e-15
0.17200000000000001,23934161.73823436,0.013894954943731374,7.774177637464218e-15
0.17200000000000001,17525881.725006804,0.01623776739188724,1.0616779524116332e-14
0.17200000000000001,16434364.553941399,0.016768329368110076,1.1321911532621059e-14
0.17200000000000001,11284637.480134469,0.020235896477251564,1.648864813987568e-14
0.17200000000000001,7748583.333610625,0.02442053094548651,2.401321662572685e-14
0.17200000000000001,5320555.8391621895,0.029470517025518096,3.497160948083806e-14
0.17200000000000001,3653353.5660831775,0.03556480306223128,5.093084631007234e-14
0.17200000000000001,2508571.0532018603,0.04291934260128776,7.417305310610074e-14
0.17200000000000001,1722507.4662507393,0.0517947467923121,1.0802180006038737e-13
0.17200000000000001,1218386.8170923411,0.06158482110660267,1.527169706392351e-13
0.17200000000000001,1182757.8168535205,0.0625055192527397,1.5731736481132842e-13
0.17200000000000001,812139.350113521,0.07543120063354615,2.2910888791327656e-13
0.17200000000000001,557654.61725276,0.09102981779915217,3.3366241498605634e-13
0.17200000000000001,462096.51170133747,0.1,4.0266142753905966e-13
0.17200000000000001,382912.9822181016,0.10985411419875583,4.859290298072064e-13
0.17200000000000001,262926.8579540555,0.13257113655901082,7.076831890165822e-13
0.17200000000000001,223328.18983413037,0.14384498882876628,8.331649373082007e-13
0.17200000000000001,180538.5480069279,0.15998587196060574,1.030637532125156e-12
0.17200000000000001,123966.74130288835,0.19306977288832497,1.5009809645011008e-12
0.17200000000000001,107933.21390968241,0.20691380811147897,1.7239629479970703e-12
0.17200000000000001,85121.81534667531,0.2329951810515372,2.185992658936033e-12
0.17200000000000001,84701.80530811999,0.23357214690901212,2.1968331744536135e-12
0.17200000000000001,58449.040682062536,0.2811768697974228,3.1836872168199416e-12
0.17200000000000001,52163.767117581665,0.29763514416313175,3.5673615819329553e-12
0.17200000000000001,40134.26806570161,0.3393221771895326,4.636893044449692e-12
0.17200000000000001,27558.514111082062,0.4094915062380423,6.7538291514916446e-12
0.17200000000000001,25210.97209490291,0.42813323987193935,7.38307815988705e-12
0.17200000000000001,18923.453212377313,0.49417133613238334,9.838235298746632e-12
0.17200000000000001,12994.262656183497,0.5963623316594643,1.4333597256143423e-11
0.17200000000000001,12185.081168440965,0.6158482110660264,1.5286968278879013e-11
0.17200000000000001,8923.048480980664,0.7196856730011514,2.0888260779132462e-11
0.17200000000000001,6127.601691592329,0.868511373751352,3.0451663670347394e-11
0.17200000000000001,5889.933320250523,0.8858667904100825,3.1685137551658984e-11
0.17200000000000001,5889.933320250512,0.8858667904100832,3.168513755164306e-11
0.17200000000000001,4208.146253791913,1.0481131341546852,4.441715976814789e-11
0.17200000000000001,2890.1737015860535,1.2648552168552958,6.483482446209643e-11
0.17200000000000001,2847.6327840665867,1.2742749857031335,6.58112415524111e-11
0.17200000000000001,1983.8947347397,1.5264179671752318,9.411434871207404e-11
0.17200000000000001,1375.3784739459627,1.8329807108324356,1.3721898362914453e-10
0.17200000000000001,1361.7775554787438,1.8420699693267144,1.3851603285751784e-10
0.17200000000000001,935.3953836712045,2.2229964825261934,1.9975594794803352e-10
0.17200000000000001,664.8828601138495,2.636650898730358,2.807488050173627e-10
0.17200000000000001,642.2666900219034,2.6826957952797246,2.9068657594157116e-10
0.17200000000000001,441.08256815766384,3.2374575428176433,4.238563937911125e-10
0.17200000000000001,409.14710620731324,3.359818286283788,4.579144137424739e-10
0.17200000000000001,321.2401656585115,3.79269019073225,5.787695919658285e-10
0.17200000000000001,302.7464386596294,3.906939937054613,6.146328922206898e-10
0.17200000000000001,207.6484332007238,4.714866363457389,8.966444051781074e-10
0.17200000000000001,155.12375791617382,5.455594781168517,1.2039888310975986e-09
0.17200000000000001,142.64799049692758,5.689866029018293,1.3133730969219583e-09
0.17200000000000001,97.90726176159099,6.866488450042998,1.9028220712180096e-09
0.17200000000000001,74.96209761851166,7.847599703514611,2.4900545908440895e-09
0.17200000000000001,67.22639416590721,8.286427728546842,2.7728421183011667e-09
0.17200000000000001,46.15635409951731,10.0,4.032577691061747e-09
0.17200000000000001,36.219471350064495,11.288378916846883,5.134980905064791e-09
0.17200000000000001,28.425657795212587,12.742749857031322,6.5505454948589055e-09
0.17200000000000001,17.50879069962842,16.23776739188721,1.0654384505082418e-08
0.17200000000000001,8.458603665492529,23.357214690901213,2.195529753274999e-08
0.17200000000000001,4.087557137206505,33.59818286283781,4.5385209345739794e-08
0.17200000000000001,1.9756956238229983,48.32930238571752,9.405548996556245e-08
0.17200000000000001,1.9756956238229983,48.32930238571752,9.405548996556245e-08
0.17200000000000001,0.9549216544478504,69.51927961775606,1.947872610717644e-07
0.17200000000000001,0.4614038138020578,100.0,4.019989765638953e-07
0.17200000000000001,0.13733576716995502,183.29807108324374,1.3512084704119957e-06
0.17200000000000001,0.009547957420305573,695.192796177562,1.94426343972967e-05
0.17200000000000001,0.0006637306223834207,2636.6508987303664,0.000279450420706303
0.17200000000000001,4.614819066890224e-05,10000.0,0.00402584931857919
0.17400000000000002,4.4634126551933306e+17,1e-07,4.008308479621631e-25
0.17400000000000002,3.1029323242581524e+16,3.792690190732254e-07,5.765750884730518e-24
0.17400000000000002,2157136198850767.0,1.438449888287663e-06,8.293743716038119e-23
0.17400000000000002,149962554581490.4,5.455594781168514e-06,1.1930134721815828e-21
0.17400000000000002,10425288764143.717,2.06913808111479e-05,1.716090095784258e-20
0.17400000000000002,724758564690.4677,7.847599703514623e-05,2.4685096065682004e-19
0.17400000000000002,50384693314.19146,0.00029763514416313193,3.550827367731156e-18
0.17400000000000002,4463412655.3131075,0.001,4.0083084786144155e-17
0.17400000000000002,3502707583.075659,0.0011288378916846883,5.1076872289216174e-17
0.17400000000000002,3064797144.585889,0.0012067926406393288,5.837493949515875e-17
0.17400000000000002,2104439419.5399575,0.0014563484775012444,8.501425424387845e-17
0.17400000000000002,1445010896.8462229,0.0017575106248547913,1.2381037970419012e-16
0.17400000000000002,992215063.3756908,0.0021209508879201904,1.803110579175055e-16
0.17400000000000002,681303327.3004048,0.002559547922699536,2.6259573454008324e-16
0.17400000000000002,467816142.8260464,0.0030888435964774815,3.824308979111748e-16
0.17400000000000002,321225414.1835343,0.003727593720314938,5.569526553188451e-16
0.17400000000000002,243505707.99886096,0.004281332398719396,7.347152092675199e-16
0.17400000000000002,220569059.67284802,0.004498432668969444,8.111171503376367e-16
0.17400000000000002,151453490.10578808,0.005428675439323859,1.1812692242713518e-15
0.17400000000000002,103995364.09081745,0.006551285568595509,1.7203396305855209e-15
0.17400000000000002,71408296.67666097,0.0079060432109077,2.5054139897573786e-15
0.17400000000000002,49032424.47478278,0.009540954763499945,3.6487558241429244e-15
0.17400000000000002,33668057.67158356,0.01151395399326447,5.313859935989616e-15
0.17400000000000002,23118132.952206712,0.013894954943731374,7.738831715890231e-15
0.17400000000000002,16928341.51679579,0.01623776739188724,1.0568509485286844e-14
0.17400000000000002,15874039.329138756,0.016768329368110076,1.127043555461264e-14
0.17400000000000002,10899890.810291525,0.020235896477251564,1.6413681179871507e-14
0.17400000000000002,7484397.475711184,0.02442053094548651,2.390403861215769e-14
0.17400000000000002,5139152.923497739,0.029470517025518096,3.481260825605655e-14
0.17400000000000002,3528793.462034972,0.03556480306223128,5.069928513623225e-14
0.17400000000000002,2423042.0000175317,0.04291934260128776,7.383581937666327e-14
0.17400000000000002,1663779.0389485634,0.0517947467923121,1.0753067029062037e-13
0.17400000000000002,1176846.2472886147,0.06158482110660267,1.52022630695005e-13
0.17400000000000002,1142432.0081985907,0.0625055192527397,1.5660210880636512e-13
0.17400000000000002,784449.6780717315,0.07543120063354615,2.280672259958718e-13
0.17400000000000002,538641.5335048961,0.09102981779915217,3.3214539207993564e-13
0.17400000000000002,446341.4557752899,0.1,4.008306950934722e-13
0.17400000000000002,369857.66736117564,0.10985411419875583,4.837197145356696e-13
0.17400000000000002,253962.43762271325,0.13257113655901082,7.044656506910277e-13
0.17400000000000002,215713.87540486443,0.14384498882876628,8.293768861591794e-13
0.17400000000000002,174383.1348661618,0.15998587196060574,1.0259516560003098e-12
0.17400000000000002,119740.12863924378,0.19306977288832497,1.494156634272314e-12
0.17400000000000002,104253.26003288166,0.20691380811147897,1.7161248123127608e-12
0.17400000000000002,82219.60994233165,0.2329951810515372,2.1760538681484747e-12
0.17400000000000002,81813.92003256736,0.23357214690901212,2.1868450963936037e-12
0.17400000000000002,56456.23632075261,0.2811768697974228,3.1692123277796477e-12
0.17400000000000002,50385.25745833944,0.29763514416313175,3.5511422866478285e-12
0.17400000000000002,38765.9009202033,0.3393221771895326,4.615811038668621e-12
0.17400000000000002,26618.913886112095,0.4094915062380423,6.723122326069708e-12
0.17400000000000002,24351.410677115335,0.42813323987193935,7.349510403426687e-12
0.17400000000000002,18278.263039351572,0.49417133613238334,9.793504973622574e-12
0.17400000000000002,12551.226614480162,0.5963623316594643,1.4268428407666475e-11
0.17400000000000002,11769.63394758547,0.6158482110660264,1.5217464852653533e-11
0.17400000000000002,8618.81936677041,0.7196856730011514,2.0793290627722716e-11
0.17400000000000002,5918.682560697669,0.868511373751352,3.031321274137677e-11
0.17400000000000002,5689.117426250158,0.8858667904100825,3.154107853484865e-11
0.17400000000000002,5689.117426250151,0.8858667904100832,3.15410785348328e-11
0.17400000000000002,4064.6704191557546,1.0481131341546852,4.4215213592112684e-11
0.17400000000000002,2791.6337694094796,1.2648552168552958,6.454004773746164e-11
0.17400000000000002,2750.5432724360603,1.2742749857031335,6.551202546923485e-11
0.17400000000000002,1916.2543008106259,1.5264179671752318,9.368645028426693e-11
0.17400000000000002,1328.4851683588126,1.8329807108324356,1.3659510652471034e-10
0.17400000000000002,1315.3479787185722,1.8420699693267144,1.3788625861483425e-10
0.17400000000000002,903.5033004669808,2.2229964825261934,1.9884774152423334e-10
0.17400000000000002,642.2138385198907,2.636650898730358,2.794723580789349e-10
0.17400000000000002,620.368759644153,2.6826957952797246,2.8936494613132234e-10
0.17400000000000002,426.0439520093656,3.2374575428176433,4.219292967331064e-10
0.17400000000000002,395.1973218609501,3.359818286283788,4.55832469167688e-10
0.17400000000000002,310.28757086538974,3.79269019073225,5.761381696391184e-10
0.17400000000000002,292.424380214099,3.906939937054613,6.118384145256429e-10
0.17400000000000002,200.5687196523252,4.714866363457389,8.925677395418023e-10
0.17400000000000002,149.83485436562688,5.455594781168517,1.198514799401326e-09
0.17400000000000002,137.78444062077483,5.689866029018293,1.3074017408961486e-09
0.17400000000000002,94.56914108184421,6.866488450042998,1.8941707381979857e-09
0.17400000000000002,72.40628607147589,7.847599703514611,2.4787333581186135e-09
0.17400000000000002,64.93432984175632,8.286427728546842,2.760235169422328e-09
0.17400000000000002,44.58266690150757,10.0,4.014243253458674e-09
0.17400000000000002,34.98457940560372,11.288378916846883,5.111634302913627e-09
0.17400000000000002,27.456493328717553,12.742749857031322,6.520762914870978e-09
0.17400000000000002,16.9118331050196,16.23776739188721,1.0605943492193678e-08
0.17400000000000002,8.170210194703278,23.357214690901213,2.1855476013238217e-08
0.17400000000000002,3.948193185830655,33.59818286283781,4.51788618547302e-08
0.17400000000000002,1.9083348886546574,48.32930238571752,9.362785914376275e-08
0.17400000000000002,1.9083348886546574,48.32930238571752,9.362785914376275e-08
0.17400000000000002,0.9223638808702719,69.51927961775606,1.9390164518098828e-07
0.17400000000000002,0.44567239921130003,100.0,4.001712560047488e-07
0.17400000000000002,0.13265334781194038,183.29807108324374,1.3450650928288627e-06
0.17400000000000002,0.009222422805347585,695.192796177562,1.935423690207009e-05
0.17400000000000002,0.0006411009398999388,2636.6508987303664,0.0002781798769761851
0.17400000000000002,4.457478216553729e-05,10000.0,0.004007545472060755
0.176,4.31294036659083e+17,1e-07,3.989759674707668e-25
0.176,2.9983250731973436e+16,3.792690190732254e-07,5.739069358374175e-24
0.176,2084413991485354.5,1.438449888287663e-06,8.255363677431481e-23
0.176,144906959113233.78,5.455594781168514e-06,1.1874926959569659e-21
0.176,10073827409151.725,2.06913808111479e-05,1.7081487358407014e-20
0.176,700325224477.9396,7.847599703514623e-05,2.4570863582445588e-19
0.176,48686105103.95719,0.00029763514416313193,3.5343955974564734e-18
0.176,4312940366.70653,0.001,3.989759673705113e-17
0.176,3384622954.3291626,0.0011288378916846883,5.084050950812666e-17
0.176,2961475521.407746,0.0012067926406393288,5.810480425729845e-17
0.176,2033493746.3194368,0.0014563484775012444,8.46208432015665e-17
0.176,1396296132.270019,0.0017575106248547913,1.2323743613182477e-16
0.176,958765126.543503,0.0021209508879201904,1.7947665241849114e-16
0.176,658334966.8078349,0.002559547922699536,2.613805493625985e-16
0.176,452044944.6208991,0.0030888435964774815,3.806611648293797e-16
0.176,310396139.1503529,0.003727593720314938,5.543753072423823e-16
0.176,235296549.67066643,0.004281332398719396,7.313152491214107e-16
0.176,213133150.47779614,0.004498432668969444,8.07363633396395e-16
0.176,146347631.64416334,0.005428675439323859,1.1758027956011846e-15
