#m [GeV],  tau [ps], c, BRtheo(B+->K+mumu), BRexp, allowed/excluded(1/0)
2.000000e-01	2.935267e+01	1.000000e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	2.052583e+01	1.196033e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.434323e+01	1.430495e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.003097e+01	1.710920e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	7.007925e+00	2.046317e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	4.899417e+00	2.447463e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	3.426129e+00	2.927247e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	2.393889e+00	3.501084e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.673477e+00	4.187413e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.169932e+00	5.008285e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	8.178400e-01	5.990075e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	5.718238e-01	7.164328e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	3.996359e-01	8.568774e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	2.793668e-01	1.024854e+02	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.953027e-01	1.225759e+02	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.365428e-01	1.466049e+02	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	9.546820e-02	1.753443e+02	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	6.671668e-02	2.097176e+02	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	4.663867e-02	2.508292e+02	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	3.260365e-02	3.000000e+02	0.000000e+00	-1.000000e+00	0.000000e+00
2.135794e-01	2.400538e+01	1.000000e+01	1.000987e-07	-1.000000e+00	0.000000e+00
2.135794e-01	1.678562e+01	1.196033e+01	1.458699e-07	-1.000000e+00	0.000000e+00
2.135794e-01	1.173035e+01	1.430495e+01	2.043716e-07	-1.000000e+00	0.000000e+00
2.135794e-01	8.203062e+00	1.710920e+01	2.991201e-07	-1.000000e+00	0.000000e+00
2.135794e-01	5.731465e+00	2.046317e+01	4.142172e-07	-1.000000e+00	0.000000e+00
2.135794e-01	4.006938e+00	2.447463e+01	5.961246e-07	-1.000000e+00	0.000000e+00
2.135794e-01	2.801865e+00	2.927247e+01	8.687227e-07	-1.000000e+00	0.000000e+00
2.135794e-01	1.957862e+00	3.501084e+01	1.210830e-06	-1.000000e+00	0.000000e+00
2.135794e-01	1.368664e+00	4.187413e+01	1.733367e-06	-1.000000e+00	0.000000e+00
2.135794e-01	9.568253e-01	5.008285e+01	2.489609e-06	-1.000000e+00	0.000000e+00
2.135794e-01	6.688689e-01	5.990075e+01	3.559038e-06	-1.000000e+00	0.000000e+00
2.135794e-01	4.676506e-01	7.164328e+01	5.142762e-06	-1.000000e+00	0.000000e+00
2.135794e-01	3.268453e-01	8.568774e+01	7.254447e-06	-1.000000e+00	0.000000e+00
2.135794e-01	2.284826e-01	1.024854e+02	1.037222e-05	-1.000000e+00	0.000000e+00
2.135794e-01	1.597289e-01	1.225759e+02	1.487426e-05	-1.000000e+00	0.000000e+00
2.135794e-01	1.116699e-01	1.466049e+02	2.140125e-05	-1.000000e+00	0.000000e+00
2.135794e-01	7.807536e-02	1.753443e+02	3.089926e-05	-1.000000e+00	0.000000e+00
2.135794e-01	5.456481e-02	2.097176e+02	4.343809e-05	-1.000000e+00	0.000000e+00
2.135794e-01	3.814389e-02	2.508292e+02	6.211091e-05	-1.000000e+00	0.000000e+00
2.135794e-01	2.666515e-02	3.000000e+02	8.891155e-05	-1.000000e+00	0.000000e+00
2.280808e-01	1.962438e+01	1.000000e+01	2.265363e-07	1.848263e-08	0.000000e+00
2.280808e-01	1.372132e+01	1.196033e+01	3.301007e-07	1.396830e-08	0.000000e+00
2.280808e-01	9.589623e+00	1.430495e+01	4.625228e-07	1.072429e-08	0.000000e+00
2.280808e-01	6.705488e+00	1.710920e+01	6.768960e-07	8.450381e-09	0.000000e+00
2.280808e-01	4.685662e+00	2.046317e+01	9.374657e-07	6.982711e-09	0.000000e+00
2.280808e-01	3.275734e+00	2.447463e+01	1.349134e-06	6.023487e-09	0.000000e+00
2.280808e-01	2.290414e+00	2.927247e+01	1.965939e-06	5.314657e-09	0.000000e+00
2.280808e-01	1.600625e+00	3.501084e+01	2.740392e-06	4.783761e-09	0.000000e+00
2.280808e-01	1.118930e+00	4.187413e+01	3.923005e-06	4.506970e-09	0.000000e+00
2.280808e-01	7.822271e-01	5.008285e+01	5.634475e-06	4.426388e-09	0.000000e+00
2.280808e-01	5.468172e-01	5.990075e+01	8.054818e-06	4.318836e-09	0.000000e+00
2.280808e-01	3.823023e-01	7.164328e+01	1.163868e-05	4.146256e-09	0.000000e+00
2.280808e-01	2.672079e-01	8.568774e+01	1.641850e-05	4.005646e-09	0.000000e+00
2.280808e-01	1.867932e-01	1.024854e+02	2.347479e-05	3.922994e-09	0.000000e+00
2.280808e-01	1.305833e-01	1.225759e+02	3.366366e-05	3.882747e-09	0.000000e+00
2.280808e-01	9.129173e-02	1.466049e+02	4.843465e-05	3.868180e-09	0.000000e+00
2.280808e-01	6.382555e-02	1.753443e+02	6.992793e-05	3.866464e-09	0.000000e+00
2.280808e-01	4.460878e-02	2.097176e+02	9.831062e-05	3.870034e-09	0.000000e+00
2.280808e-01	3.118410e-02	2.508292e+02	1.405718e-04	3.875073e-09	0.000000e+00
2.280808e-01	2.179974e-02	3.000000e+02	2.012276e-04	3.879912e-09	0.000000e+00
2.435668e-01	1.609602e+01	1.000000e+01	2.622523e-07	3.457298e-09	0.000000e+00
