#m [GeV],  tau [ps], c, BRtheo(B+->K+mumu), BRexp, allowed/excluded(1/0)
2.000000e-01	2.938656e+05	1.000000e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.809767e+05	1.274275e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.114542e+05	1.623777e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	6.863902e+04	2.069138e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	4.227139e+04	2.636651e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	2.603299e+04	3.359818e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.603266e+04	4.281332e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	9.874039e+03	5.455595e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	6.081326e+03	6.951928e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	3.745639e+03	8.858668e-01	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	2.307244e+03	1.128838e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.421177e+03	1.438450e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	8.746545e+02	1.832981e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	5.387892e+02	2.335721e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	3.318837e+02	2.976351e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	2.042894e+02	3.792690e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	1.256774e+02	4.832930e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	7.739208e+01	6.158482e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	4.767136e+01	7.847600e+00	0.000000e+00	-1.000000e+00	0.000000e+00
2.000000e-01	2.935267e+01	1.000000e+01	0.000000e+00	-1.000000e+00	0.000000e+00
2.135794e-01	2.403305e+05	1.000000e-01	1.000040e-11	-1.000000e+00	0.000000e+00
